3,0,23,49,0
7,0,23,121,0
11,0,25,191,0
15,0,29,259,0
19,9,40,311,0
23,27,52,353,0
27,49,60,395,0
31,74,71,431,0
35,95,79,474,0
39,113,83,524,0
43,133,89,570,0
47,155,97,612,0
51,179,101,656,0
55,201,107,700,0
59,225,117,738,0
63,248,120,784,0
67,266,124,834,0
71,289,131,876,0
