epoch,mAP,entropy_loss,relation_loss,overall_loss
0,68.0460205078125,7.381935030657352,0.6671658071401996,8.049100837797555
1,80.41445922851562,5.744118986080682,0.6960553989487019,6.440174385029386
2,85.02623748779297,4.887083704020332,0.7171335955015345,5.604217299521869
3,87.01478576660156,4.5584025141185895,0.7280227394287226,5.286425253547308
4,89.65581512451172,4.092461003592177,0.7398549462456474,4.832315949837828
5,91.537353515625,3.6432420348761334,0.7583696787295314,4.401611713605668
6,91.6998519897461,3.549100514224585,0.7588108890934506,4.307911403318036
7,92.55146026611328,3.3586480874701503,0.7750384909600071,4.133686578430157
8,94.14802551269531,3.0846011364017163,0.778926149710542,3.8635272861122627
9,94.59109497070312,2.7851684298320127,0.792567639239592,3.5777360690716082
10,95.34873962402344,2.651559232954423,0.7996748585715627,3.451234091525986
11,95.56377410888672,2.643178643509773,0.7993345558931986,3.4425131994029696
12,96.50855255126953,2.2410109804965668,0.816950378039408,3.0579613585359735
13,96.85067749023438,2.1239494134950148,0.8195044454028497,2.9434538588978647
14,96.54768371582031,2.2154227140741467,0.8238444435314778,3.039267157605625
15,96.8863296508789,2.029561387561412,0.8265475483700624,2.8561089359314784
16,97.6008529663086,1.8661770995581268,0.8343835811549044,2.700560680713032
17,97.72555541992188,1.7376622972805795,0.8388828533646802,2.576545150645263
18,97.662353515625,1.734822098714897,0.8394745587305614,2.57429665744546
19,98.3036880493164,1.5592303777184426,0.8483593988156729,2.4075897765341123
20,98.3102035522461,1.5437750199503457,0.8520410721166186,2.3958160920669633
21,98.30284118652344,1.411414796403034,0.8538248932683398,2.2652396896713727
22,98.17549896240234,1.5124416866632922,0.8552028538347632,2.3676445404980546
23,98.81211853027344,1.2818624871471636,0.858135660714612,2.1399981478617756
24,98.69612121582031,1.2474589290469684,0.8655899849558394,2.113048914002808
25,98.72418975830078,1.222770956799499,0.8633293356985848,2.0861002924980814
26,98.9406967163086,1.1575210439874029,0.8677957988457633,2.0253168428331647
27,98.84993743896484,1.1812624329116765,0.871508777704529,2.0527712106162066
28,99.22782897949219,1.028121576515882,0.8730013304429207,1.901122906958803
29,98.98408508300781,1.1199598511935407,0.8715577072778985,1.9915175584714397
30,99.10388946533203,1.0370695381577666,0.8759220473322832,1.91299158549005
31,99.25666809082031,0.9201803437874577,0.8801300100482086,1.8003103538356657
32,99.30332946777344,0.9080019927805535,0.8806089582971987,1.7886109510777521
33,99.59611511230469,0.7871014387561974,0.8863429935674693,1.6734444323236664
34,99.33406829833984,0.8324491159998129,0.8854295523445537,1.7178786683443663
35,99.46314239501953,0.7772471071565865,0.8921495308352398,1.6693966379918257
36,99.38746643066406,0.7888145900189086,0.8896961014122753,1.6785106914311838
37,99.49134063720703,0.7288102148526523,0.8934804112555785,1.622290626108232
38,99.38628387451172,0.8063301897451248,0.8894158651586874,1.6957460549038126
39,99.53877258300781,0.6943218473350395,0.8930648109200527,1.5873866582550928
40,99.5954360961914,0.6357174806569524,0.8974867515212978,1.53320423217825
41,99.5644760131836,0.6607058220156901,0.8959105303900425,1.5566163524057324
42,99.6229476928711,0.6600907913676715,0.8926480958863833,1.5527388872540535
43,99.62619018554688,0.6107633481756929,0.9002790220138149,1.511042370189508
