epoch,mAP,overall_loss
0,68.17577362060547,7.4294439056659325
1,80.37063598632812,5.712015475455105
2,84.10228729248047,5.134131919334487
3,86.27494049072266,4.740215826541994
4,89.4689712524414,4.047943916479848
5,90.52378845214844,3.8867307167949976
6,91.58538055419922,3.6022910657903053
7,91.88402557373047,3.5135073728846002
8,94.46678161621094,2.930970443582978
9,94.5470199584961,2.862297544026376
10,94.85990142822266,2.769306900450924
11,94.90181732177734,2.670032175332933
12,96.00190734863281,2.4215662772540556
13,96.42888641357422,2.2566062869693013
14,96.5666275024414,2.154917900659398
15,96.9079360961914,2.0982783108961285
16,97.37664794921875,1.9575014408678715
17,97.3211898803711,1.8713433529996149
18,97.78794860839844,1.816429441202584
19,97.87286376953125,1.71065568063518
20,98.04963684082031,1.5595511162255005
21,98.22437286376953,1.5554479367461658
22,98.19168853759766,1.5087742733236598
23,98.63742065429688,1.3499218701254219
24,98.6559066772461,1.2681394872432399
25,98.8387451171875,1.2116202203722952
26,98.79544067382812,1.174074832826084
27,99.04022216796875,1.1163301502560348
28,98.9760513305664,1.1091976994668675
29,98.93482971191406,1.096546438864928
30,99.37818908691406,0.9459668980019821
31,98.93439483642578,1.1195305093495536
32,99.28911590576172,0.9417806931805771
33,99.2051010131836,0.969861235912032
34,99.4793701171875,0.7664453468981502
35,99.43724822998047,0.773041560429592
36,99.48059844970703,0.7788470553193505
37,99.49691772460938,0.7734061672999685
38,99.42227935791016,0.7953472925946566
39,99.47518920898438,0.7821675588883403
40,99.49800109863281,0.7133723996686693
41,99.52935028076172,0.6818745431262185
42,99.56224822998047,0.6751432017680482
43,99.57825469970703,0.6917062136781685
44,99.5893783569336,0.6213880522477452
45,99.63601684570312,0.61370210628674
46,99.67575073242188,0.5956326334797114
47,99.78890228271484,0.5421458019436101
48,99.76387023925781,0.48711349587027225
49,99.77066040039062,0.4999395082235357
50,99.80704498291016,0.42433103854512766
51,99.74280548095703,0.532640817586677
52,99.77892303466797,0.48527287200822666
53,99.77810668945312,0.448051015010266
54,99.79114532470703,0.4503655856275876
55,99.81239318847656,0.4544618737048241
56,99.85325622558594,0.4173548512978087
57,99.81708526611328,0.44646307488564896
58,99.82234191894531,0.40168263036132074
59,99.80464172363281,0.4071637250405081
60,99.82292938232422,0.4545873947443964
61,99.82072448730469,0.3887687314535036
62,99.8507308959961,0.35306995901324845
63,99.84300994873047,0.3825138793866582
64,99.8662338256836,0.38345392382006677
65,99.84783935546875,0.33033437840355173
66,99.87772369384766,0.34491520372292295
67,99.9007568359375,0.3373200005404556
68,99.88629150390625,0.3384046015500255
69,99.90142059326172,0.2940666766790181
70,99.86969757080078,0.36775230752979843
71,99.94633483886719,0.28184561531222185
72,99.90167236328125,0.2868603547395562
73,99.92996215820312,0.27574060326839134
74,99.89204406738281,0.3043354968001259
75,99.9166488647461,0.2767894173518685
76,99.92472839355469,0.2664976017560676
77,99.90257263183594,0.2634680707301162
78,99.89488983154297,0.2752267221812636
79,99.93852233886719,0.19717678737704863
80,99.95390319824219,0.25409362176947214
81,99.95706939697266,0.20567535142933227
82,99.97351837158203,0.19383801532676193
83,99.95101165771484,0.18480873253457467
84,99.96735382080078,0.1745271237592995
85,99.97407531738281,0.17577490648043353
86,99.94453430175781,0.20573719575315974
87,99.95732116699219,0.20627170417702756
88,99.97833251953125,0.17132258302615613
89,99.96744537353516,0.1967371862516714
90,99.95726013183594,0.22360766761591772
91,99.95903778076172,0.22903811884848474
92,99.9536361694336,0.18777257037423964
93,99.96854400634766,0.17063311371030512
94,99.95413970947266,0.17893712000860734
95,99.95120239257812,0.1908208038202638
96,99.9566879272461,0.19072869355444647
97,99.96331024169922,0.1618864203175935
98,99.98780822753906,0.1323425105711561
99,99.93890380859375,0.18908031136375653
100,99.96870422363281,0.1562138304996924
101,99.97262573242188,0.16318663932225114
102,99.96727752685547,0.16052286410326558
103,99.95268249511719,0.20964453735401495
104,99.97027587890625,0.1681307854504936
105,99.98236846923828,0.1479141419895542
106,99.98316955566406,0.1375993056844126
107,99.95478057861328,0.14111513131663228
108,99.98584747314453,0.13783078037037885
109,99.97415161132812,0.16168966404577753
110,99.9792251586914,0.13250629986167367
111,99.9594497680664,0.1544195138120848
112,99.96505737304688,0.1273207384124721
113,99.97925567626953,0.13666138586032867
114,99.98761749267578,0.12214965726843247
115,99.99381256103516,0.11411471921931962
116,99.98023223876953,0.1447027471047603
117,99.979248046875,0.11173379621684658
118,99.98240661621094,0.12071765930061257
119,99.98504638671875,0.11318695426055016
120,99.98902893066406,0.11317125325048992
121,99.98667907714844,0.1182985704480317
122,99.9948959350586,0.09761310977487075
123,99.97254943847656,0.13913404486289202
124,99.96975708007812,0.12684285696378192
125,99.98670959472656,0.11560478648055682
126,99.98749542236328,0.11501990131548276
127,99.98914337158203,0.12385225444068167
128,99.98725128173828,0.1263817652083982
129,99.97077178955078,0.12099612897362094
130,99.98538970947266,0.11729129064868324
131,99.9955062866211,0.09469478950309614
132,99.983154296875,0.1127932061706594
133,99.98443603515625,0.10968226373846365
134,99.95680236816406,0.14611676006326163
135,99.98980712890625,0.1018028616843323
136,99.9819564819336,0.10650320875592131
137,99.97237396240234,0.12056143917467813
138,99.9924087524414,0.10495200346803624
139,99.99015808105469,0.11292744681779283
140,99.98613739013672,0.10535911198444992
141,99.98295593261719,0.10833414603452324
142,99.98811340332031,0.08828017198112409
143,99.98651885986328,0.08742512844977948
144,99.9867172241211,0.08966334635075855
145,99.985107421875,0.09643954771952391
146,99.97489166259766,0.10398129384277387
147,99.99162292480469,0.06970284208422944
148,99.9841079711914,0.0922094375820052
149,99.99832153320312,0.07284206549063933
150,99.99423217773438,0.08236784741864862
151,99.95889282226562,0.09427887106719218
152,99.99356079101562,0.08612058600030748
153,99.99085998535156,0.09641986815163289
154,99.97740173339844,0.08829753937119231
155,99.97879791259766,0.07699550489412674
156,99.99417114257812,0.08298298007792877
157,99.9978256225586,0.08905170542021996
158,99.99823760986328,0.0903687634837735
159,99.99186706542969,0.0909214629316521
160,99.99513244628906,0.07811164567685537
161,99.99398803710938,0.0857547338063732
162,99.98013305664062,0.0928019328227741
163,99.9960708618164,0.0814298987991075
164,99.9820556640625,0.09660606288794561
165,99.9798583984375,0.09004350279593969
166,99.9903335571289,0.07620121692516325
167,99.995361328125,0.0888836996335723
168,99.99207305908203,0.08173165465976955
169,99.976318359375,0.12066573748732651
170,99.98777770996094,0.09130201640443752
171,99.98170471191406,0.09939861900394491
172,99.99433898925781,0.08518792573067416
173,99.98704528808594,0.08641523767225363
174,99.99297332763672,0.10456765666461698
175,99.99700927734375,0.07028372521877609
176,99.99813842773438,0.06495807343105536
177,99.98188018798828,0.08540890133293443
178,99.99286651611328,0.08871106288585998
179,99.99586486816406,0.09257502477646828
180,99.9932632446289,0.08367368458181039
181,99.99176788330078,0.08961187110944902
182,99.99665069580078,0.08096279712680386
183,99.99652099609375,0.0810942459496495
184,99.99335479736328,0.07849621833242322
185,99.98312377929688,0.07997522708633911
186,99.98186492919922,0.10237141486017508
187,99.98863983154297,0.07756355784681591
188,99.992431640625,0.0832497312569361
189,99.99060821533203,0.08313610232468652
190,99.9983139038086,0.07946125821662767
191,99.99597930908203,0.08509981533086243
192,99.9837875366211,0.08715135417328812
193,99.99600982666016,0.07239231146554778
194,99.99588012695312,0.08797862367330124
195,99.9905014038086,0.0713835509031449
196,99.990478515625,0.07735199180579298
197,99.9858169555664,0.08934096315588931
198,99.98794555664062,0.07791884369458739
199,99.9963150024414,0.068083472424481
