agg_iter,mAP,avgloss
0,87.4627937561861,1.49678000947893
1,90.26835723839977,1.538834510248392
2,90.81238448677618,1.5494399343110592
3,90.70459695856097,1.8407942593821616
4,90.39692795064799,1.9080469089851844
5,90.22813296741738,1.9726435218302252
6,90.62187524835589,2.1881856264458914
7,90.55367441747416,2.381141837537994
8,90.4205338442653,2.4634686421982357
9,90.31646895216046,2.543366861494565
10,90.7374228244837,2.4906597268051045
11,89.956828735179,2.677709002793041
12,90.44749704123699,2.75009081359616
13,90.4922193903145,2.6905651995483253
14,90.39764822126398,2.8538794794058013
15,90.29067569017795,2.8076119597198375
16,89.90558651075224,2.7887232042189902
17,90.05154527408433,2.922182248133137
18,89.78091526647762,3.0741029032117275
19,89.64558660849231,3.1413611687204535
20,89.76607542777485,3.199152240981454
21,90.03556590319064,3.1302834633422334
22,89.69786189176347,3.129235455304698
23,89.84247223972696,3.160943192468631
24,89.60996072396323,3.223789637764259
25,90.00204063578839,3.2693429624842425
26,89.6325121095377,3.1354124057347654
27,89.81648365091623,3.1870422675481698
28,89.70392553024415,3.29553335093268
29,89.75762757037876,3.268804615345715
30,89.72053804767344,3.393449596129093
31,89.42769565335769,3.5726020392259072
32,89.70642021206932,3.1999262713168193
33,89.77414028555974,3.393579718456783
34,89.99478921905666,3.3376246518599957
35,89.94925630997764,3.415316194253342
36,89.75400938548641,3.5736003088659176
37,89.68347196779267,3.5528769470320642
38,89.80239731968894,3.450836776798793
39,89.52181117253465,3.569120526875281
40,89.65050888061523,3.5533231145640696
