agg_iter,mAP,avgloss
0,53.718439716894075,100.99578946957753
1,62.114366553068116,118.28740757105979
2,83.37588466643525,47.46146389721341
3,87.33626075581718,24.848638604459268
4,87.47002843439257,24.826415021469618
5,87.47105838742901,24.815113783393162
6,88.15279470948825,24.856050040063693
7,88.22875495290975,25.120810371033677
8,87.95793609223283,25.422481858099598
9,88.06028670670862,25.50080100275778
10,90.89413411649157,7.107727280464394
11,91.11427443090777,4.435988978809611
12,91.2500842735216,4.128952116642901
13,91.07108235021381,4.408137681369768
14,90.88051370602838,4.607807997479974
15,90.80237532604052,4.7965695668925195
16,90.73226884100828,5.156591117246945
17,90.76903291548875,5.212428694354133
18,90.494668498103,5.2819815158961605
19,90.60757101664547,5.532042640073555
20,90.45791197384553,5.578341679318691
21,90.62769921918849,5.641041360443949
22,90.51495349756902,6.071213922658653
23,90.5530107597514,6.2617429038770895
24,90.48910405987444,6.3544476529257485
25,90.54217545207307,6.4918360226185765
26,90.41977591315707,6.660270734669505
27,90.39943003535532,6.900298577471309
28,90.25541181608104,7.163536868497779
29,90.46013236060111,7.263226614518619
30,90.42075746041813,7.516193045448683
31,90.23886485148323,7.572863016663495
32,90.31303097297274,7.6819302370454565
33,90.1311259577075,8.172264623884876
34,90.26746954962633,8.321534576483431
35,90.17086839951861,8.229187691172342
36,90.14897416114236,8.571028199173668
37,90.22919178408698,8.914439998626133
38,90.25006807533192,8.961872407098626
39,90.32807571420268,9.192472248093445
40,90.2892594186162,9.459458124896123
41,90.31265704814034,9.60156822824462
42,90.1712756981942,9.741682833872735
43,90.306704578845,10.042242860711363
44,90.26834486316383,10.053414039850736
45,90.26977679059073,10.326010699660632
46,90.18518477869804,10.409033460419254
47,90.08404722196617,10.61599814429496
48,90.06584154767349,11.12733310910937
49,90.21021111343131,10.887165988462016
50,90.22708587098374,11.147698684860508
51,90.31656287716096,11.18947015467538
52,90.13636634383604,11.35866552989381
53,90.19832080178003,11.460491226562004
54,90.06875719821423,11.620192455477277
55,90.14155784687628,11.798201902576613
56,90.21819362667026,11.769724870964081
57,90.1779738269959,11.927748488011819
58,90.06363407348925,11.912890523874951
59,90.28053145674122,11.79438438234177
60,90.05535317266613,12.122144562517157
61,90.10137234141408,12.170585350860774
62,90.17807144853222,12.096476075472973
63,90.03943272127978,12.210496393556902
64,90.18500522300646,12.118924904454033
65,90.34756735940817,12.195895670781294
66,90.10055474315759,12.262984999511046
67,90.10498255537647,12.256608353497843
68,90.21766532878156,12.412999474905456
69,90.0636650539163,12.5140921981754
70,90.05642254170341,12.320007592997353
71,89.98211060681759,12.595004423628074
72,90.24327970545488,12.525824127753905
73,89.97180482266407,12.523528233952378
74,90.14005304053738,12.50708381270737
75,90.02303350978067,12.647795882898308
76,90.2534842086728,12.50084493723877
77,90.11211793252842,12.849255379787285
78,90.22908600712222,12.41835925417037
79,90.08411233369473,12.57294726793814
80,90.14685984443842,12.768617370255306
81,90.12529100560067,12.504785434957096
82,90.01488951175091,12.60107009704081
83,90.0517558301668,12.53609223739446
84,90.16931614659785,12.546688440124436
85,90.19041066045082,12.382778883795416
86,90.10894096190286,12.62696610974269
87,90.11747259742556,12.25155184523223
88,90.15103703081857,12.471117376114858
89,90.04663894248327,12.61013192294758
90,90.07630342610271,12.494433253185521
91,90.07767180239362,12.643504054658607
92,90.05894065069786,12.65530238848644
93,89.96376105730845,12.713424292020436
94,90.0964964861119,12.530258921162472
95,90.22631457436705,12.420983520906987
96,90.23395861258551,12.572258205931067
97,90.05975857858195,12.587367372689819
98,90.13749836038815,12.542479163720365
99,90.14420212559347,12.67226423504197
