epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
10,0.5684257602862254,0.874340747534969,0.6889511247628511,0.4329588444170192,0.42494252903689783,0.428913234104628,0.907051282051282,0.3893602384774134,0.544841970158832,0.8801896060723519,0.11235778135956863,0.1992774401833293,40.173702239990234,13.367615883166975,0.16773862238877865,13.535354553124845
11,0.5710872162485066,0.8756583466910923,0.6913133869655609,0.42254656947991687,0.43174625295414804,0.42709687657633105,0.9129273504273504,0.39134417220059536,0.5478442058022119,0.9266677589116324,0.12824321726839266,0.2253059403591581,40.657554626464844,12.955302519676014,0.16684454049055392,13.12214715664204
12,0.5326054442117858,0.8169304886441845,0.6448166591217747,0.20973954879438467,0.35827563307354077,0.26458648298009585,0.8248527048741296,0.35329203945859144,0.4946996466431095,0.3660656895686038,0.11153431932203764,0.17097523765974368,28.709611892700195,16.575472085903858,0.12328335948479482,16.69875544768114
13,0.5653018529587567,0.8674615913781243,0.6845200398081968,0.47526172643411746,0.38458158669003856,0.42514003669105255,0.8920940170940171,0.382939692731025,0.5358575324883683,0.907933208879928,0.1156027386321717,0.20509209412085547,41.99380111694336,13.837365737328163,0.12303832249763684,13.960404041485909
14,0.5663598574821853,0.8764070755800597,0.6880692578230679,0.4706832279373332,0.42326561098107174,0.44571683608310503,0.9097222222222222,0.3912244429129336,0.5471485943775101,0.870349318244576,0.11731381926310704,0.20675875961912843,42.46651077270508,13.260944708799704,0.12265929512870612,13.383603988549645
15,0.5844491783323189,0.8807612932813574,0.7026433732735753,0.4153017323063122,0.44221843215192896,0.4283376380927563,0.9214743589743589,0.39555147901857374,0.5535055350553505,0.9128590621109303,0.13881131282779455,0.2409788615482308,42.718109130859375,12.849414923252205,0.12253046608888188,12.971945420289654
16,0.5310323947926128,0.8053259871441689,0.6400291917533296,0.2146674383425944,0.355356582776295,0.26765007963359133,0.8278820375335121,0.3544536271808999,0.4963832181321331,0.4067300314708675,0.11950847658862286,0.18473633418872112,29.159774780273438,16.770394520881855,0.09743978732671492,16.867834311265224
17,0.5567997642551937,0.8657502863688431,0.6777259684361551,0.4409350558170434,0.3775281514905959,0.4067755155362556,0.8974358974358975,0.3848797250859107,0.5387205387205387,0.8930818127250439,0.11935758795461342,0.21057278280840583,39.83663558959961,13.813160407237518,0.09736238400905561,13.910522778828941
18,0.5658109511797003,0.8731394550034348,0.6866558616963803,0.4046740692365278,0.4171976385328116,0.41084043766189665,0.8979700854700855,0.38493244790474007,0.5388684083987818,0.9303218703654064,0.12209323398262167,0.2158578023602966,39.22224807739258,13.417083556835463,0.09717354054252306,13.514257113138838
19,0.5832826747720364,0.8814882866329812,0.702030364002195,0.4702187216539116,0.4481503668543902,0.45891939362481704,0.9236111111111112,0.3971061093247588,0.5554127850947639,0.9361813480732742,0.1329291085537662,0.23280242237394258,42.87155532836914,12.858848632910307,0.0971791902795816,12.95602778899364
20,0.5130737943056363,0.8095347238138896,0.6280785987374412,0.20366122356955993,0.3769169304011686,0.26443765651387185,0.8184747583243824,0.3493009397203759,0.4896385542168675,0.4102532692812357,0.12112302976025945,0.18702798387518774,29.01641082763672,17.133327912061638,0.08088078665045591,17.214208761850994
21,0.5535819142689372,0.864115490375802,0.6748389405869721,0.4468761025372792,0.3530893034205647,0.3944849879383403,0.8814102564102564,0.3780934922089826,0.5291853752405388,0.8756148108745654,0.1129046294257454,0.2000182529773074,37.349365234375,14.029193841494047,0.08064318992770633,14.109837006299923
22,0.5652951699463328,0.8695253382251777,0.6851567440599874,0.43935672995400765,0.40542822304376863,0.4217111530584829,0.9011752136752137,0.3868378812199037,0.5413123696454356,0.8486584624632963,0.10977907191031663,0.19441003724660036,38.84211349487305,13.467531619927819,0.08083097034922015,13.548362597441061
23,0.5734370326054442,0.8791561568447603,0.6941251018376029,0.4420234399746219,0.43474306724339296,0.4383530267318005,0.9220085470085471,0.39578078422380186,0.5538264078292957,0.9279895552937533,0.1308401678907342,0.22934435359504327,41.48237228393555,12.840818148392895,0.08123912423467024,12.922057274060373
24,0.5209509658246657,0.8052365640790078,0.6326236015878746,0.2141033836801612,0.3822269604676039,0.27446560911419593,0.815153143471252,0.3484152503445108,0.48817377312952537,0.43201007313008216,0.14167886007350716,0.21337938091136796,31.314117431640625,17.279435671292816,0.07092086540964933,17.350356554373718
25,0.5551957609655579,0.8663298116674323,0.6767133118048081,0.4039960619211113,0.3647935571082948,0.3833952926471762,0.8771367521367521,0.377124483233808,0.527465467394796,0.8801867081262164,0.11787107444299769,0.20790089473619727,35.94449234008789,14.03981952178173,0.07038531366449137,14.110204782241427
26,0.5735002289726759,0.8642742121002991,0.6894843090475317,0.45815599576964144,0.3698728232768214,0.4093081007776178,0.905448717948718,0.3899240855762595,0.5451037144235408,0.9432846177434263,0.12139751003662497,0.21511097230244522,41.12401580810547,13.445737704252588,0.0704180375696757,13.516155744210266
27,0.5785011355034065,0.8753722794959908,0.6966271649954422,0.4791188811535301,0.4284492087142875,0.4523695969526702,0.9049145299145299,0.38808705612829325,0.5432098765432098,0.8569339618534902,0.15015675817156288,0.25553691066845063,43.63485336303711,13.117427618075638,0.07028110153399979,13.187708756862543
28,0.5258322036451273,0.7995877233165368,0.6344388914129941,0.2137917849261395,0.39721612624186325,0.27797199701836484,0.7994623655913978,0.34058634906092533,0.47767426919370376,0.35945232799361393,0.13705638060859054,0.19844661019070772,29.843563079833984,17.897283003880435,0.06419182415956107,17.961474809891136
29,0.5515780245470485,0.8674172794117647,0.6743479814219364,0.4096996746885751,0.37755467400515375,0.39297090546079744,0.8936965811965812,0.3844209558823529,0.5375964010282777,0.8951306738339606,0.126196382824079,0.22120681608564935,36.43115234375,13.90947050926013,0.06403092944469209,13.973501425523022
30,0.5665924276169265,0.8760330578512396,0.688125507167974,0.4902942632007013,0.4438613060207671,0.4659237907881258,0.905982905982906,0.38934802571166205,0.5446371226718048,0.880440703724593,0.11192120065092913,0.1985968631571263,45.096736907958984,13.398999348664894,0.06393485869734712,13.462934249486679
31,0.571898355754858,0.8765177548682703,0.692175486205337,0.44205149475516203,0.4346540195871893,0.43832154792362016,0.9049145299145299,0.38808705612829325,0.5432098765432098,0.8877460955976076,0.11594990978171056,0.20511007145974922,43.51383590698242,13.095368226369228,0.0640267685819895,13.159394973363634
32,0.5240456868049294,0.7990375802016498,0.6329642403339989,0.19167883027859592,0.3844331390097739,0.2558103227632763,0.8083735909822867,0.345096241979835,0.48370001605909746,0.4054427932084022,0.1345503774587801,0.20204878071598925,30.327781677246094,18.043339056846428,0.058196884747117004,18.10153591938509
33,0.5511868355905053,0.8675223470089388,0.674087266251113,0.4686909793508656,0.4123316391650488,0.43870864542196436,0.8926282051282052,0.3829933531973413,0.5360064153969527,0.8510185861034179,0.11693925990158623,0.20562358997793284,40.14841079711914,13.84670560787886,0.05799766056812726,13.904703286977917
34,0.5632115924885406,0.875632183908046,0.6855034644110501,0.5011662098190497,0.4487064845614231,0.4734877200266245,0.9011752136752137,0.387816091954023,0.5422693667630987,0.8950845817736451,0.1160467877898543,0.205456370243755,43.410335540771484,13.446661240015274,0.05802827782164781,13.504689510052025
35,0.5759807605591463,0.8784961027051811,0.6957784838856106,0.4827916608128647,0.454855114890375,0.4684072126893398,0.9102564102564102,0.390646492434663,0.546679499518768,0.9377371271975287,0.12725959550029656,0.22410594314406584,43.82474899291992,13.049621313046185,0.05800067819654942,13.10762201211391
