epoch,mAP,support_loss,query_loss
0,57.27803039550781,6.751021146774292,6.064857006072998
1,64.99008178710938,6.529445171356201,5.731772065162659
2,61.2637825012207,6.248272180557251,5.545973181724548
3,61.537330627441406,6.081050634384155,5.16340297460556
4,100.0,7.019785642623901,5.00888067483902
5,71.984130859375,5.544427514076233,5.857795715332031
6,68.5873031616211,5.641144156455994,5.353299975395203
7,84.02494049072266,5.394311189651489,5.078489303588867
8,95.66666412353516,6.817858457565308,5.585562109947205
9,80.48185729980469,5.8629748821258545,6.6411542892456055
10,96.90972900390625,5.417957544326782,5.306663990020752
11,93.65079498291016,5.742316722869873,5.038481950759888
12,94.75198364257812,7.998389959335327,5.584721803665161
13,93.43650817871094,6.005178451538086,6.399074554443359
14,89.87670135498047,6.176509857177734,5.755864202976227
15,94.55555725097656,5.973170280456543,5.737313270568848
16,97.46825408935547,7.221017837524414,6.331019639968872
17,88.58333587646484,6.785021781921387,6.4824148416519165
18,94.44445037841797,6.791623830795288,5.561418533325195
19,91.66667175292969,6.675303936004639,5.250733256340027
20,98.21089172363281,8.0093355178833,6.570133447647095
21,97.4761962890625,7.714843511581421,5.739828824996948
22,98.75,7.509392023086548,5.468914747238159
23,93.83333587646484,6.125459909439087,6.41303163766861
24,98.69615173339844,7.429033279418945,6.087055802345276
25,100.0,8.152438640594482,5.3938353061676025
26,95.21031188964844,5.762087106704712,6.194198846817017
27,98.71031951904297,7.222113847732544,5.020038962364197
28,93.05555725097656,7.8175578117370605,7.2740397453308105
29,96.77777862548828,7.086693286895752,7.015071630477905
30,93.0952377319336,6.273712873458862,6.538768291473389
31,100.0,7.3416969776153564,6.1942391991615295
32,94.05714416503906,7.004523992538452,8.085529685020447
33,90.09495544433594,7.389032363891602,5.976418137550354
34,93.02083587646484,6.480543255805969,6.807697772979736
35,92.5904769897461,6.392617225646973,5.651063323020935
36,96.91666412353516,8.191163063049316,6.746828198432922
37,90.21896362304688,8.842908143997192,6.070972442626953
38,79.22222137451172,6.9681408405303955,6.749664783477783
39,99.33333587646484,6.482981443405151,5.9325820207595825
40,97.12301635742188,7.940268039703369,7.321454763412476
41,97.73384094238281,8.45805811882019,5.729924917221069
42,99.5,8.184255123138428,6.017517805099487
43,83.72222900390625,6.0300339460372925,6.874917268753052
44,92.66865539550781,8.643841981887817,5.922298908233643
45,95.4464340209961,7.394381999969482,6.566192865371704
46,98.5714340209961,7.334660649299622,6.383877873420715
47,100.0,7.025150895118713,6.038872003555298
48,87.46825408935547,9.7411470413208,6.815486192703247
49,79.69047546386719,9.909386157989502,6.939695358276367
50,95.41667175292969,6.9908668994903564,7.206389427185059
51,100.0,7.884077310562134,6.599492907524109
52,93.35317993164062,7.885977268218994,8.887663841247559
53,86.80554962158203,8.163920879364014,8.009047389030457
54,96.88549041748047,7.743515253067017,7.077435255050659
55,96.84098815917969,8.312071800231934,5.499054670333862
56,99.41358184814453,7.802432060241699,7.938189268112183
57,98.75,8.659326314926147,6.130599856376648
58,90.48809051513672,7.226743221282959,6.514906406402588
59,97.08333587646484,6.35845685005188,6.737661957740784
60,98.33334350585938,10.015155553817749,6.276021957397461
61,89.5304183959961,8.28595781326294,7.228026986122131
62,86.0582046508789,7.7738354206085205,6.169633507728577
63,96.35713958740234,7.675058603286743,6.5322102308273315
64,93.5634994506836,7.805521249771118,8.296714901924133
65,98.02084350585938,8.873500108718872,6.765956997871399
66,95.5555648803711,8.580305099487305,6.466479063034058
67,100.0,7.370875120162964,5.7908689975738525
68,79.33333587646484,9.029823303222656,7.3635653257369995
69,83.82400512695312,7.992888450622559,8.025634288787842
70,98.99999237060547,8.301761388778687,7.169020414352417
71,97.38715362548828,7.5726399421691895,6.46753990650177
72,97.69841766357422,9.764541149139404,6.595751047134399
73,97.57142639160156,9.513792037963867,6.103850245475769
74,75.15794372558594,6.926625728607178,7.916047096252441
75,93.91666412353516,6.847699522972107,6.5369797348976135
76,95.12698364257812,9.30419397354126,8.368978023529053
77,91.03741455078125,8.689191818237305,6.62909722328186
78,100.0,8.66965913772583,6.555466175079346
79,96.09184265136719,7.272132396697998,7.232514142990112
80,100.0,9.0633225440979,6.7473390102386475
81,100.0,9.482007265090942,6.171252608299255
82,95.41666412353516,7.0609564781188965,6.98576557636261
83,94.94047546386719,8.054872035980225,6.929365396499634
84,93.66666412353516,8.713561296463013,7.096879005432129
85,97.22222900390625,8.691770315170288,6.803839802742004
86,92.57936096191406,7.11264967918396,7.0391881465911865
87,97.11111450195312,7.429995059967041,7.932660341262817
88,96.84098815917969,9.17090368270874,8.797540187835693
89,98.75,7.704897403717041,7.443967342376709
90,85.0,8.21503233909607,6.062918186187744
91,98.33334350585938,7.774139404296875,6.887182593345642
