epoch,mAP,entropy_loss,relation_loss,overall_loss
0,42.13167190551758,31.658657901616923,9.142853905907462,40.80151180752438
1,78.17656707763672,19.701128848564714,8.671798444399089,28.372927292963805
2,86.5079345703125,13.084824365350102,7.918335952789753,21.003160318139855
3,88.65311431884766,9.258117485490766,6.870799838281477,16.128917323772242
4,76.93582916259766,14.67006784310308,3.0383974558922415,17.70846529899532
5,74.81475067138672,12.353775846839238,2.5731300734796054,14.926905920318841
6,92.29966735839844,9.140125383485634,3.601337094187853,12.741462477673487
7,78.87977600097656,7.091312964951635,3.9038811229834884,10.995194087935126
8,87.03660583496094,16.25177509789051,4.0427024624145425,20.294477560305054
9,64.4949722290039,12.459377300466425,3.300530764069393,15.759908064535818
10,86.75389862060547,8.510737783823028,3.6176123517207768,12.128350135543805
11,89.40807342529297,6.796854977673725,4.147977134765144,10.944832112438869
