epoch,mAP,asym_loss
0,20.70722198486328,2.7004838617224443
1,30.5610294342041,1.774982734730369
2,38.532371520996094,1.655715355747624
3,49.26499557495117,1.50771773488898
4,45.43862533569336,3.4050162685544865
5,61.5093879699707,1.4064193399328933
6,60.69641876220703,1.1622041706976138
7,66.49949645996094,1.1289079126558803
8,53.167354583740234,3.68832311191057
9,74.30563354492188,1.1371437209217172
10,76.52153015136719,1.0693623392205491
11,78.11708068847656,0.9187265744334774
12,43.42897415161133,4.539395934657046
13,68.14629364013672,1.3773919516488127
14,65.95928192138672,1.110775193885753
15,73.2146987915039,1.0193001055403763
16,53.850101470947266,5.144982394419217
17,72.45341491699219,1.4824212115061912
18,72.09922790527344,1.082630193547199
19,74.73865509033203,0.9706398789819918
20,52.3134651184082,4.9699697549405855
21,58.77943801879883,1.3064359693150769
22,69.32389831542969,1.1367124162222209
23,75.38175964355469,1.0126213407830187
24,62.381317138671875,6.435196114213846
25,56.863433837890625,1.5149621124330321
26,66.35880279541016,1.1127117323248008
27,75.61341857910156,1.0549369662215835
28,58.3365364074707,7.4841870445954175
29,61.85197830200195,2.620576943221845
30,59.93016815185547,1.6145729900974977
31,54.30962371826172,1.4126904936213245
32,56.62380599975586,7.481504477952656
33,60.07330322265625,2.9215857465016204
34,66.62913513183594,1.7574061171004647
35,75.2278060913086,1.4241523162314764
