epoch,mAP,train_loss
0,tensor(6.6068),0.20512258107792078
1,tensor(27.9469),0.16232780335246366
2,tensor(35.8118),0.15019462608409764
3,tensor(40.7958),0.1425625410815156
4,tensor(44.1844),0.1379990269527826
5,tensor(16.5251),0.17262495654102425
6,tensor(44.9627),0.12795234923812673
7,tensor(47.0829),0.12363462811082254
8,tensor(49.1982),0.12056917711686531
9,tensor(50.2042),0.1184915930380617
10,tensor(50.9338),0.11763501094820897
11,tensor(51.8284),0.11619847302654834
12,tensor(53.8214),0.11423652952515201
13,tensor(54.5142),0.11329511231253578
14,tensor(55.7603),0.11182981607746982
15,tensor(54.6273),0.11265613370600376
16,tensor(55.7323),0.11189162220936344
17,tensor(56.8227),0.11040444266239492
18,tensor(57.5427),0.10935239467755362
19,tensor(58.7390),0.10811096919765731
20,tensor(57.6304),0.10920336685987767
21,tensor(58.2359),0.10837214611151809
22,tensor(59.2204),0.10721836920378272
23,tensor(60.2069),0.10598251991814672
24,tensor(60.7182),0.10544610748263189
25,tensor(59.1891),0.10717142321140384
26,tensor(60.0649),0.10597560566339048
27,tensor(60.7346),0.10547917266648106
28,tensor(61.8012),0.1042708359687709
29,tensor(62.3353),0.1034180546027214
30,tensor(60.6708),0.10529004733154278
31,tensor(61.3220),0.10448443074982458
32,tensor(61.9483),0.10352042265207391
33,tensor(63.0665),0.10231531454895254
34,tensor(63.8935),0.1013739986584344
35,tensor(61.4514),0.1041118285767299
36,tensor(62.7741),0.10234834819104424
37,tensor(63.7812),0.10132987979900979
38,tensor(64.4436),0.10071030166362516
39,tensor(64.5453),0.10014323582908982
40,tensor(62.8054),0.10186235166013473
41,tensor(63.7375),0.10089795604522128
42,tensor(64.2652),0.10000052158122863
43,tensor(65.1953),0.09936481612781609
44,tensor(65.6137),0.09855428227886617
45,tensor(63.3292),0.1010102999871343
46,tensor(64.4291),0.09988720114940797
47,tensor(65.4788),0.09868964080332784
48,tensor(66.1064),0.09762176468330595
49,tensor(66.5780),0.09719600728513655
50,tensor(64.0513),0.09913291828525667
51,tensor(65.4931),0.09838892333934285
52,tensor(66.1204),0.0974613414200363
53,tensor(66.7422),0.09664351472826782
54,tensor(67.2878),0.09602803641256188
