epoch,objective_loss,entropy_loss,overall_loss
0,9.011907225201842,1.550609930305723,10.562517141840264
1,8.243239348101774,1.2675034210180782,9.510742764564082
2,8.03065036664343,1.1181046567904722,9.148754994580699
3,7.93068795598996,0.97066649357984,8.901354461718517
4,7.340283159997056,1.200988841284613,8.54127199634625
5,6.581610673552108,0.9524964781323817,7.534107180917341
6,6.132276823566217,0.8675359134461468,6.9998127320769425
7,5.990596707459469,0.790280905119173,6.780877608402521
8,7.280224268603476,1.0153726111551755,8.295596860776277
9,6.522539120570869,0.824499015595503,7.347038126295542
10,6.204738222110047,0.7630953211693248,6.967833531130653
11,5.870029906558387,0.6854479056634722,6.555477802920494
12,7.316806290559709,0.9114540655901475,8.22826034703832
13,6.469656204721731,0.7472702228719261,7.216926431959602
14,6.178616377958067,0.6507831684723022,6.829399558389263
15,5.787098085804347,0.5840004800231591,6.371098539631838
16,7.242836721383844,0.8670104950856246,8.109847229757126
17,6.477784820423006,0.7151817546528616,7.192966570520097
18,6.228871892212303,0.6467139101142333,6.875585811153339
19,5.828020440545052,0.613786758416018,6.441807200194921
20,7.330411816858181,0.8279838820171964,8.158395673059355
21,6.42408908552425,0.6938214687405119,7.117910591660032
22,6.044593486056964,0.6391297956560824,6.6837232614019095
23,5.987293457529345,0.5884822954417794,6.575775758476011
24,7.240424349049853,0.8184908406370003,8.058915186839496
25,6.388975020426856,0.666329764636459,7.055304776331421
26,6.137758760695245,0.6046739170315921,6.742432699082003
27,5.820141903154411,0.5953798891062951,6.4155217963419116
