epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
0,0.40708241930429334,0.7236768802228413,0.5210589651022866,0.08482526395269611,0.19725883872119715,0.11863506594607146,0.5827777777777777,0.2922005571030641,0.389239332096475,0.2719602370330732,0.049068152830837215,0.08313648821094331,11.76245403289795,202.07178904215502,6.540395800272626,208.61218495686853
1,0.41980539861895794,0.7449178501810081,0.536986851349995,0.16674538447703063,0.29133023910137906,0.21209586464899297,0.5227777777777778,0.26204399888610413,0.34910035243925064,0.5174233556298774,0.049972713259242685,0.09114285558992821,18.330089569091797,60.812595469156925,3.246206150054932,64.05880157470702
2,0.4727550500763877,0.775766016713092,0.5874907710157157,0.18864574268076126,0.305149848796956,0.23315404531237668,0.7070594774874931,0.3543175487465181,0.4720727407682316,0.5249563651930083,0.06364931323667716,0.11353309472956023,21.304134368896484,28.418977877298985,2.293891240755716,30.712869338989265
3,0.4865189764726086,0.7897964873153053,0.602125398512221,0.22019367448997135,0.35049160943707247,0.2704679357728771,0.7916666666666666,0.39726791190409816,0.5290514200853907,0.7151455124700048,0.0651555226243144,0.11943000847559826,26.683000564575195,21.917217216491697,1.894631252288818,23.811848500569656
4,0.5504718916700861,0.747145641882484,0.6339043118724158,0.3444573948256595,0.48981381227627246,0.40447276207075206,0.8500563697857948,0.4199387357282094,0.5621621621621622,0.6089519908785092,0.2578393688022863,0.36228279205928304,45.73781967163086,14.372449696858729,0.03879784184042365,14.41124758402507
5,0.5789874381423677,0.8468819599109132,0.6877684829301378,0.4829908293950331,0.44489955045726576,0.4631633381241371,0.9188888888888889,0.460467706013363,0.6135014836795252,0.8720198966613302,0.19887048998550272,0.3238781975980848,46.08842849731445,11.715962390899657,0.04484503122667472,11.760807374318443
6,0.6123021438589461,0.8514906659236556,0.7123543123543125,0.45620041962107705,0.4744355180085319,0.4651393174218403,0.9305555555555556,0.4667038172192811,0.6216366672852106,0.886975539518049,0.20892206528954488,0.3381862698932601,50.39022445678711,11.03167943318685,0.027846072092652333,11.059525477091476
7,0.623,0.8676880222841226,0.7252619324796276,0.48997544344878075,0.5109598280199108,0.5002476692647942,0.9361111111111111,0.46935933147632314,0.6252319109461967,0.9451202642807155,0.22624773369725545,0.3650967385723037,53.851924896240234,10.592117811838785,0.017676501007129752,10.609794292449953
8,0.5710411016065094,0.7626079687935358,0.6530660940109759,0.32961041232107513,0.5256086902193133,0.4051502044051838,0.8617021276595744,0.4288102535525216,0.5726511627906977,0.5929894824076569,0.2683445688394666,0.3694861633593232,49.18233871459961,13.927755851745603,0.011577046882496988,13.939332898457845
9,0.6024759284731774,0.8538011695906432,0.7064516129032257,0.4272052066585661,0.49418686676784207,0.4582613821723253,0.9288888888888889,0.4656084656084656,0.6202930810610277,0.8792509927909967,0.22330251976328402,0.3561531661891695,50.387733459472656,10.994305572509765,0.013635524346803627,11.007941131591796
10,0.6116123970184386,0.8685236768802228,0.7177716390423573,0.4481872857118387,0.5473737101785262,0.4928395918434486,0.9388888888888889,0.47075208913649025,0.62708719851577,0.9317556042238939,0.24468198218625067,0.38758334617705326,55.230445861816406,10.281456877390545,0.014657089854590594,10.296113980611164
11,0.6344700837247295,0.8654596100278552,0.7321786261340875,0.4827889740734075,0.5330054789083923,0.5066559825805598,0.9438888888888889,0.4732590529247911,0.6304267161410019,0.9547863215992577,0.23938068770253923,0.3827896843458112,55.04854202270508,10.076592184702553,0.012475661953600746,10.089067808787028
