epoch,mAP,asym_loss,dynamic_adj_loss,overall_loss
0,72.19999694824219,4.966113567352295,0.0,4.966113567352295
1,78.61666870117188,3.518570303916931,0.0,3.518570303916931
2,86.0,2.697010636329651,0.0,2.697010636329651
3,80.28334045410156,2.289342761039734,0.0,2.289342761039734
4,98.33334350585938,9.650743007659912,0.0,9.650743007659912
5,99.33333587646484,8.538822174072266,0.0,8.538822174072266
6,95.86666870117188,7.937283039093018,0.0,7.937283039093018
7,97.53333282470703,7.301156520843506,0.0,7.301156520843506
8,95.20000457763672,10.574470520019531,0.0,10.574470520019531
9,97.53333282470703,9.481152534484863,0.0,9.481152534484863
10,91.0,8.898455619812012,0.0,8.898455619812012
11,99.33333587646484,8.077205181121826,0.0,8.077205181121826
12,96.0,11.19474744796753,0.0,11.19474744796753
13,97.75,10.66059398651123,0.0,10.66059398651123
14,96.0,9.442899227142334,0.0,9.442899227142334
15,91.66666412353516,8.876200199127197,0.0,8.876200199127197
16,91.0,13.11701774597168,0.0,13.11701774597168
17,90.66666412353516,12.650996685028076,0.0,12.650996685028076
18,100.0,10.955314636230469,0.0,10.955314636230469
19,98.99999237060547,9.986414432525635,0.0,9.986414432525635
20,95.20000457763672,14.014979362487793,0.0,14.014979362487793
21,90.0,13.629477977752686,0.0,13.629477977752686
22,95.20000457763672,12.713581562042236,0.0,12.713581562042236
23,94.20000457763672,11.835444450378418,0.0,11.835444450378418
24,94.20000457763672,14.218809604644775,0.0,14.218809604644775
25,99.33333587646484,12.969995498657227,0.0,12.969995498657227
26,91.0,12.069711685180664,0.0,12.069711685180664
27,100.0,11.345954418182373,0.0,11.345954418182373
28,92.33333587646484,15.41806697845459,0.0,15.41806697845459
29,91.66666412353516,14.305338859558105,0.0,14.305338859558105
30,98.99999237060547,12.972686767578125,0.0,12.972686767578125
31,98.53333282470703,12.513421058654785,0.0,12.513421058654785
32,95.0,15.691908836364746,0.0,15.691908836364746
33,91.66666412353516,15.118809700012207,0.0,15.118809700012207
34,91.0,14.265204906463623,0.0,14.265204906463623
35,97.53334045410156,14.034493446350098,0.0,14.034493446350098
36,94.41666412353516,17.46137762069702,0.0,17.46137762069702
37,96.0,16.160863399505615,0.0,16.160863399505615
38,89.58332824707031,15.932933807373047,0.0,15.932933807373047
39,90.0,15.037799835205078,0.0,15.037799835205078
40,98.99999237060547,16.19878101348877,0.0,16.19878101348877
41,99.33333587646484,15.41329574584961,0.0,15.41329574584961
42,96.66665649414062,14.78337049484253,0.0,14.78337049484253
43,99.33333587646484,13.844067573547363,0.0,13.844067573547363
44,84.19999694824219,18.432292938232422,0.0,18.432292938232422
45,95.20000457763672,16.29060649871826,0.0,16.29060649871826
46,97.53333282470703,16.38181495666504,0.0,16.38181495666504
47,96.66665649414062,15.009698867797852,0.0,15.009698867797852
48,91.0,18.106616020202637,0.0,18.106616020202637
49,91.0,18.22160053253174,0.0,18.22160053253174
50,96.66665649414062,17.784048080444336,0.0,17.784048080444336
51,99.33333587646484,16.828747749328613,0.0,16.828747749328613
52,90.20000457763672,19.004151344299316,0.0,19.004151344299316
53,96.66665649414062,17.730148315429688,0.0,17.730148315429688
54,97.53333282470703,18.095219612121582,0.0,18.095219612121582
55,91.66666412353516,17.009521484375,0.0,17.009521484375
56,91.0,18.168195724487305,0.0,18.168195724487305
57,95.20000457763672,19.24118137359619,0.0,19.24118137359619
58,89.20000457763672,18.64502239227295,0.0,18.64502239227295
59,100.0,17.080158233642578,0.0,17.080158233642578
60,91.86666870117188,19.316113471984863,0.0,19.316113471984863
61,96.53333282470703,17.736143112182617,0.0,17.736143112182617
62,94.20000457763672,18.0598087310791,0.0,18.0598087310791
63,88.75,18.52143669128418,0.0,18.52143669128418
64,95.41667175292969,19.142578125,0.0,19.142578125
65,98.53333282470703,18.77029514312744,0.0,18.77029514312744
66,96.0,18.365129470825195,0.0,18.365129470825195
67,92.86666870117188,18.182549476623535,0.0,18.182549476623535
68,85.86666107177734,20.079508781433105,0.0,20.079508781433105
69,91.0,18.851604461669922,0.0,18.851604461669922
70,94.20000457763672,18.759912490844727,0.0,18.759912490844727
71,91.0,18.438647270202637,0.0,18.438647270202637
72,94.20000457763672,19.102563858032227,0.0,19.102563858032227
73,95.0,19.626229286193848,0.0,19.626229286193848
74,96.0,19.157176971435547,0.0,19.157176971435547
75,100.0,18.00951862335205,0.0,18.00951862335205
76,89.20000457763672,19.356818199157715,0.0,19.356818199157715
77,93.75,20.087775230407715,0.0,20.087775230407715
78,96.66665649414062,18.653751373291016,0.0,18.653751373291016
79,99.33333587646484,17.97087860107422,0.0,17.97087860107422
80,91.66666412353516,18.896384239196777,0.0,18.896384239196777
81,93.75,20.7594051361084,0.0,20.7594051361084
82,90.20000457763672,19.97784996032715,0.0,19.97784996032715
83,99.33333587646484,20.09293270111084,0.0,20.09293270111084
84,85.86666107177734,21.609169960021973,0.0,21.609169960021973
85,96.0,19.21448802947998,0.0,19.21448802947998
86,95.0,20.21226215362549,0.0,20.21226215362549
87,90.20000457763672,20.30929470062256,0.0,20.30929470062256
88,95.86666870117188,21.42617130279541,0.0,21.42617130279541
89,94.20000457763672,20.721596717834473,0.0,20.721596717834473
90,90.0,20.691967010498047,0.0,20.691967010498047
91,94.20000457763672,20.683655738830566,0.0,20.683655738830566
92,92.86666870117188,21.397808074951172,0.0,21.397808074951172
93,95.20000457763672,20.082531929016113,0.0,20.082531929016113
94,91.0,20.61983871459961,0.0,20.61983871459961
95,100.0,19.654455184936523,0.0,19.654455184936523
96,94.20000457763672,22.37933921813965,0.0,22.37933921813965
97,90.20000457763672,21.33585262298584,0.0,21.33585262298584
98,90.20000457763672,21.081214904785156,0.0,21.081214904785156
99,94.20000457763672,20.686890602111816,0.0,20.686890602111816
100,95.20000457763672,20.70225429534912,0.0,20.70225429534912
101,89.20000457763672,21.958717346191406,0.0,21.958717346191406
102,96.66665649414062,20.073091506958008,0.0,20.073091506958008
103,100.0,19.613475799560547,0.0,19.613475799560547
104,95.20000457763672,21.256638526916504,0.0,21.256638526916504
105,96.0,21.263197898864746,0.0,21.263197898864746
106,97.53333282470703,20.961997985839844,0.0,20.961997985839844
107,90.0,21.034696578979492,0.0,21.034696578979492
108,90.66666412353516,21.38892364501953,0.0,21.38892364501953
109,90.86666107177734,21.197407722473145,0.0,21.197407722473145
110,99.33333587646484,20.739139556884766,0.0,20.739139556884766
111,98.53333282470703,20.81160545349121,0.0,20.81160545349121
112,93.53334045410156,21.54337501525879,0.0,21.54337501525879
113,96.66665649414062,20.162802696228027,0.0,20.162802696228027
114,95.0,21.163079261779785,0.0,21.163079261779785
115,95.0,20.796422958374023,0.0,20.796422958374023
116,98.99999237060547,20.97761344909668,0.0,20.97761344909668
117,93.53334045410156,21.67953872680664,0.0,21.67953872680664
118,95.20000457763672,20.52541732788086,0.0,20.52541732788086
119,95.0,21.474529266357422,0.0,21.474529266357422
120,95.20000457763672,21.034072875976562,0.0,21.034072875976562
121,97.75,20.239513397216797,0.0,20.239513397216797
122,93.53334045410156,20.468608856201172,0.0,20.468608856201172
123,93.19999694824219,20.91210174560547,0.0,20.91210174560547
124,89.20000457763672,21.967705726623535,0.0,21.967705726623535
125,89.20000457763672,21.932724952697754,0.0,21.932724952697754
126,91.0,20.728269577026367,0.0,20.728269577026367
