epoch,precision,recall,train_loss
0,0.5635544544784351,0.1365122554823756,0.26381986020132875
1,0.6157090026885269,0.14252409436739974,0.23496549585834142
2,0.6292824439704416,0.15213096067309373,0.23091012621298423
3,0.6385894225910309,0.15906384582631286,0.2276273634284734
4,0.6526867136359213,0.16885677999816842,0.22516880156472333
5,0.6596934845671057,0.17494499064050623,0.2227534753270447
6,0.6659173374995587,0.18023589183576405,0.22115032104775306
7,0.6718358080834147,0.18678221059963104,0.21908258432522415
8,0.6754362333565945,0.1929220688994974,0.21748170703649525
9,0.6847438603639606,0.1987070142291487,0.21626587714999904
10,0.6326012479141355,0.13878245702944697,0.1871749926358461
11,0.6486840505152938,0.15188879221677778,0.18028016956523063
12,0.6629726966843007,0.16035265587270262,0.17690760307013978
13,0.6735717983916406,0.17118706349283466,0.17436547242105013
14,0.6822601864114404,0.18006842965260147,0.1725342161022127
15,0.6909337757155297,0.1885014921426772,0.17021438740193848
16,0.6893207224085928,0.19461649730801592,0.16854061977937815
17,0.7057777145877481,0.20085042025893918,0.16703112702816728
18,0.7057197771966461,0.20808661645278337,0.16605055928230283
19,0.7106234557926657,0.2151493739336729,0.1649692829698325
20,0.6716067818924785,0.167827479634434,0.17424163231626158
21,0.6856126608327032,0.18074542512185876,0.17126425597816702
22,0.6940282879397273,0.18819956509396435,0.1693675997667016
23,0.6982808887958526,0.19701356887817392,0.1675043838098645
24,0.7054379319772127,0.20147172976285221,0.1658140259794892
25,0.7070237068459393,0.21102531552314754,0.16439537201076737
26,0.7151213083416226,0.2192004632204771,0.16312632029876112
27,0.7159940212965011,0.22816128125414248,0.16153885489329703
28,0.72189773619175,0.23204806474968792,0.1610344253480434
29,0.727298743277789,0.23902377178892495,0.15986170005053288
30,0.6999392502009867,0.2133878453634679,0.16543600782752044
31,0.7121907357126473,0.21951384022831907,0.163096447661519
32,0.7185155186802148,0.22995595363900073,0.16140159713104377
33,0.7241050358861683,0.23606101991608738,0.16016989061608916
34,0.7342886704951526,0.2437027688138187,0.15917398035526262
35,0.7286961186677217,0.24778587603941551,0.15801272448152315
36,0.7345972068607803,0.2567761979997158,0.15630539506673824
37,0.7401215814054013,0.26123457476496686,0.15553894853219383
38,0.7447724252939226,0.2719752829521895,0.15441451892256747
39,0.7431105513125655,0.27104240451008055,0.15405505886301407
40,0.7063680425286293,0.24863785104826097,0.16026285318657751
41,0.7259490363299845,0.24958372684195632,0.15806895978748778
42,0.7367815732955932,0.2607561819255352,0.15639028521254647
43,0.7415668979287147,0.26566709121689197,0.15500600971281542
44,0.7509852528572083,0.27428252380341284,0.15354049839079378
45,0.7467495124787092,0.27651231717318314,0.15275885108858336
46,0.7550709154456858,0.2847453029826285,0.15156694129109388
47,0.754593211784959,0.2925448221154511,0.15034109419211755
48,0.7664527568966147,0.300886623095721,0.14929820103570832
49,0.7576385419815777,0.3028305277228354,0.14852144373580814
50,0.7118505068123343,0.272813724540174,0.156881105247885
51,0.7373250193893908,0.27670713122934104,0.1539319153875113
52,0.744568959623575,0.2835057778283954,0.15221155844628817
53,0.7574269112199543,0.2909803695976733,0.15082746641710404
54,0.7576633494347329,0.2978602352552117,0.14947243016213183
55,0.7676989901810887,0.3092822185717524,0.14776626341044904
56,0.7696791924536226,0.31566236801445474,0.14709344627335666
57,0.764351431652904,0.31911375047639023,0.14637060323730117
58,0.7777034129947425,0.32899535475298786,0.1451033182442189
59,0.7829481821507216,0.3384587109088896,0.14396475758403532
60,0.7200575713068245,0.295414800848812,0.1534994974732399
61,0.7422100871801377,0.29342775149270905,0.15095436600968248
62,0.7560109779238703,0.3050470913760363,0.14884219514206048
63,0.7636227034032343,0.311954337079078,0.14725338555872447
64,0.76310049071908,0.32316092634573573,0.14583198484033344
65,0.7790659718215467,0.3312811966985466,0.14439362864941355
66,0.7769290685653684,0.3410227259621026,0.14301942251622668
67,0.7838906649500132,0.3516444776207207,0.14200341524556273
68,0.7846547566354274,0.3558043289929628,0.141286724479869
69,0.796932564303279,0.37094293292611846,0.13963048737496134
70,0.7236392069607971,0.3095505288802086,0.15142658371478318
71,0.7484606377780436,0.3175224419683218,0.14785152357071638
72,0.767384712770582,0.3270667470991613,0.14541087998077265
73,0.7744058936834336,0.33697829376906147,0.14372442616149786
74,0.7821910478174684,0.34565903134644027,0.1421401144936681
75,0.7870786104351282,0.355969271250069,0.14118129271082588
76,0.7945471234619617,0.365809976309538,0.13963653128594158
77,0.8024342868477109,0.3783601384609939,0.13851555241271846
78,0.8035644553601745,0.3901559568941594,0.136618075426668
79,0.8063018649816515,0.3979990305379032,0.135760036855936
80,0.7285654265433549,0.3292265826836229,0.14892801120877272
