epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.42052877138413686,0.8090963494913226,0.553417928776095,0.08523796565006664,0.22243122095324427,0.12324656219513007,0.7107142857142857,0.35727109515260325,0.4755077658303466,0.24645282181378766,0.07084965685380436,0.11005963728667242,16.6861572265625,0.02625076015080724
1,0.6327608982826949,0.8579104477611941,0.7283324885960467,0.4622808366522788,0.22329967359600977,0.3011379652457145,0.8428571428571429,0.42268656716417913,0.5630218687872763,0.8852320827320826,0.07853856700476489,0.14427677220385293,23.67316436767578,0.018931294924446514
2,0.6475810031069685,0.8700059630292188,0.7424936386768449,0.5473748806023843,0.2401638176638176,0.3338493493923756,0.8607142857142858,0.43112701252236135,0.5744934445768772,0.8779858681649816,0.08075910278214571,0.14791285089790046,28.192066192626953,0.018248376489749973
3,0.6556498436802144,0.874329958308517,0.7493619193466055,0.5831991099484765,0.24967183256671577,0.3496541495189878,0.8773809523809524,0.4389517569982132,0.5851528384279475,0.8920715739654582,0.08376167320149211,0.15314380375492925,31.55398941040039,0.01766233364386218
4,0.6758053461274846,0.5911270983213429,0.6306363927086664,0.4783479638162917,0.2597403986938543,0.3366705049067321,0.7579529737206085,0.328537170263789,0.45838561271434547,0.7162131468645044,0.12624474428348453,0.21465321063149959,39.339881896972656,0.03642990283135858
5,0.6322925225965489,0.9188059701492537,0.7490873691895839,0.43237710874309165,0.4599988590804321,0.44576049531995277,0.8845238095238095,0.4435820895522388,0.5908548707753478,0.8568008911317682,0.12478280769774401,0.21783984587527394,48.574615478515625,0.01670971581978457
6,0.6460066555740432,0.9233055885850179,0.7601566324033285,0.48069064053904437,0.5149076670841899,0.497211163205051,0.8976190476190476,0.4482758620689655,0.5979381443298969,0.8474319709790816,0.13842508043597285,0.23797737933388804,52.55936813354492,0.015300967916846278
7,0.6550712489522212,0.933134328358209,0.7697611425757203,0.50761577353562,0.5808583277938307,0.541772834130903,0.9214285714285714,0.462089552238806,0.6155069582504971,0.962468549194516,0.1525667041939118,0.2633829809320845,60.24179458618164,0.014310235184218206
8,0.6784905660377358,0.535437760571769,0.5985352862849533,0.4189904740315807,0.2680485880924844,0.3269386303630145,0.7605042016806722,0.323406789755807,0.45382365231926447,0.6735743337494909,0.14086430498270044,0.23300117618561908,41.4710578918457,0.04271975462990148
9,0.6456925675675675,0.9101190476190476,0.7554347826086956,0.39259912515745077,0.44146962786489324,0.41560264439902667,0.8833333333333333,0.44166666666666665,0.5888888888888889,0.8167889993651104,0.15328757104963758,0.258131379709979,44.40918731689453,0.01689553258142301
10,0.6398514851485149,0.924865831842576,0.7564008778346745,0.36314992224355785,0.4880705092537684,0.4164438749974633,0.9047619047619048,0.4531902206320811,0.6038935240365514,0.8945697705458802,0.18326847719852474,0.30421343822019364,51.333492279052734,0.0149930600343006
11,0.6561976549413735,0.9344066785927251,0.7709717097170972,0.49788031805181604,0.6124941105723021,0.5492719477599436,0.9273809523809524,0.46451997614788315,0.6189908621374653,0.9461168572126933,0.16921849614871814,0.28708938755679303,63.465309143066406,0.01404258427875383
12,0.6952789699570815,0.48329355608591884,0.5702217529039071,0.4308013122173743,0.2648377461648875,0.32802197403306316,0.7331334332833583,0.29176610978520284,0.4174135723431498,0.5806406906506457,0.1861867251340586,0.2819606770610668,40.36487579345703,0.04690295101276466
13,0.6617777777777778,0.8905502392344498,0.7593064762876084,0.3870939627474287,0.416890671321467,0.40144016478910405,0.8821428571428571,0.4431818181818182,0.589968152866242,0.8112640664132877,0.14958219518952717,0.25259121002365864,45.48286056518555,0.01824689185512917
14,0.6511530398322851,0.9277180406212664,0.7652131066765213,0.4351724075309277,0.5794839185691752,0.4970656674234841,0.8833333333333333,0.4432497013142174,0.5902943516308671,0.7662598466076149,0.17444209966464924,0.2841877324919605,54.2090950012207,0.01499106732330152
15,0.6609098567818029,0.9389587073608617,0.7757725587144624,0.5479714877399098,0.5855540948137297,0.5661397562186771,0.9142857142857143,0.45960502692998206,0.6117084826762247,0.9218119043722321,0.19372414502261176,0.32016396627083604,60.87424850463867,0.014160796095217977
16,0.6984265734265734,0.47559523809523807,0.5658640226628895,0.460611825498888,0.2798608378986309,0.348175477103153,0.7331334332833583,0.2910714285714286,0.41670217298679163,0.6342530712751302,0.16988714933735155,0.26799168472215434,44.0064582824707,0.05070198886096477
17,0.6811726981218507,0.8835412953060012,0.7692705638903259,0.408922124523145,0.38680626575964305,0.3975568596140834,0.8511904761904762,0.42483660130718953,0.5667855727308759,0.7456163447255497,0.157508873591149,0.2600773142128961,50.207275390625,0.018886264147503034
18,0.6548223350253807,0.9247311827956989,0.7667161961367013,0.45214358918445274,0.5490719650627037,0.4959159252987932,0.8976190476190476,0.45041816009557945,0.5998408910103422,0.8833442112537417,0.18381243746428208,0.30430331439263164,52.28285217285156,0.016028780436941552
19,0.6550847457627119,0.9307645996387718,0.768962944541159,0.4717610023473976,0.612634658628854,0.5330473940984045,0.9083333333333333,0.4593618302227574,0.61015593762495,0.8872652111152965,0.20988570102640544,0.3394688529543398,59.6954345703125,0.014592210363064495
20,0.696165191740413,0.42142857142857143,0.525027808676307,0.4549625871371436,0.21157586657796737,0.28883285907233736,0.7193798449612403,0.2761904761904762,0.39913978494623653,0.5745377957619083,0.154500183216307,0.24351596835687067,39.451927185058594,0.05598127064960342
21,0.6837565884044082,0.8529587567244471,0.7590425531914893,0.4285959012061809,0.40264432152389196,0.415215003148669,0.8380952380952381,0.42080095636580994,0.5602865101472344,0.7258561139753574,0.1593088873283438,0.2612740668860112,47.99101257324219,0.02053790693836553
