agg_iter,precision,recall,avgloss
0,0.16251384389388843,0.3826867134194078,3.3505564491126343
1,0.15435710525970903,0.5254875834318735,2.3853273337376
2,0.07175292028292751,0.5937166722124071,2.4518173337639113
3,0.16428818412442864,0.5170289811840076,2.1875960840450666
4,0.19802661693881796,0.4782454153820435,2.0976405030011236
5,0.0924118293133528,0.4932782395620504,2.1195306266211316
6,0.10239137630528516,0.6002332128585273,1.9531874339477087
7,0.0987379898861851,0.5003563883511162,1.9914228632585418
8,0.12835672052927188,0.38581918879193616,2.010974361482741
9,0.17749971578519966,0.45284596131398697,1.958870437485483
10,0.21391832839078206,0.4184931562325466,1.6754104083222263
11,0.13066233947360337,0.4113299183711964,1.1987745454531038
12,0.09653261051355169,0.560856112970516,1.3515933966403209
13,0.11584095587199296,0.6751948399598686,1.29047434084823
14,0.21946583974628808,0.40357824430418365,1.162969092451769
15,0.02482812006492342,0.5659079642206936,1.0883454810088888
16,0.08558444019507414,0.354229358709849,1.089006198608121
17,0.18394118243743304,0.25759731536038794,0.9908630880864417
18,0.21781698486992762,0.39832263745692004,0.9926279539608956
19,0.09797022214476123,0.6324861233132463,0.921864146777354
20,0.09467922876658774,0.42237389667876557,0.9277301625568947
21,0.12732041934022933,0.41638999827974454,0.8974772255581943
22,0.11312488551835229,0.4560603739913684,0.8583447734433939
23,0.09247381459555166,0.6218243419624155,0.8495181941855326
24,0.15921157128837954,0.45211675554348907,0.8518688423434745
25,0.06012694508178598,0.5058910111148541,0.8093450573757378
26,0.031555584282032464,0.5914639848859617,0.808840730621411
27,0.09515998455907704,0.6675075651441504,0.7888829702179293
28,0.1639810236429237,0.42192410946254405,0.7923681337682911
29,0.11087044199792921,0.3997689486169741,0.7814977756440439
30,0.06960292807858866,0.5887141352972769,0.7770234295992682
31,0.02815904016887274,0.6564890876149171,0.7591758415594133
32,0.09019300658993111,0.5665969653035905,0.7622654964247308
33,0.0985786272976029,0.4513985764184651,0.7414859229774653
34,0.2088205591618818,0.3156562186248654,0.7449389371112031
35,0.16929928443468528,0.3833261892352938,0.7359775962443512
36,0.24760346371964695,0.43894173320518615,0.7346790964506468
37,0.15634146258244722,0.6734036478980172,0.7279274307373845
38,0.0916001431299691,0.3637317506122026,0.7275797142842327
39,0.028004737792449465,0.5850717129287845,0.722289253958456
40,0.10093964396109024,0.46263977924891936,0.720237386520096
41,0.12775443064038655,0.5848724266038369,0.715663193545644
42,0.1874817383339849,0.402753010716204,0.7120378884015472
43,0.09643047071719339,0.4012990661685961,0.7142776887493822
44,0.025893456653232422,0.6765976200445065,0.7101245072504583
45,0.04594777933855507,0.6206206034385672,0.7119686623535016
46,0.09400520037683818,0.5943952797032018,0.7072701879350416
47,0.21980404533476422,0.4279065726868484,0.7086530169398821
48,0.09230576977672192,0.5185344196343501,0.7045542534433052
49,0.19467214899775181,0.29985727336721585,0.7050491382552492
