epoch,precision,recall,train_loss
0,0.06370656192302704,0.3956834673881531,0.8852494955062866
1,0.0888192281126976,0.4076738655567169,0.74251389503479
2,0.2262038141489029,0.48441246151924133,0.5477303266525269
3,0.6015037298202515,0.5755395889282227,0.3904742896556854
4,0.7108753323554993,0.6426858305931091,0.30510765314102173
5,0.7054455280303955,0.6834532618522644,0.26661115884780884
6,0.7092731595039368,0.678657054901123,0.2508757710456848
7,0.7236180901527405,0.6906474828720093,0.2426968216896057
8,0.7325000166893005,0.7026379108428955,0.2399720996618271
9,0.7171717286109924,0.6810551285743713,0.24316847324371338
10,0.37067773938179016,0.6426858305931091,0.48707258701324463
11,0.4468802809715271,0.6354916095733643,0.3896668255329132
12,0.5,0.6618704795837402,0.3080352246761322
13,0.63456791639328,0.6163069605827332,0.2589860260486603
14,0.7435897588729858,0.6258992552757263,0.24029168486595154
15,0.7448071241378784,0.6019184589385986,0.23917318880558014
16,0.7461300492286682,0.577937662601471,0.24282628297805786
17,0.7477203607559204,0.5899280309677124,0.24756425619125366
18,0.7463976740837097,0.6211031079292297,0.24817095696926117
19,0.7403314709663391,0.6426858305931091,0.24832268059253693
20,0.3455149531364441,0.49880096316337585,0.4551926255226135
21,0.4570230543613434,0.5227817893028259,0.3569832742214203
22,0.6882022619247437,0.5875299572944641,0.2852332592010498
23,0.7186700701713562,0.6738609075546265,0.24875155091285706
24,0.7139303684234619,0.688249409198761,0.23186379671096802
25,0.7361809015274048,0.7026379108428955,0.2288503795862198
26,0.7373737096786499,0.7002398371696472,0.22973069548606873
27,0.7415143847465515,0.6810551285743713,0.2337098866701126
28,0.745945930480957,0.6618704795837402,0.22874602675437927
29,0.7642276287078857,0.6762589812278748,0.22863194346427917
30,0.36772486567497253,0.6666666865348816,0.46740782260894775
31,0.44951140880584717,0.6618704795837402,0.3651244044303894
32,0.6137930750846863,0.6402877569198608,0.28959059715270996
33,0.7438016533851624,0.6474820375442505,0.24693003296852112
34,0.7655367255210876,0.6498801112174988,0.23038098216056824
35,0.7736389636993408,0.6474820375442505,0.22480180859565735
36,0.7609890103340149,0.6642686128616333,0.22489753365516663
37,0.7548746466636658,0.6498801112174988,0.22742417454719543
38,0.7562326788902283,0.6546762585639954,0.2277839332818985
39,0.7859154939651489,0.6690647602081299,0.22225290536880493
40,0.3765060305595398,0.5995203852653503,0.46039775013923645
41,0.4637681245803833,0.6139088869094849,0.36170661449432373
42,0.6241610646247864,0.6690647602081299,0.2857658267021179
43,0.7364341020584106,0.6834532618522644,0.24410122632980347
44,0.7427821755409241,0.678657054901123,0.22574067115783691
45,0.7601078152656555,0.6762589812278748,0.2215464860200882
46,0.7520661354064941,0.6546762585639954,0.22213679552078247
47,0.7688022255897522,0.6618704795837402,0.22409799695014954
48,0.7711864113807678,0.6546762585639954,0.223879873752594
49,0.783707857131958,0.6690647602081299,0.22313711047172546
50,0.3806275725364685,0.6690647602081299,0.46293675899505615
51,0.46979865431785583,0.6714628338813782,0.36014795303344727
52,0.6520737409591675,0.678657054901123,0.28342780470848083
53,0.7427055835723877,0.6714628338813782,0.24453531205654144
54,0.7744565010070801,0.6834532618522644,0.22596916556358337
55,0.7729730010032654,0.6858513355255127,0.2242731750011444
56,0.7704917788505554,0.6762589812278748,0.2187909185886383
57,0.7893258333206177,0.6738609075546265,0.2201315462589264
58,0.7737430334091187,0.6642686128616333,0.22402985394001007
59,0.777158796787262,0.6690647602081299,0.22483736276626587
60,0.38350218534469604,0.6354916095733643,0.4580034017562866
61,0.484375,0.6690647602081299,0.3611912131309509
62,0.630630612373352,0.6714628338813782,0.2809041738510132
63,0.7539682388305664,0.6834532618522644,0.24099376797676086
64,0.7727272510528564,0.6930455565452576,0.22319850325584412
65,0.7802197933197021,0.6810551285743713,0.2165929526090622
66,0.7877094745635986,0.6762589812278748,0.22017338871955872
67,0.7853107452392578,0.6666666865348816,0.2177635282278061
68,0.7983193397521973,0.6834532618522644,0.21716254949569702
69,0.7915493249893188,0.6738609075546265,0.2181655764579773
70,0.38973647356033325,0.6738609075546265,0.46266305446624756
71,0.47403684258461,0.678657054901123,0.3592842221260071
72,0.673378050327301,0.7218225598335266,0.27950841188430786
73,0.7692307829856873,0.6954436302185059,0.2371303290128708
74,0.7938718795776367,0.6834532618522644,0.22258591651916504
75,0.7780821919441223,0.6810551285743713,0.22042405605316162
76,0.7805555462837219,0.6738609075546265,0.21579235792160034
77,0.7747252583503723,0.6762589812278748,0.21708901226520538
78,0.7777777910232544,0.6714628338813782,0.22015273571014404
