epoch,mAP,overall_loss
0,77.19999694824219,5.2146806716918945
1,87.19998931884766,4.434544324874878
2,96.20000457763672,3.7713974714279175
3,94.75000762939453,3.2430920600891113
4,94.20000457763672,9.728954315185547
5,95.0,9.293323040008545
6,96.66665649414062,8.086585998535156
7,98.53333282470703,7.361999273300171
8,94.20000457763672,9.95815134048462
9,96.66665649414062,8.562874794006348
10,91.0,7.868015766143799
11,96.66665649414062,6.945769309997559
12,90.20000457763672,12.43694019317627
13,95.20000457763672,11.10217571258545
14,99.33333587646484,10.193033695220947
15,100.0,8.92743444442749
16,97.53333282470703,12.417880058288574
17,90.0,11.65140438079834
18,98.99999237060547,10.813635349273682
19,98.99999237060547,9.677188873291016
20,84.86666870117188,14.072661876678467
21,97.53333282470703,12.15849781036377
22,95.66666412353516,12.058192729949951
23,94.20000457763672,11.036844253540039
24,86.86666870117188,14.432611465454102
25,90.20000457763672,12.993719577789307
26,93.19999694824219,12.755293846130371
27,100.0,10.610750675201416
28,93.19999694824219,15.495522499084473
29,99.33333587646484,13.81141471862793
30,96.20000457763672,13.180166244506836
31,95.20000457763672,11.893001556396484
32,86.28333282470703,16.55640411376953
33,98.99999237060547,14.335872650146484
34,91.0,13.660717010498047
35,89.20000457763672,13.184326171875
36,95.66666412353516,16.67698621749878
37,100.0,15.669382095336914
38,97.53333282470703,15.671772480010986
39,98.99999237060547,14.025585174560547
40,94.53333282470703,18.056303024291992
41,89.20000457763672,17.597604751586914
42,90.20000457763672,15.615514755249023
43,100.0,14.21320629119873
44,94.20000457763672,18.814918518066406
45,87.53333282470703,18.72573757171631
46,91.0,17.093531608581543
47,91.66666412353516,15.717094421386719
48,95.20000457763672,18.89583396911621
49,96.66665649414062,17.7667179107666
50,91.66666412353516,16.96032428741455
51,93.53334045410156,17.116533279418945
52,98.99999237060547,19.03945255279541
53,96.66665649414062,18.341315269470215
54,96.0,17.673026084899902
55,91.66666412353516,17.24936532974243
56,96.0,18.95671844482422
57,98.33334350585938,18.19770622253418
58,92.86666870117188,18.76399803161621
59,97.53333282470703,17.4562931060791
60,90.20000457763672,18.393505096435547
61,84.86666870117188,19.333452224731445
62,96.20000457763672,18.140012741088867
63,87.53333282470703,18.50560188293457
