epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
0,0.44857142857142857,0.829042904290429,0.5821552723059096,0.11184692316444012,0.31109927919919417,0.1645386433671724,0.7083333333333334,0.24686468646864687,0.36612824278022515,0.4033459570879621,0.06750432868776196,0.11565288961134794,21.46101951599121,235.77023662220347,4.920766245235097,240.69100674715912
1,0.5389072847682119,0.8571428571428571,0.6617534942820839,0.2899819484038878,0.34068614866390395,0.31329580057434236,0.7064393939393939,0.2455562870309414,0.36443575964826574,0.7354415686717042,0.06885943161316296,0.1259281994812641,24.682525634765625,147.38278371637517,3.3474111231890595,150.73019547895953
2,0.5459459459459459,0.8649538866930171,0.6693856742289064,0.3203958345062776,0.3848753340809415,0.34968806137577396,0.6988636363636364,0.24308300395256918,0.36070381231671556,0.7157159833630422,0.06824241623739707,0.12460403018658163,28.200584411621094,123.7668795152144,2.75819392637773,126.52507400512695
3,0.5493072534637327,0.886259040105194,0.6782389937106919,0.3392912321109505,0.4434172320856273,0.38442813868887654,0.6893939393939394,0.23931623931623933,0.35529526598340655,0.7100990675990676,0.06722547108512021,0.12282320179228633,32.055606842041016,118.57980103926225,2.5667489983818745,121.14654991843484
4,0.40017064846416384,0.6166995397764629,0.48538163001293666,0.18600362990467856,0.47213627401679426,0.2668704944147316,0.7695390781563126,0.252465483234714,0.3801980198019802,0.5404951165544386,0.1579021202308107,0.24440338644864343,40.16770935058594,125.84721582586114,0.27832168543880637,126.12553804570977
5,0.5637138796778778,0.7859973579920739,0.656551724137931,0.25252385539085664,0.4691218710321973,0.3283175086712138,0.905123339658444,0.31505944517833556,0.46741793238608526,0.72117135759254,0.14516645645556495,0.2416837607255708,43.31364440917969,116.64607152071868,0.23808824677358972,116.88415943492542
6,0.5951690821256038,0.8105263157894737,0.6863509749303621,0.2966027305731677,0.4384715612446441,0.35384685273709654,0.9222011385199241,0.31973684210526315,0.4748412310698583,0.8248045382494176,0.1230688481519756,0.21417996523407554,42.2477912902832,115.54041845148262,0.226564997299151,115.76698337901723
7,0.6007789678675755,0.8123765635286373,0.6907360761265043,0.2849357451079462,0.4429603254401563,0.3467946468992744,0.9393939393939394,0.32653061224489793,0.48461162677088426,0.9513564944778254,0.11695651544629464,0.2083047562047973,43.63378143310547,113.08305185491389,0.21199809488925067,113.29505036093971
8,0.4063124250898921,0.6673228346456693,0.5050906381922027,0.17943532368871687,0.5168391529565318,0.2663869029138866,0.8038095238095239,0.2769028871391076,0.41190824792581743,0.5441169628060308,0.2113904285499991,0.30448707521562157,42.304420471191406,123.47640497034244,0.06999911317093804,123.54640579223634
9,0.5382538253825383,0.7894389438943894,0.64008563018464,0.2530904466218724,0.4771357292168989,0.3307427172630424,0.8996212121212122,0.31353135313531355,0.46500244738130203,0.782090063405853,0.14725286566533302,0.2478417803425767,42.22617721557617,115.91700432517311,0.06991381909359584,115.98691836270417
10,0.5860597439544808,0.8126232741617357,0.6809917355371901,0.31556235595878335,0.4913760685127948,0.38431628768503034,0.9071969696969697,0.3149243918474688,0.4675451439726697,0.7704240977761333,0.1488347653180744,0.24947464613381443,45.52561950683594,115.47506471113725,0.06980713050473819,115.54487159035422
11,0.6024963994239079,0.8267457180500659,0.6970286031657873,0.3419666309863061,0.5298762107767826,0.41567120577074085,0.9393939393939394,0.32674571805006586,0.4848484848484848,0.9140723063859716,0.14762316900195255,0.2541938883488542,49.50730514526367,113.19704003767534,0.06743040393021973,113.2644703604958
12,0.44925512104283055,0.636963696369637,0.5268905268905268,0.19464547081327324,0.48275590007112645,0.2774315302449114,0.8057692307692308,0.2765676567656766,0.4117936117936118,0.5048269796047573,0.20837679214754595,0.29499066260156587,41.07347869873047,122.76105464588512,0.04572762616656043,122.80678176879884
13,0.5522319374137138,0.7920792079207921,0.6507592190889371,0.2841189238716477,0.5406966682139044,0.3725006098041506,0.9090909090909091,0.31683168316831684,0.46989720998531576,0.7539400763666823,0.17047332338079008,0.2780718463910311,46.26272964477539,115.01632118225098,0.048512721603566955,115.06483442133121
14,0.5942583732057416,0.8176431863067808,0.6882793017456359,0.33307444666343056,0.5010456843953652,0.4001474316924804,0.9242424242424242,0.32126398946675444,0.4767953102100635,0.8386173109999734,0.13617638895628797,0.23430573491259288,46.87390899658203,114.86684452403676,0.04790188456800851,114.91474706476384
