epoch,objective_loss,entropy_loss,overall_loss
0,8.94748667020837,1.170608886435061,10.118095575002675
1,7.980914749676669,0.9047482074061524,8.88566296814866
2,7.563195258756226,0.7617512923755725,8.324946574520967
3,7.287694369690327,0.6851667908928063,7.972861141092167
4,6.520226441355193,0.9017193196695064,7.421945766054626
5,5.8258075492794505,0.7263096023963979,6.5521171445082045
6,5.498547244172557,0.6089358903184724,6.107483135497016
7,5.173947387606786,0.5329713341681764,5.706918702346865
8,6.226852898859278,0.659279702144836,6.886132603456202
9,5.644655251804792,0.5018887785322306,6.1465440359799635
10,5.355162236257948,0.45256826571554315,5.807730490648296
11,5.070685099448836,0.3779528355422402,5.448637932161746
12,6.252379978759377,0.5268320850399226,6.779212054321033
13,5.696035900196443,0.4278962311771097,6.123932112118363
14,5.348742633932249,0.3823795654171908,5.7311222010020995
15,5.045854747043885,0.3408457238258076,5.386700476775194
16,6.215706601927552,0.46486953282060767,6.680576149421404
17,5.5499050742966185,0.39157433098551464,5.941479414324215
18,5.26316623144512,0.3747127324034252,5.637878942590226
19,5.0058569938321655,0.3500453061188417,5.355902297084341
20,6.234982589126137,0.4609650805737933,6.695947675262324
21,5.609366770032088,0.41356541663270757,6.022932192444301
22,5.349946522511509,0.36700812074393724,5.716954659812053
23,5.07709744409167,0.3495322932630867,5.426629735447683
