epoch,objective_loss,entropy_loss,overall_loss
0,4.702958639084346,1.578961378052122,6.2819200190286795
1,4.160415790194562,1.3503851436433332,5.510800928539702
2,3.843378670631894,1.289289382525853,5.132668051643984
3,3.5989650919323877,1.226880917095003,4.825845998431013
4,3.7743229521645407,1.3618828270170433,5.136205789777972
5,3.4210099958238134,1.2149646407081973,4.635974634261356
6,3.244860804648626,1.1676031089964367,4.412463910995972
7,3.103192235931519,1.1684624770330994,4.271654711072404
8,3.655595279496815,1.2495915269094806,4.905186814353582
9,3.3567338845086456,1.1838577580830403,4.5405916524311865
10,3.1739187433606113,1.1674411058425895,4.341359849960091
11,3.0297120419759622,1.1581006129582723,4.187812653798908
12,3.6411021970567257,1.2217485658706173,4.86285075914292
13,3.297270566319662,1.1703773823995443,4.4676479475838855
14,3.101250261352174,1.1520367141753907,4.253286980825759
15,2.964608807223183,1.1376046006641687,4.102213405427476
16,3.6038847075568303,1.206079517470466,4.809964230703928
17,3.2895412516972367,1.170361538160415,4.459902808779762
18,3.054252521953885,1.145694579775372,4.199947110054988
19,2.939522100251817,1.1433088964886136,4.082831008850581
20,3.634395146748376,1.1897204962987744,4.824115644182481
21,3.251407040300823,1.1653904672652955,4.416797510782876
22,3.08984817209698,1.1488062979683054,4.238654469686839
23,2.8975051162734866,1.1368486809352083,4.034353795127264
24,3.6871542007204092,1.1814845622531958,4.868638772056214
25,3.276378966513136,1.1803901539908517,4.456769128072824
26,3.0514742450108616,1.154605824985201,4.20608007642958
27,2.924068938739714,1.1421819414411263,4.066250883586819
28,3.731529326665968,1.1826378606614616,4.914167185435217
29,3.289716951052348,1.1445914783175024,4.4343084327758335
30,3.0896510249092466,1.1422570368600273,4.2319080685812365
31,3.0071314452186453,1.1585577737717407,4.165689223153252
