epoch,mAP,asym_loss,dynamic_adj_loss
89,90.56124877929688,3.529331801208201,0.24337640940376834
90,74.70565795898438,6.860800249356744,1.060499028481067
91,88.56291961669922,5.05321585793867,0.710033407289508
92,88.74282836914062,4.757791677265294,0.6019221002645528
93,88.24385070800781,4.613625293927836,0.5133708925217598
94,89.8019790649414,4.373441348684597,0.45675825690916677
95,89.68865203857422,4.172755393576112,0.4115635241044958
96,90.4333267211914,4.024700541868281,0.3712718682165474
97,89.46565246582031,3.9252918375299326,0.34483297428129395
98,91.0497817993164,3.7920136026879585,0.3199423041643827
99,90.93167114257812,3.7019374647461767,0.29547940699238284
100,74.59326934814453,7.408409107661416,1.2287046849886147
101,89.3529281616211,5.127572430786515,0.8167343841905289
102,89.54647064208984,4.871375463533066,0.6842089049148222
103,89.3050537109375,4.642374592469938,0.6010754955205934
104,89.72380828857422,4.471701227181347,0.5421795652954716
