agg_iter,mAP,avgloss
0,67.59049013602356,29.757789431116805
1,64.76167297646778,31.078113325729387
2,65.0903822320637,30.64110093299665
3,65.79891391207188,29.91336074687915
4,68.16366645694106,28.75661159741965
5,69.431076839179,28.55022382929872
6,71.2442696870729,27.828960751026315
7,72.95391005215836,26.85359290956145
8,73.71587260788603,27.123013787682734
9,73.16042937839245,26.87417731169598
