epoch,mAP,train_loss
0,59.72470474243164,3.3825557231903076
1,98.77777862548828,1.4135167837142943
2,77.57408142089844,0.9387079238891601
3,86.13095092773438,0.6527630925178528
4,65.04629516601562,3.3009387969970705
5,79.76851654052734,2.061509037017822
6,82.72239685058594,1.4503674507141113
7,88.82275390625,1.155583119392395
8,56.08465576171875,3.130600833892822
9,67.59259033203125,1.953287696838379
10,73.51603698730469,1.2273747205734253
11,72.91667175292969,0.9300474643707275
12,86.32275390625,3.037947988510132
13,80.23941802978516,2.413840413093567
14,99.04762268066406,1.3875678539276124
15,81.98826599121094,1.0553559184074401
16,68.57390594482422,3.504412364959717
17,99.21047973632812,2.1387561798095702
18,73.37053680419922,1.8164008140563965
19,99.04762268066406,1.1729886174201964
20,82.15608215332031,3.574120807647705
21,60.291831970214844,2.682308888435364
22,81.24420928955078,1.7088115453720092
23,99.04762268066406,1.1957792043685913
24,62.308197021484375,3.7445958614349366
25,82.0320816040039,2.9200703620910646
26,76.34259033203125,2.0375762581825256
27,91.66667175292969,1.2999086856842041
28,63.2118034362793,4.156563329696655
29,85.92097473144531,2.8774046421051027
30,83.33332824707031,1.6630973815917969
31,91.43518829345703,1.4054521441459655
32,69.76025390625,4.415279912948608
33,80.38525390625,3.463791084289551
34,86.94444274902344,2.208148884773254
35,100.0,1.4599331974983216
36,71.24752044677734,4.916376543045044
37,91.25,2.81200966835022
38,75.34473419189453,2.546380710601807
39,84.26058197021484,1.8179760694503784
40,76.48148345947266,5.2155383110046385
41,59.73958206176758,3.230477046966553
42,96.96180725097656,2.5778107166290285
43,84.53703308105469,1.8313881874084472
44,67.74437713623047,5.17161340713501
45,72.87036895751953,4.095139503479004
46,99.44444274902344,2.446679949760437
47,90.2223892211914,2.060996890068054
48,63.539188385009766,5.617809581756592
49,86.66666412353516,3.7763480663299562
50,86.66666412353516,2.500032567977905
51,88.65740966796875,2.3095121145248414
52,67.29629516601562,5.784241104125977
53,83.75,4.7474442481994625
54,76.57406616210938,3.4506810188293455
55,99.44444274902344,2.7451098918914796
56,80.32408142089844,4.944131183624267
57,84.76851654052734,4.518919992446899
58,90.52992248535156,3.312281942367554
59,90.29762268066406,2.9237964153289795
60,99.44444274902344,5.698684024810791
61,84.3923568725586,5.6754711151123045
62,67.81498718261719,4.324124431610107
63,88.47222137451172,3.1554829359054564
64,58.14815139770508,6.336052417755127
65,90.21296691894531,4.403955745697021
66,73.46974182128906,4.4660964012146
67,75.71180725097656,3.1538789749145506
68,66.1780776977539,6.582450580596924
69,67.70255279541016,5.432407093048096
70,72.98280334472656,4.609082555770874
71,76.1491470336914,3.7065104961395265
72,68.55902862548828,6.386938190460205
73,74.32291412353516,4.852839851379395
74,82.84143829345703,4.769122219085693
75,80.82754516601562,4.55188889503479
76,71.12236022949219,7.364291572570801
77,60.15757369995117,5.922497415542603
78,91.43518829345703,4.333747339248657
79,74.04762268066406,4.767230796813965
80,99.21295928955078,6.213509845733642
81,72.64220428466797,6.185837173461914
82,65.66881561279297,4.573881912231445
83,56.498844146728516,5.441224670410156
84,68.33663940429688,7.175650596618652
85,58.11921310424805,6.254959678649902
86,90.43402862548828,5.453080320358277
87,78.47552490234375,5.5335618019104
88,61.42856979370117,7.041256523132324
89,56.066139221191406,7.546167087554932
90,80.06365966796875,6.164047527313232
91,100.0,4.596945667266846
92,78.21428680419922,6.126251125335694
93,63.67609405517578,6.387883090972901
94,80.0,5.291627979278564
95,73.40740966796875,5.0420280456542965
96,72.00810241699219,6.940826034545898
97,63.88888931274414,5.882809162139893
98,99.44444274902344,5.940589427947998
99,72.82159423828125,5.493312931060791
100,88.4280776977539,7.64076337814331
101,74.07408142089844,6.379286003112793
102,72.6132583618164,6.1484416961669925
103,58.13905715942383,5.590674114227295
104,87.4351806640625,6.4672040939331055
105,81.88905334472656,6.4340862274169925
106,71.31497955322266,7.0094400405883786
107,63.96660232543945,6.443102836608887
108,78.28703308105469,7.303947639465332
109,74.37169647216797,6.700857305526734
110,86.80885314941406,6.436562156677246
111,72.30903625488281,7.431996536254883
112,57.2243766784668,7.72207555770874
113,64.38905334472656,6.515684127807617
114,81.59473419189453,6.611132431030273
115,91.17476654052734,5.436736249923706
116,63.3506965637207,7.1758119583129885
117,58.00926208496094,6.816238784790039
118,83.53009033203125,7.3079225540161135
119,81.5914306640625,6.217919635772705
120,81.45584869384766,7.267070674896241
121,74.04762268066406,6.534098815917969
122,57.51736068725586,6.846186637878418
123,80.32408142089844,6.6941310405731205
124,74.58333587646484,6.8476259231567385
125,56.6203727722168,6.880961894989014
126,66.66666412353516,6.570063304901123
127,78.37715148925781,6.267318916320801
128,99.21295928955078,7.056172943115234
129,60.60184860229492,7.13883228302002
130,90.98958587646484,6.856598377227783
131,76.96974182128906,6.692438793182373
132,58.78719711303711,7.52602252960205
133,68.9128646850586,7.216751575469971
134,66.34259033203125,6.217585945129395
135,66.0,6.676143169403076
136,62.10317611694336,7.97416877746582
137,58.63095474243164,6.789025783538818
138,60.98958206176758,7.501394939422608
139,84.97438049316406,7.9506175994873045
140,61.34391403198242,6.316987323760986
141,61.397151947021484,6.87983283996582
142,69.8809585571289,7.489730930328369
143,87.75215148925781,6.0326337814331055
144,69.25926208496094,6.783691883087158
145,70.63905334472656,6.6477131843566895
146,65.87715148925781,6.054256248474121
147,65.60317993164062,6.577748394012451
148,86.39021301269531,7.042124176025391
149,82.77777862548828,7.12344913482666
150,79.92808532714844,7.182998466491699
151,55.78704071044922,7.230057907104492
152,85.87963104248047,6.793496990203858
153,79.02529907226562,6.816342067718506
154,65.29976654052734,6.649067211151123
155,65.14797973632812,7.214347171783447
156,79.58332824707031,7.202960586547851
157,75.599365234375,7.048162460327148
158,78.19444274902344,6.602851390838623
159,76.5013198852539,7.486960983276367
