epoch,objective_loss,entropy_loss,overall_loss
0,3.7363842474190467,1.4969640149816346,5.233348257188115
1,3.1887407878505876,1.3350864789331824,4.523827264970702
2,2.896254380279622,1.267379404020853,4.163633793025868
3,2.7456149612996077,1.2161649930159837,3.9617799597547982
4,2.783162179895228,1.3188283409455894,4.101990518007897
5,2.4925486091878466,1.1766562842597537,3.669204889594829
6,2.3283519645154245,1.1476973020985104,3.476049262081262
7,2.2584313483972527,1.1434330283009044,3.4018643779446465
8,2.671253141794822,1.2171995376906004,3.8884526749527524
9,2.396097672642864,1.1511692778692506,3.547266946092759
10,2.2533707637977254,1.1424832999026378,3.395854069252884
11,2.121988813573415,1.1364182578293551,3.258407072195989
12,2.6473590800744065,1.1826534613457014,3.8300125404002565
13,2.3797943569408164,1.1437509261609962,3.5235452892209196
14,2.2242129204844363,1.13186080374192,3.3560737215067493
15,2.0981305176994214,1.122687078247506,3.220817596740141
16,2.6970446258216763,1.162388172666383,3.859432797921472
17,2.398650456970637,1.137032484826932,3.5356829440639084
18,2.2052245761051856,1.1300524276019044,3.3352770071065883
19,2.0992516644100743,1.1159062931746138,3.215157960077658
20,2.7042951419552903,1.145631385393469,3.849926525649009
21,2.375347207707594,1.1341759653145822,3.5095231730221794
22,2.1926307299744474,1.1238344248256766,3.3164651566131957
23,2.048045764177927,1.1238354294925583,3.1718811972966177
24,2.6467926954361882,1.1421795933872105,3.7889722900698843
25,2.3830065056398335,1.1282929562797108,3.5112994596532103
26,2.213196652017165,1.1207114376496008,3.3339080826411234
27,2.0576066128314685,1.1199328335065797,3.1775394487743607
28,2.720809298776402,1.1280431470943493,3.848852443604412
29,2.335545244325701,1.1228706143201528,3.4584158541131846
30,2.2009345950849175,1.123014216867236,3.323948809402524
31,2.034020476694796,1.1194778721595455,3.153498349987507
