3,704,0,0,0
7,1075,71,247,15
11,1393,173,490,56
15,1673,303,746,94
19,1944,433,983,160
23,2187,561,1261,215
27,2419,691,1534,284
31,2635,846,1814,337
35,2838,992,2105,401
39,3055,1142,2382,461
43,3255,1303,2656,530
