agg_iter,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.6256380162791306,0.8505159960501681,0.7208518877312614,0.6134048544529591,0.786671734090926,0.6889753588110462,0.787291895321061,0.7123502950857931,0.7430809659143356,0.7659984828540385,0.6496045661653091,0.6895928897377609,77.69099022189333,8.74962823814223
1,0.6384578444244806,0.8642613741510178,0.7343872262474138,0.6401519654605925,0.8028413995963726,0.7121660245003261,0.8023928292605205,0.7203868433929481,0.7542611829398226,0.7870926941592055,0.6628293111001372,0.7089948248297508,80.06118445740118,8.409746914347854
2,0.6639046633913002,0.8566399400618138,0.7480439686579667,0.6510738776832554,0.8013208711781299,0.7182135619481722,0.8141259034524879,0.7207427435139895,0.7598303720601768,0.7843113426748797,0.6678984518644947,0.7117092472096398,80.26787782047445,8.466417847630755
3,0.6962748505041231,0.8419330128136324,0.7620940174282214,0.6722892980902224,0.7848508460350437,0.7239480887792351,0.8257781065630863,0.717884378781292,0.7635651986547022,0.7939349981566707,0.6655300082461412,0.7144635784210769,79.8811982836273,8.993304620295937
4,0.6643262002043183,0.8461340622320968,0.7442274772236694,0.6521383212524062,0.7897472274931816,0.7143163329516402,0.814866306434519,0.7160366380160037,0.7576255339898852,0.7875811983225095,0.6652828370794872,0.7123581409141948,79.63158921354076,9.580705517086148
