epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.6033025358757618,0.5428015564202334,0.5714551717717159,0.08762760612798573,0.09406051969060045,0.09073017991138767,0.6915670650730412,0.3684117438981252,0.48072928686822064,0.31898000831981904,0.05600914349054786,0.09528700747927597,11.510560989379883,0.40237828489137056
1,0.6865549652635881,0.5941644562334217,0.6370272063702721,0.31900408930470514,0.10954034984513118,0.1630814279788011,0.7412337662337662,0.40371352785145886,0.5227246708643388,0.42073854478511785,0.06555332961015509,0.11343316209136285,16.43675994873047,0.12102290794594597
2,0.7022,0.6206469860350009,0.658909636858403,0.37753010808942333,0.126814481484321,0.1898554515774358,0.7605543022881083,0.41718225207707266,0.5388127853881278,0.6883753557026397,0.07306021467612352,0.13210008363641434,17.548675537109375,0.11348370297719501
3,0.7169548797455774,0.6380682823279674,0.675215275177836,0.39922823469426677,0.13589876190285785,0.2027728862741736,0.7835917312661499,0.4291526623032018,0.5545776660189736,0.6727382199940624,0.08062346636045617,0.14399056450970296,20.012170791625977,0.10662641812769967
4,0.6906292616403663,0.6266572388191621,0.6570898980537535,0.5856510727683621,0.1557226342362192,0.2460274135246436,0.7704755614266843,0.4124094042778858,0.5372481289579735,0.7575868404394889,0.08716137357512198,0.15633607392036583,25.869768142700195,0.111852596407287
5,0.7413826304640863,0.6803322141721152,0.7095466273497971,0.7099570433992074,0.18865786672399892,0.29810095462361735,0.8184159690920798,0.4491959710196148,0.5800342270393611,0.8689520284124619,0.10704828272000824,0.190614329414894,34.01411056518555,0.09587846319582169
6,0.7411696583671106,0.679646017699115,0.7090758009417414,0.7399091617550088,0.20464623193627784,0.32061565248502855,0.8161362905818065,0.4493805309734513,0.5796141992923182,0.8381618296514212,0.11272324951830338,0.19872080681508086,41.46239471435547,0.09317174506949555
7,0.7519632254357402,0.694621372965322,0.7221557987675895,0.749752147631408,0.22685458268544942,0.34831771129256706,0.8290570878768442,0.4573602264685067,0.5895096921322691,0.8826563979590728,0.11953739869841577,0.21055897593547102,41.36068344116211,0.08993578031090373
8,0.7154534838458544,0.6505043355158379,0.6814347946983038,0.6216952764510358,0.1894434684163411,0.29039695172789937,0.7956204379562044,0.4243496726243143,0.5534910559723023,0.74783133703929,0.10190690288894647,0.17937094474507836,32.25728988647461,0.1089668099747132
9,0.7353834472285498,0.685178634594977,0.7093938839040468,0.6863768499855036,0.20106278905069755,0.31101798415900594,0.8119575699132112,0.4467633533781394,0.5763833428408444,0.806718145187887,0.11704314106208118,0.20442689484827845,39.25969314575195,0.09467075389760142
10,0.7536813922356091,0.6972753007784855,0.7243819501884019,0.7057070420798394,0.21771973302131306,0.3327742988090262,0.8303341902313625,0.45718329794762913,0.5896850753080785,0.8630792557348279,0.12215094948010871,0.21401282666033405,38.652950286865234,0.0895461416767754
11,0.7605687203791469,0.7094606542882405,0.7341262580054894,0.7277752371663957,0.23997575107493013,0.36093666919447165,0.8530638434392044,0.4702033598585323,0.6062471500227998,0.8565947858902064,0.13852833585464783,0.23848837917276997,46.930477142333984,0.08687724781627873
12,0.7184428598959337,0.6594728462763134,0.687695997048515,0.731900020445112,0.2132805141827598,0.33030729468495507,0.8175109023817511,0.43109853175305146,0.5645123928654159,0.8624156523283744,0.12551079782091384,0.21913063783365921,35.0426139831543,0.1043512584030173
13,0.7395437262357415,0.688617454416711,0.7131726097717482,0.6926711256961314,0.20151325787074828,0.312200520915463,0.8312903225806452,0.4561869357408391,0.5890958966739056,0.8214901497211429,0.11486128852984277,0.20154273973839246,42.45438003540039,0.09215813117343508
14,0.7522462244312751,0.6953525357837074,0.7226813590449954,0.7268048908469588,0.22643568256935204,0.34529491535144613,0.8465489566613162,0.4659833892913942,0.6010941417825393,0.8483923650260462,0.13532379581726012,0.23341626324261336,44.18906784057617,0.08923644815635601
15,0.7640556508481037,0.7090555359037849,0.7355288505641684,0.7586886645066196,0.24587312644808543,0.3713881129515828,0.8496143958868895,0.4676335337813937,0.6032397900981062,0.883324591761079,0.138515688360158,0.2394783534247145,46.98032760620117,0.08637245811294506
16,0.7222114826986274,0.6606542882404951,0.690062800147765,0.6359802177093116,0.19214107021809262,0.2951208269842591,0.8107119095143047,0.4309460654288241,0.5627525689874148,0.7748090050763701,0.10860720324735337,0.19051006377137397,32.271419525146484,0.10474682779883161
17,0.7380770698206791,0.6847787610619469,0.7104296731546089,0.7117130097736426,0.21012639975833083,0.32445931657625493,0.8187681393099,0.4493805309734513,0.58027653982402,0.8256056944504769,0.12402950258242752,0.2156606324867805,41.769866943359375,0.09306658730479601
18,0.7563809523809524,0.7020862800565771,0.7282229965156796,0.7457172360761953,0.2315291239446906,0.3533505274462982,0.8469716494845361,0.4648161244695898,0.6002283105022831,0.9003163706488962,0.142410866648126,0.24592209739138632,43.37653350830078,0.08765903206271983
