epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.5370998116760829,0.8383303938859494,0.6547291092745638,0.0884958476831838,0.2225494431467682,0.1266355878280172,0.784037558685446,0.39271017048794826,0.5233059146102624,0.4642751300496484,0.07636161727705618,0.13115201645989022,16.29897689819336,7.401533986481142
1,0.6032719836400818,0.8686690223792697,0.7120444122616462,0.4325361718745572,0.24367612818459702,0.31173269002341225,0.8215962441314554,0.4122497055359246,0.5490196078431373,0.7560311777675078,0.0795386989589236,0.14393466764886323,20.537260055541992,6.216489341897024
2,0.6217573221757322,0.8746321365509123,0.7268280753240401,0.4257394575838682,0.25672325084758724,0.32030238785126713,0.8368544600938967,0.41965862271924664,0.5589964719717758,0.8048849484625633,0.08193200923463538,0.14872480833360607,25.209373474121094,5.960985603466839
3,0.6229712858926342,0.8811065332548558,0.7298878595806922,0.45742997694170573,0.2792872605535054,0.34682062167965105,0.8615023474178404,0.4320188346085933,0.5754606036848295,0.8433191225649056,0.08786331489876792,0.1591456424541159,30.280075073242188,5.67273592613113
4,0.6214497668503604,0.863877430760165,0.722879684418146,0.30241862382714657,0.35906753871847663,0.32831740728288605,0.8747044917257684,0.43606364172068357,0.581989775855289,0.722499618942852,0.1305036995668813,0.22107504428572344,37.16361999511719,6.162045569487023
5,0.6643628509719223,0.9057714958775029,0.7665088462496885,0.4885560458998735,0.399285971682154,0.4394330785100497,0.92018779342723,0.4617196702002356,0.6149019607843137,0.9520608796318659,0.16379876881762628,0.27950898688704506,43.91215896606445,4.833736547282044
6,0.6741963509991312,0.9140164899882215,0.7760000000000001,0.5834552981000635,0.5128909140000262,0.5459022301859875,0.9342723004694836,0.46878680800942285,0.624313725490196,0.9659065975569948,0.20498438993662468,0.3381967693846655,55.19767379760742,4.4903123949615065
7,0.6807775377969763,0.9265138154027043,0.7848605577689243,0.527241924811431,0.6127649499175745,0.5667954795944916,0.9413145539906104,0.4714873603762493,0.6282804543674109,0.9763494093284265,0.26876516643908877,0.4215013085668942,61.629730224609375,4.2128538598477
8,0.6349873843566022,0.888235294117647,0.7405590975968611,0.27584073188565156,0.38782085781983494,0.3223835488475916,0.8719153936545241,0.4364705882352941,0.5817326538612309,0.6628528679708753,0.13580533727525093,0.22542548666587742,37.25227355957031,5.728194868060907
9,0.6583085422864429,0.9106407995296885,0.764183522446966,0.5395811961775836,0.43472435944461446,0.481510319884939,0.9248826291079812,0.46325690770135214,0.6173129651390521,0.9287283092990535,0.1687301904041206,0.2855770938110364,49.889217376708984,4.760466981941544
10,0.6622769753610875,0.9170588235294118,0.7691169215589542,0.42580319250496995,0.49809294262740245,0.4591199314943673,0.9225352112676056,0.4623529411764706,0.6159874608150471,0.8869946826495176,0.18958135346776508,0.31239345260159057,50.90096664428711,4.552138086775659
11,0.6743688489516474,0.9270588235294117,0.780777805300966,0.5611574215581291,0.5673621266139037,0.5642427170643229,0.9460093896713615,0.47411764705882353,0.6316614420062696,0.916316652660492,0.20838967247110673,0.33955695431053645,58.57456970214844,4.1417649262388005
12,0.6323651452282157,0.8969982342554443,0.7417863227062546,0.30778505636349046,0.4172947121501842,0.3542701977814423,0.892018779342723,0.44732195409064157,0.595844766758134,0.7424694398284494,0.20525335988446672,0.3216010993562472,41.08277130126953,5.58340810386228
13,0.6753359341135674,0.9164705882352941,0.7776391315198402,0.5637422288348316,0.45327320245720315,0.502508098819497,0.9190140845070423,0.46058823529411763,0.6136363636363635,0.9534896432251635,0.2057821526821615,0.3385075907750384,50.500308990478516,4.67610314530386
14,0.6911570611526617,0.9246615656268393,0.7910372608257805,0.5223415544329699,0.5396870589115679,0.5308726595820509,0.9330985915492958,0.4679223072395527,0.6232849862798903,0.9695287138040753,0.18006462443097826,0.30372100797697016,54.84797286987305,4.245562090000635
15,0.6912280701754386,0.9270588235294117,0.7919597989949749,0.5229378478769008,0.5749140514581739,0.5476955807350983,0.9507042253521126,0.4764705882352941,0.634796238244514,0.9093111706311068,0.22781359721672959,0.3643460324286032,61.58612823486328,4.039318541405906
16,0.6251556662515566,0.8853615520282186,0.7328467153284671,0.28688179385603696,0.41242700555379264,0.3383849861114236,0.8625146886016452,0.4315108759553204,0.5752351097178683,0.7923736615633076,0.16927544531144018,0.2789570612717374,43.75554656982422,5.80266627123658
17,0.6711149375807146,0.9181389870435807,0.7754289977617508,0.5047060977847185,0.43313105769881843,0.46618730060407776,0.9178403755868545,0.46054181389870436,0.6133333333333333,0.8883396658310683,0.15160918063532436,0.25901360306352045,49.86177444458008,4.6973214350955566
18,0.676672384219554,0.9287816362566216,0.7829322748697594,0.5684828538285225,0.5704992251074847,0.5694892546492563,0.9237089201877934,0.46321365509123014,0.6170129361034888,0.911761968437047,0.17724885917833816,0.29679919547088146,58.29833221435547,4.301154700803085
19,0.687228496959166,0.9305882352941176,0.7906046976511744,0.5054759702775755,0.5328827000681626,0.5188176447188547,0.9413145539906104,0.4717647058823529,0.628526645768025,0.9712227949510742,0.2034263518666935,0.3363937403128623,53.91169357299805,4.024590320990118
20,0.6365925304238355,0.8939304655274013,0.7436274509803921,0.27379638311338544,0.39550879676575773,0.32358595540391694,0.8755868544600939,0.4395992928697702,0.5853275794429188,0.7453223889844901,0.16687816933704766,0.2726988811945128,42.371376037597656,5.689700042697747
21,0.6682383197599657,0.9181389870435807,0.7735053336641032,0.5605668481467809,0.4726468676450361,0.5128661395656726,0.9237089201877934,0.4634864546525324,0.6172549019607843,0.9550300697167865,0.1781880766356355,0.300339297953861,54.423492431640625,4.705521130226028
22,0.6835834068843778,0.9106407995296885,0.7809427779178221,0.5221601189410069,0.43355688658675656,0.4737513597821127,0.9166666666666666,0.4591416813639036,0.6118292205248727,0.9448852671547509,0.19825922533002027,0.32774898068162767,51.1883544921875,4.4523870004734505
23,0.6898817345597897,0.9264705882352942,0.7908611599297012,0.5343790931877681,0.5366794531228175,0.5355268028627729,0.9483568075117371,0.4752941176470588,0.6332288401253918,0.9458987698992007,0.23884931890871125,0.3813929375895239,61.718143463134766,4.006328283900945
24,0.6199261992619927,0.8904593639575972,0.730964467005076,0.2804677400418966,0.41662039492575076,0.3352476530836688,0.8697183098591549,0.4363957597173145,0.5811764705882353,0.7600604147398394,0.16817820597085342,0.27541538162361984,38.84165573120117,5.80781121992729
25,0.6604572396274344,0.9176470588235294,0.7680945347119646,0.45284753793465554,0.4307131244862982,0.44150308241504027,0.92018779342723,0.4611764705882353,0.6144200626959248,0.911218584571765,0.17997793022825437,0.3005860678849428,47.352989196777344,4.674165040674342
26,0.6803493449781659,0.9159318048206937,0.7807567025808068,0.5089897124774451,0.4826082804940115,0.49544805792068997,0.9237089201877934,0.4626690182245738,0.6165295730513122,0.9636359228710052,0.1805575142947656,0.3041298809573984,55.25386428833008,4.479752120837363
27,0.6884026258205689,0.9247501469723692,0.7892624184646262,0.5776173804309417,0.5308318462960089,0.5532372491470942,0.9424882629107981,0.4720752498530276,0.6290638464551507,0.9205971446831317,0.2095824155748638,0.3414341935364127,55.40576171875,4.09401958761081
