epoch,entropy_loss,relation_loss,overall_loss,relation_loss_for_adj
0,1.3661409172175896,1.1318657806764998,2.4980066978940894,1.1303641007675203
1,0.9436398676490961,0.41809378162449595,1.361733649273592,0.420093126215285
2,0.9194157747975491,0.28105663090520894,1.2004724057027578,0.28333724225551055
3,0.8436111657631309,0.2183468756245092,1.06195804138764,0.21969001014242706
4,2.8819324248864797,0.620448812495999,3.502381237382478,0.6281692946638046
5,1.0992449204351207,0.3240975535912942,1.4233424740264151,0.3305408455873409
6,0.8520677481576738,0.1573221833658788,1.0093899315235524,0.1604332965485667
7,0.7652702397663934,0.15515152798729498,0.9204217677536883,0.1594882057595645
8,3.4268672081687055,0.6446062024951056,4.0714734106638115,0.6524651674269598
9,1.1830578364612345,0.507518760139635,1.6905765966008697,0.5151423406243495
10,0.9082930228763268,0.3285239249153835,1.23681694779171,0.33233615356109036
11,0.6963936398040222,0.2781681518484788,0.9745617916525009,0.2800602873309811
12,3.6561323149884353,0.6515140287378991,4.307646343726335,0.6618979358608411
13,0.9938089144166635,0.4460584987744815,1.4398674131911449,0.454399862188465
14,0.8361245307706631,0.3615803098668751,1.1977048406375381,0.36732731612727343
15,0.8177143968866013,0.2985185601432563,1.1162329570298577,0.3040280769062273
16,5.001815815653429,0.6079718172441625,5.609787632897591,0.6185707967330076
17,1.4765173498875221,0.4742930118386764,1.9508103617261985,0.48231220529684443
18,0.7874572877996471,0.36911486568899815,1.1565721534886453,0.3745238482570835
19,0.8265894198604907,0.33439896570953925,1.1609883855700298,0.3379186154637562
20,4.958248173459726,0.6495895255196339,5.607837698979361,0.658361528081792
21,2.170596523814209,0.5574902053560338,2.728086729170244,0.566623093307633
22,1.241353537914904,0.4299600532074886,1.6713135911223929,0.436393126222253
23,0.8802798442116289,0.374949058752774,1.255228902964403,0.38089464724944255
24,5.65559851110025,0.5626656452557455,6.218264156355995,0.5751371429274692
25,2.036013093351116,0.6152251892025971,2.651238282553712,0.6227659325990627
26,1.2844514343201925,0.5127176568664785,1.7971690911866711,0.518345311255799
27,0.8129072665896029,0.47912040567794045,1.2920276722675432,0.4845256803677712
28,6.309607010358095,0.5734143035132468,6.883021313871342,0.5881214806573645
29,2.7285657674941497,0.5922536760218013,3.3208194435159513,0.5983942172964645
30,1.6854877520533498,0.5092941956885995,2.194781947741949,0.5139775550038477
31,0.7669545888329262,0.46161547127060426,1.2285700601035303,0.46615438000417025
32,6.750559337693594,0.5560121149266011,7.306571452620196,0.5703426813278116
33,3.8780558982893574,0.5934484030829115,4.471504301372268,0.6005892258107937
34,1.8162488098446585,0.5539111410256505,2.3701599508703093,0.5611878463943331
35,0.9397625990778885,0.5477153045144078,1.4874779035922958,0.553345459455046
36,6.773163085324608,0.5430986565767237,7.31626174190133,0.5565788802172795
37,3.4138113539871364,0.5937242630788474,4.007535617065983,0.6026553949056513
38,2.198246189836015,0.5464505331138279,2.744696722949843,0.5523677941615618
39,1.4789479371542207,0.5372031947167242,2.0161511318709446,0.5421406670201089
