epoch,objective_loss,entropy_loss,overall_loss
0,4.891001540736151,26.896048064858164,31.787049663945265
1,4.685337589665462,69.31470489501953,74.00004249974306
2,4.52262955188751,69.31469975521686,73.83732926218123
3,4.566853453485588,69.10162034233939,73.66847370950805
4,4.822387461913258,62.778438587523794,67.60082612589784
5,4.698635262439125,69.31470489501953,74.01334014892588
6,4.592746864870976,69.31470489501953,73.9074517982885
7,4.56903974909531,69.31470489501953,73.88374449077396
8,4.656887587246144,6.146305576037002,10.803193162867895
9,4.50597198687102,3.9884540380537503,8.494426065746104
10,4.442379302978512,3.6840296581509104,8.126409012141984
11,4.400019277773405,1.689088316356734,6.089107611304834
12,4.46720970404775,2.386354417172362,6.853564096751965
13,4.476356634089822,0.9966379301134802,5.472994561195374
14,4.4388952069533465,0.4386328195259661,4.87752802999396
15,4.398291890244733,0.6559489637656748,5.054240860688059
16,3.5644684317237454,0.56007581803868,4.124544241804831
17,3.613557135933327,0.5170268691482778,4.13058400053727
18,3.607897895511829,0.4733914465309813,4.081289345841659
19,3.4062268425288944,0.36362658836325085,3.7698534310491456
20,3.374201499035485,0.36662409374514887,3.7408255939734643
21,3.1507453206965796,0.34369405666811226,3.4944393720124878
22,3.116497822560763,0.46120782982426844,3.5777056564782783
23,3.043290089933497,0.27090581557638116,3.314195905484651
24,3.393244906601153,0.34075495726784266,3.733999860035745
25,3.130989165431574,0.28733488544426533,3.418324042370446
26,3.5325104158803047,0.4901385558844323,4.022648962422424
27,3.331705204060205,0.17050936125529004,3.502214567159352
28,3.540249516462026,0.44132193343444287,3.981571451488294
29,3.303623076112647,0.5890997375782535,3.892722820608242
30,3.1064723085102273,0.29502483385664074,3.4014971441971635
31,3.3932391307228498,0.5110751991420657,3.9043143259851583
32,3.4921904317956245,0.33364407788533196,3.8258345149692747
33,3.020164059588785,0.18626820725235654,3.2064322698743717
34,2.8413210110915337,0.2066619022415283,3.047982915451654
35,2.6860254957801404,0.15003908917212094,2.8360645840042507
36,3.5857465849424677,0.2631010384428143,3.8488476297729908
37,3.1655882691082207,0.22769059944579284,3.393278873217734
38,2.8829830661572906,0.12454361927579163,3.0075266909599305
39,2.7636636855727748,0.1543410477090756,2.918004733135827
40,3.685432594198929,0.1700095683553159,3.8554421554113683
41,3.033020517700596,0.2729461855093925,3.3059667041427216
42,2.8954298262847113,0.14549325053915557,3.0409230800678855
43,2.7557193827629085,0.19573016401109175,2.9514495460610646
44,3.773079368691697,0.11139889557692713,3.884478257580808
45,3.0648369574546823,0.18049987812863522,3.2453368273534275
46,2.8956155336530567,0.19102039684912198,3.0866359272756063
47,2.8465296449159325,0.16468731675706383,3.011216957192671
48,3.869545286266428,0.10068029845507179,3.9702255881460045
49,3.167536370754244,0.12014724030646523,3.287683610916139
50,2.959227443243329,0.3540651054811547,3.3132925450174433
51,2.9066665939280836,0.25245926195339713,3.1591258577296584
52,4.084750440810856,0.22088371701128048,4.305634164747441
53,3.185081627494409,0.14627484482297928,3.33135647535324
54,3.0005862143165163,0.13061348210068982,3.1311996889741818
55,2.7566841698947684,0.18759748109518293,2.9442816561146805
56,4.142849644736239,0.1411802557806828,4.284029906548954
57,3.2135105732867593,0.12500121606777326,3.338511792484083
58,2.939524297212298,0.1014247514526237,3.040949044666796
59,2.745585631571316,0.15178032581843,2.897365958816125
60,4.1972561387011895,0.13907991294433533,4.33633605241775
61,3.2424288543901953,0.1398705929738935,3.382299450071234
62,2.9871898299141906,0.14953115075465154,3.13672098028032
63,2.8454771242643675,0.20591593594167756,3.051393062817422
64,4.240143009737918,0.25433693439767097,4.494479938431783
65,3.2541674138370316,0.14806942538382784,3.402236833948836
66,2.968248132153561,0.17820557485837007,3.1464537003793236
67,2.813584921234531,0.08102003723287986,2.8946049584840474
