epoch,mAP,entropy_loss,cosine_loss,overall_loss
0,87.99999237060547,5.7350358963012695,0.47465983033180237,6.209695816040039
1,79.19999694824219,2.252772808074951,0.47199857234954834,2.7247713804244995
2,87.53333282470703,2.1354621052742004,0.4717085212469101,2.6071707010269165
3,87.95000457763672,1.5947584509849548,0.46930405497550964,2.064062476158142
4,82.99999237060547,4.847237586975098,0.5235029458999634,5.3707404136657715
5,82.86666870117188,2.367884397506714,0.5273274183273315,2.895211935043335
6,82.99999237060547,1.8870822191238403,0.5293620526790619,2.4164443016052246
7,80.20000457763672,1.8912139534950256,0.5281316339969635,2.419345498085022
8,80.0,4.832472085952759,0.4910939931869507,5.323566198348999
9,84.19999694824219,2.1659616231918335,0.4951491951942444,2.661110758781433
10,80.86666107177734,2.251526713371277,0.4985510855913162,2.7500778436660767
11,84.19999694824219,2.221441626548767,0.49688398838043213,2.718325614929199
12,95.41667175292969,5.624581336975098,0.4595889449119568,6.084170341491699
13,89.20000457763672,3.25391685962677,0.4607202857732773,3.7146371603012085
14,84.19999694824219,1.533682107925415,0.4629479944705963,1.996630072593689
15,80.0,1.6636724472045898,0.4647870808839798,2.1284595131874084
16,89.20000457763672,3.1320072412490845,0.44113558530807495,3.573142886161804
17,95.20000457763672,1.9253778457641602,0.44230034947395325,2.367678165435791
18,89.20000457763672,1.8531913757324219,0.4435999095439911,2.2967913150787354
19,84.19999694824219,1.8514180183410645,0.4441657215356827,2.295583665370941
20,90.20000457763672,3.678164005279541,0.4196600168943405,4.0978240966796875
21,80.20000457763672,2.432116150856018,0.4199874550104141,2.852103590965271
22,92.86666870117188,1.4378161430358887,0.4210820198059082,1.8588981628417969
23,84.19999694824219,1.7181977033615112,0.42207127809524536,2.1402689814567566
24,80.20000457763672,3.545197606086731,0.4080386459827423,3.9532363414764404
25,85.86666870117188,2.847051501274109,0.4085904359817505,3.2556419372558594
26,86.53334045410156,2.0016728043556213,0.40966273844242096,2.411335527896881
27,80.0,2.4222065210342407,0.4098660945892334,2.8320727348327637
28,80.0,7.064244747161865,0.3954659402370453,7.459710597991943
29,80.20000457763672,3.3311928510665894,0.3960774838924408,3.7272703647613525
30,83.75,2.2810529470443726,0.3975472003221512,2.6786000728607178
31,82.95000457763672,1.8944706320762634,0.3988780826330185,2.293348789215088
32,84.5333251953125,4.489346742630005,0.38573551177978516,4.87508225440979
33,80.0,1.9697867035865784,0.3855317085981369,2.3553184270858765
34,95.20000457763672,2.117004632949829,0.38558177649974823,2.5025864243507385
35,82.86666870117188,2.7496811151504517,0.3854874521493912,3.1351685523986816
36,90.20000457763672,5.714750528335571,0.3776133805513382,6.0923638343811035
37,80.0,5.0575690269470215,0.37807607650756836,5.43564510345459
38,90.20000457763672,1.9810495376586914,0.37898072600364685,2.360030233860016
39,84.19999694824219,1.979385495185852,0.37980447709560394,2.359189987182617
40,78.75,6.4455342292785645,0.3660352975130081,6.811569690704346
41,87.95000457763672,2.465688943862915,0.36640556156635284,2.832094430923462
42,86.53334045410156,2.406797766685486,0.3671944588422775,2.77399218082428
43,84.5333251953125,2.2543296813964844,0.3678250014781952,2.622154712677002
44,80.0,7.60727071762085,0.3587255924940109,7.965996265411377
45,88.19999694824219,3.705111503601074,0.3588719666004181,4.06398344039917
46,84.19999694824219,2.9900141954421997,0.359214723110199,3.349228858947754
47,85.20000457763672,1.6680557131767273,0.35955166816711426,2.0276073217391968
48,85.86666870117188,5.220008850097656,0.3532828837633133,5.573291778564453
49,80.20000457763672,3.435960531234741,0.3533167988061905,3.789277195930481
50,80.20000457763672,2.1658791303634644,0.3534518629312515,2.5193309783935547
51,96.53333282470703,1.4842658042907715,0.3534355163574219,1.8377013206481934
52,84.19999694824219,6.001523971557617,0.3466120660305023,6.3481361865997314
53,80.0,5.256964921951294,0.3466142863035202,5.60357928276062
54,83.19999694824219,2.837599515914917,0.3466818332672119,3.184281349182129
55,84.19999694824219,1.797450602054596,0.34686343371868134,2.1443140506744385
56,85.66667175292969,4.8198182582855225,0.34479446709156036,5.164612770080566
57,85.20000457763672,3.51740562915802,0.3444235324859619,3.861829161643982
58,80.20000457763672,3.0140052437782288,0.34419696033000946,3.3582022190093994
59,87.53333282470703,2.2873125076293945,0.3440723717212677,2.63138484954834
60,84.19999694824219,5.684238910675049,0.341542586684227,6.0257813930511475
61,87.53333282470703,4.818409264087677,0.3413085639476776,5.159718036651611
62,84.19999694824219,3.036635160446167,0.34108729660511017,3.3777225017547607
63,79.19999694824219,2.839065194129944,0.3408869504928589,3.1799521446228027
64,83.19999694824219,6.0089006423950195,0.3391010910272598,6.348001480102539
65,85.86666870117188,6.26339864730835,0.33883652091026306,6.602235317230225
66,82.86666870117188,2.7643728256225586,0.33875687420368195,3.10312956571579
