epoch,mAP,asym_loss
0,19.220569610595703,65.92568790971646
1,57.681880950927734,15.091681953408925
2,69.58101654052734,14.298691037267744
3,72.79623413085938,17.13141365216507
4,74.44944763183594,14.736717741432356
5,76.71315002441406,10.067614777548483
6,80.85271453857422,2.0482843810624796
7,83.79537200927734,1.787641520694931
8,84.61089324951172,1.65426062226984
9,86.03485107421875,1.5581561681805283
10,86.02890014648438,1.476130747977066
11,88.12139892578125,1.3324434186021492
12,88.35154724121094,1.312503790931635
13,89.22756958007812,1.309720369885759
14,90.22125244140625,1.2444187217321327
15,90.63078308105469,1.225311210231468
16,91.37438201904297,1.1431196408881117
17,91.76299285888672,1.0616534844151517
18,92.9135513305664,0.9875078848916605
19,91.93692016601562,1.010240448325283
20,93.32534790039062,0.9678588231791896
21,94.35499572753906,0.8968448640084005
22,93.57965850830078,0.9227973918304488
23,94.23210906982422,0.8543662381336933
24,95.72051239013672,0.8483004480624953
25,95.36820983886719,0.810713556850262
26,95.65433502197266,0.7750051357927835
27,95.66470336914062,0.7768469823788691
28,96.41256713867188,0.7240105869199329
29,95.90005493164062,0.6854393966495991
30,96.46694946289062,0.7019905090737756
31,97.02671813964844,0.6611983610083515
32,96.77399444580078,0.6420390391046118
33,97.41032409667969,0.642141468706156
34,97.353271484375,0.6277657795202588
