epoch,mAP,overall_loss
0,25.561607360839844,5.572446810788121
1,34.31102752685547,3.573229177244779
2,44.9522590637207,3.2149060471304534
3,49.90562057495117,2.83547476653395
4,70.51101684570312,7.405696104312763
5,78.92912292480469,2.4887487929442833
6,78.28553009033203,2.060671200012339
7,86.41609191894531,1.892097265555941
8,71.52015686035156,8.2867287356278
9,82.16679382324219,2.317472097174875
10,76.40361022949219,2.141485138186093
11,86.13023376464844,1.8484123143656497
12,77.40158081054688,8.81970879538306
13,77.31214904785156,2.5890095809410356
14,82.30779266357422,2.194624029356858
15,85.1233139038086,1.9614973715667066
16,73.46807861328125,11.030622572734437
17,79.94223022460938,3.056224498255499
18,78.61375427246094,2.59393336855132
19,84.85401153564453,1.9267459285670312
20,70.10709381103516,12.373169651319241
21,80.93521118164062,3.492492589457281
22,79.10588073730469,2.2847346437388447
23,82.57892608642578,2.096736484560473
24,76.35376739501953,13.520585841146007
25,79.95797729492188,3.975569889463227
26,81.56709289550781,2.768003796708995
27,87.47960662841797,2.043741698922782
28,79.94171142578125,13.336485665420003
29,82.84696960449219,4.8887561313037216
30,77.39273071289062,2.7301814186161963
31,85.11492919921875,2.447318681355181
32,74.78946685791016,16.556275951451262
33,81.21652221679688,5.140347373896632
34,81.0057373046875,3.313302726581178
35,76.62092590332031,2.9275014729335394
36,78.49281311035156,17.97705016465023
37,83.36219024658203,6.237554630328869
38,80.37748718261719,3.8545485519129654
39,85.54313659667969,2.914711841221514
40,70.7227554321289,18.668050231604738
41,76.31183624267578,7.7122652119603625
42,79.82005310058594,4.602530718877399
43,83.10909271240234,2.8470502146359147
44,73.30093383789062,21.04685521947927
45,78.62224578857422,8.55344797002858
46,84.57318878173828,4.458156515812052
47,83.0921859741211,3.2810936220761
48,78.37247467041016,21.576166909316488
49,77.95661926269531,9.500341176986694
50,79.36155700683594,5.841498111856394
51,83.85847473144531,3.9790654223540733
52,74.9102783203125,22.934260795856346
53,78.61180877685547,11.161504161768947
54,80.08645629882812,6.659362957395355
55,82.71131896972656,4.7179371406292105
56,76.61488342285156,24.201764304062422
57,77.71095275878906,13.400886848055082
58,75.8295669555664,7.356005619312154
59,82.82880401611328,5.6313334251272265
60,78.24639892578125,25.146827138703443
61,77.07319641113281,14.35304760110789
62,74.89508056640625,8.181903707570042
63,82.63153076171875,5.796259761884294
