agg_iter,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.6141951674975403,0.8614457216619105,0.7170746379711482,0.620039568232531,0.7780917802979229,0.688211033910301,0.7798731833532155,0.7154409080148791,0.7414018457455352,0.7746446464435317,0.6453541534003259,0.6869707241688742,77.02734450776917,8.670584881389455
1,0.6526446444260184,0.8601558073895755,0.7421207270608506,0.6491672216210308,0.7978391339706006,0.7152862373610129,0.8039410359221713,0.7215085748103155,0.7555578172824385,0.7811453069090574,0.6635392048559552,0.7067051629185099,80.00247919700557,8.408200496365225
2,0.6485640128455098,0.8652193828098825,0.7413619771822864,0.6449614215358199,0.8050478168779444,0.7159953224765571,0.8118431011038704,0.7219744797367217,0.7594385772469833,0.7844708292262156,0.6669749031332431,0.7100837747365932,80.34818339255767,8.5701937135078
3,0.6747371562269728,0.8560669013088732,0.754572491099047,0.6663775989960591,0.7946100790413387,0.7246437635586493,0.8152818650533653,0.7211592071961596,0.7605732433572384,0.791167614246166,0.6664261229954987,0.7130597183899933,80.09856395168767,9.023123391125468
4,0.6562058035433216,0.8591557994849082,0.7440747852384276,0.6445390013411177,0.7999604530305786,0.7137395825210925,0.8091425157462568,0.7211327839632974,0.7577355439296187,0.7785474313734878,0.6670623548251494,0.7076329703912964,79.91405360901912,9.458507023583591
