epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,0.40511173009872437,-1.0,-1.0,-1.0,0.9872494339942932,-1.0,-1.0,0.7930421829223633,-1.0,-1.0,0.20000000298023224,-1.0,-1.0,0.0714285746216774,-1.0,0.1428571492433548,43.32815170288086
1,-1.0,-1.0,-1.0,-1.0,0.3797771632671356,-1.0,-1.0,-1.0,0.9297552108764648,-1.0,-1.0,0.980555534362793,-1.0,-1.0,0.0833333358168602,-1.0,-1.0,0.1666666716337204,-1.0,0.10000000149011612,44.00146484375
2,-1.0,-1.0,-1.0,-1.0,0.4436507821083069,-1.0,-1.0,-1.0,0.98354572057724,-1.0,-1.0,1.0,-1.0,-1.0,0.1428571492433548,-1.0,-1.0,0.25,-1.0,1.0,63.66756057739258
3,-1.0,-1.0,-1.0,-1.0,0.5502136945724487,-1.0,-1.0,-1.0,0.9753039479255676,-1.0,-1.0,1.0,-1.0,-1.0,0.0833333358168602,-1.0,-1.0,0.3333333432674408,-1.0,1.0,65.70307159423828
4,-1.0,-1.0,-1.0,-1.0,0.8208333253860474,-1.0,-1.0,-1.0,0.9186440706253052,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.1666666716337204,81.76905822753906
5,-1.0,-1.0,-1.0,-1.0,0.9242424368858337,-1.0,-1.0,-1.0,0.858458936214447,-1.0,-1.0,0.9921568632125854,-1.0,-1.0,1.0,-1.0,-1.0,0.3333333432674408,-1.0,1.0,85.13652801513672
6,-1.0,-1.0,-1.0,-1.0,0.8357142806053162,-1.0,-1.0,-1.0,0.858458936214447,-1.0,-1.0,0.9913889169692993,-1.0,-1.0,1.0,-1.0,-1.0,0.3333333432674408,-1.0,1.0,83.64826202392578
7,-1.0,-1.0,-1.0,-1.0,0.7748538255691528,-1.0,-1.0,-1.0,0.9469509720802307,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,1.0,-1.0,-1.0,0.3333333432674408,-1.0,1.0,84.182861328125
8,-1.0,-1.0,-1.0,-1.0,0.89682537317276,-1.0,-1.0,-1.0,0.9469509720802307,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.3333333432674408,-1.0,1.0,86.28516387939453
9,-1.0,-1.0,-1.0,-1.0,0.8592592477798462,-1.0,-1.0,-1.0,0.858458936214447,-1.0,-1.0,0.9629381895065308,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,94.6776123046875
10,-1.0,-1.0,-1.0,-1.0,0.8617424368858337,-1.0,-1.0,-1.0,0.858458936214447,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.1666666716337204,-1.0,-1.0,0.20000000298023224,-1.0,1.0,68.04502868652344
11,-1.0,-1.0,-1.0,-1.0,0.8501683473587036,-1.0,-1.0,-1.0,0.9970760345458984,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.10000000149011612,-1.0,-1.0,0.25,-1.0,1.0,69.88462829589844
12,-1.0,-1.0,-1.0,-1.0,0.855555534362793,-1.0,-1.0,-1.0,0.8862366676330566,-1.0,-1.0,0.9814987778663635,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,78.72151947021484
13,-1.0,-1.0,-1.0,-1.0,0.841269850730896,-1.0,-1.0,-1.0,0.9706743359565735,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.25,-1.0,-1.0,0.5,-1.0,1.0,75.96295166015625
14,-1.0,-1.0,-1.0,-1.0,0.855555534362793,-1.0,-1.0,-1.0,0.8862366676330566,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,79.02986907958984
15,-1.0,-1.0,-1.0,-1.0,0.8819444179534912,-1.0,-1.0,-1.0,0.858458936214447,-1.0,-1.0,0.9958333373069763,-1.0,-1.0,0.1666666716337204,-1.0,-1.0,0.5,-1.0,1.0,73.38172912597656
