epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.043478261679410934,-1.0,0.7904552221298218,-1.0,0.04680068790912628,0.0357142873108387,-1.0,-1.0,0.119292713701725,0.3916515111923218,-1.0,0.9810851216316223,-1.0,0.3923879563808441,35.01082229614258
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666667014360428,-1.0,0.785761296749115,-1.0,0.08010565489530563,0.01923076994717121,-1.0,-1.0,0.05991348996758461,0.5022988319396973,-1.0,0.9809805750846863,-1.0,0.346745103597641,35.521278381347656
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011363636702299118,-1.0,0.7552448511123657,-1.0,0.0736943855881691,0.014705882407724857,-1.0,-1.0,0.05861619487404823,0.5570029020309448,-1.0,0.9967150092124939,-1.0,0.5686969757080078,37.950496673583984
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014285714365541935,-1.0,0.7944678664207458,-1.0,0.05858985334634781,0.03999999910593033,-1.0,-1.0,0.10079925507307053,0.3744654953479767,-1.0,0.9923281073570251,-1.0,0.5176703333854675,36.15758514404297
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01923076994717121,-1.0,0.7643466591835022,-1.0,0.05967690423130989,0.03999999910593033,-1.0,-1.0,0.11379049718379974,0.5727810859680176,-1.0,0.9864476919174194,-1.0,0.6697261929512024,40.32499313354492
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021276595070958138,-1.0,0.7348253130912781,-1.0,0.08395982533693314,1.0,-1.0,-1.0,0.7430555820465088,0.6522499918937683,-1.0,0.9817256927490234,-1.0,0.721221387386322,61.72893142700195
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011627906933426857,-1.0,0.7578088045120239,-1.0,0.12813790142536163,0.05000000074505806,-1.0,-1.0,0.4507142901420593,0.6189400553703308,-1.0,0.9786665439605713,-1.0,0.7747876048088074,47.13354110717773
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012048192322254181,-1.0,0.7757001519203186,-1.0,0.22786325216293335,0.03999999910593033,-1.0,-1.0,0.386904776096344,0.7118739485740662,-1.0,0.9825305938720703,-1.0,0.7412224411964417,48.47679138183594
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01666666753590107,-1.0,0.8395114541053772,-1.0,0.09647475928068161,0.025641025975346565,-1.0,-1.0,0.21305668354034424,0.6283017992973328,-1.0,0.9910482168197632,-1.0,0.7768669724464417,44.8445930480957
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021276595070958138,-1.0,0.7117258906364441,-1.0,0.06392429023981094,0.03846153989434242,-1.0,-1.0,0.23242424428462982,0.6189520955085754,-1.0,0.9868234395980835,-1.0,0.5702011585235596,40.54736709594727
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,-1.0,0.7652378082275391,-1.0,0.07423987239599228,0.09090909361839294,-1.0,-1.0,0.07341478019952774,0.5227851867675781,-1.0,0.9838901162147522,-1.0,0.6113123893737793,40.80807876586914
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0476190485060215,-1.0,0.7871450781822205,-1.0,0.09124182909727097,0.014492753893136978,-1.0,-1.0,0.2691953182220459,0.7115405201911926,-1.0,0.9811532497406006,-1.0,0.6921862363815308,44.93217468261719
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02222222276031971,-1.0,0.722163200378418,-1.0,0.19920878112316132,0.0625,-1.0,-1.0,0.18031609058380127,0.6300045847892761,-1.0,0.9928021430969238,-1.0,0.6578697562217712,43.33858489990234
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0416666679084301,-1.0,0.7779734134674072,-1.0,0.30239367485046387,0.05000000074505806,-1.0,-1.0,0.11824847757816315,0.6716893911361694,-1.0,0.9913584589958191,-1.0,0.5539851784706116,43.84143829345703
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285746216774,-1.0,0.8400770425796509,-1.0,0.10113921016454697,0.020408162847161293,-1.0,-1.0,0.6136363744735718,0.6773278713226318,-1.0,0.9954389333724976,-1.0,0.8252360224723816,51.80865097045898
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,-1.0,0.8284174799919128,-1.0,0.07231362909078598,0.1111111119389534,-1.0,-1.0,0.16637316346168518,0.7114331126213074,-1.0,0.9828606843948364,-1.0,0.7979023456573486,47.44264221191406
