epoch,mAP,entropy_loss,relation_loss,overall_loss
0,60.669029235839844,8.037196962052835,5.2636445519867845,13.300841514039623
1,81.19705963134766,6.184854748392911,5.226016465185004,11.410871213577916
2,85.59772491455078,5.612844360834636,5.314865837942514,10.927710198777147
3,87.8545913696289,5.252821249129551,5.325609040726661,10.578430289856204
4,89.79991149902344,4.88353819800314,5.399750539945312,10.283288737948439
5,91.42559814453125,4.557120824098727,5.431727211303393,9.988848035402132
6,92.35079956054688,4.334206689586849,5.475179239871082,9.80938592945794
7,93.7249526977539,4.0713496582145625,5.559173448186287,9.630523106400847
8,94.85758209228516,3.8201952282880085,5.570854556648738,9.391049784936751
9,95.0311050415039,3.7093319991542777,5.593895215008897,9.303227214163167
10,96.16729736328125,3.5012216440739854,5.647667231599025,9.148888875672995
11,95.82313537597656,3.589413024843156,5.619166000345172,9.208579025188312
12,96.8775634765625,3.2612046810748243,5.685862498316325,8.94706717939115
13,97.03938293457031,3.1828349642885847,5.739894724428512,8.922729688717101
14,97.13177490234375,3.111044460442358,5.739749390222423,8.850793850664772
15,97.28201293945312,3.060763380179344,5.7071677634538975,8.767931143633241
16,97.95228576660156,2.819815663552925,5.762926844008748,8.582742507561674
17,98.10863494873047,2.8034515342015087,5.769232825682792,8.572684359884297
18,98.22443389892578,2.7399618382760194,5.784433940062951,8.524395778338969
19,98.358154296875,2.6782200148133226,5.8099062444169824,8.488126259230311
20,98.59957885742188,2.5708684507013744,5.807652827864847,8.378521278566222
21,98.48319244384766,2.5781185489381637,5.7976090269352625,8.375727575873432
22,98.67707824707031,2.474592460855802,5.810412576415081,8.285005037270885
23,98.94647216796875,2.3299760513216343,5.871030606986145,8.201006658307781
24,98.89260864257812,2.36446057458368,5.844360245439093,8.208820820022769
25,99.19320678710938,2.2675078668670547,5.858940057633664,8.126447924500727
26,99.08448791503906,2.285080567271185,5.838004075678942,8.12308464295013
27,99.10968017578125,2.2414540612290477,5.8710032275969395,8.112457288825988
28,99.28829193115234,2.22683183555045,5.861142780864187,8.087974616414643
29,99.2122802734375,2.1769292321234577,5.850355949324763,8.027285181448224
30,99.33878326416016,2.1289512959790327,5.8762055834956355,8.00515687947466
31,99.23324584960938,2.145415237416671,5.877612797640487,8.02302803505716
32,99.45458221435547,2.049777497177845,5.886951255966176,7.936728753144027
33,99.43190002441406,2.1036796052333275,5.845324011547235,7.949003616780559
34,99.49919891357422,1.9935253190478195,5.878915011765074,7.872440330812895
35,99.37969207763672,2.009733192070805,5.864820879679032,7.87455407174983
36,99.53632354736328,1.9687494737705968,5.863539060835643,7.832288534606238
37,99.51241302490234,1.9179946516232285,5.889557869912638,7.807552521535871
38,99.5016860961914,1.946211034140391,5.848515519739538,7.7947265538799275
39,99.51048278808594,1.897488763513042,5.871884823959596,7.769373587472645
40,99.70332336425781,1.8298816886684708,5.89129369053301,7.721175379201479
41,99.62881469726562,1.8235243237650376,5.885410487815535,7.7089348115805745
42,99.76371765136719,1.7898795198849378,5.881535978856981,7.6714154987419185
43,99.64148712158203,1.873327303339119,5.871822578273978,7.7451498816130995
