epoch,mAP,support_loss,query_loss
0,63.371986389160156,14.236469626426697,13.300309777259827
1,76.4692153930664,10.14194405078888,10.20084822177887
2,87.93533325195312,9.19873559474945,9.448293566703796
3,91.00611877441406,9.022512197494507,8.777842164039612
4,97.68387603759766,8.547117948532104,8.6940416097641
5,98.57384490966797,8.68222713470459,8.569557309150696
6,99.3705062866211,8.624993562698362,8.364574074745178
7,97.77462768554688,8.276135683059692,8.223108410835266
8,99.73554992675781,8.251133799552916,8.089225053787231
9,99.92473602294922,7.897014498710632,7.701910614967347
10,85.84048461914062,10.136517167091368,9.695200085639954
11,88.504150390625,8.235851228237154,8.108873426914215
12,96.58536529541016,7.37809944152832,7.293220043182373
13,98.78034973144531,6.845788061618806,6.518876075744629
14,99.51362609863281,6.232939124107361,6.279036998748779
15,98.73577117919922,6.04047155380249,6.015668034553529
16,99.4893569946289,5.729599595069885,5.6505016684532166
17,99.97360229492188,5.361933350563049,5.198588848114014
18,99.67894744873047,5.04412305355072,4.952456057071686
19,99.95894622802734,4.842398703098296,4.695180654525757
20,93.98588562011719,6.65263569355011,5.910585820674896
21,97.44151306152344,5.121655166149139,4.955920159816742
22,99.37001037597656,4.915149450302124,4.849425852298737
23,98.90385437011719,4.729863822460175,4.700539171695709
24,100.0,4.394154489040375,4.339900195598602
25,97.98619842529297,4.259657382965088,4.166034638881683
26,99.82135009765625,3.92637300491333,3.8966605365276337
27,99.43871307373047,3.733164817094803,3.7715843617916107
28,99.63858795166016,3.611740529537201,3.678421527147293
29,99.32522583007812,3.5023979544639587,3.538171797990799
30,99.24788665771484,6.109666526317596,5.4430352449417105
31,99.38104248046875,4.029877543449402,3.869047850370407
32,99.89147186279297,4.013242483139037,3.915240466594696
33,99.23303985595703,3.6657033264636993,3.691989451646805
34,99.683837890625,3.5310954451560974,3.4270143806934357
35,99.84500122070312,3.246401697397232,3.3040711879730225
36,99.74747467041016,3.0532114505767822,3.0963736474514008
37,100.0,2.9374991953372955,2.9305360615253453
38,99.88880157470703,2.8760973513126373,2.9551110565662384
39,99.97029113769531,2.8860812187194824,2.7919673919677734
40,99.5792236328125,6.179979681968689,5.494575560092926
41,99.57917022705078,3.490784853696823,3.6743056774139404
42,99.87430572509766,3.605289965867996,3.4582402408123016
43,99.94871520996094,3.2346218526363373,3.135476142168045
44,99.63017272949219,3.32454651594162,3.045406073331833
45,99.71342468261719,2.938307464122772,3.00737801194191
46,98.54124450683594,2.7873134911060333,2.974575787782669
47,99.70099639892578,2.819449573755264,2.818169802427292
48,99.76608276367188,2.692637264728546,2.6149436235427856
49,100.0,2.660060465335846,2.5552090406417847
50,99.62771606445312,6.166444301605225,5.495979070663452
51,99.488525390625,3.581946760416031,3.637388378381729
52,99.92063903808594,3.332982867956161,3.267628103494644
53,99.8862075805664,3.2405231595039368,3.0664852261543274
54,98.62327575683594,2.938192993402481,3.1112086772918706
55,99.96168518066406,2.8448992371559143,2.817288637161255
56,99.72657775878906,2.7034498751163483,2.8291936218738556
57,100.0,2.767158269882202,2.6351180374622345
58,100.0,2.5439959168434143,2.6042510271072388
59,99.87234497070312,2.4449984431266785,2.473652124404907
60,99.64327239990234,6.2112725377082825,6.02591472864151
61,99.9259262084961,3.936081498861313,3.9521526396274567
62,99.69291687011719,3.183388262987137,3.2626162469387054
63,99.80208587646484,3.0859216451644897,3.0750306248664856
64,100.0,2.973714381456375,2.9662995636463165
65,99.71483612060547,2.7942595779895782,2.921993225812912
66,99.08247375488281,2.870187520980835,2.9590223729610443
67,99.72789764404297,2.6530310213565826,2.7187052965164185
68,99.9101791381836,2.629137843847275,2.590583086013794
69,99.9674301147461,2.6608392000198364,2.490931779146194
70,99.69754791259766,6.275184273719788,5.991445362567901
71,100.0,4.037642002105713,3.9163536131381984
72,99.89147186279297,3.636929750442505,3.5975561439990997
73,99.96981048583984,3.2342016398906708,3.2658255100250244
74,99.51609802246094,3.056184619665146,3.1599947810173035
75,99.49064636230469,2.8299757242202763,3.131432294845581
76,99.5761947631836,2.9685280025005336,2.8565774261951447
77,99.92584228515625,2.8003788888454437,2.765041947364807
78,100.0,2.7805271148681636,2.7561990320682526
79,99.82906341552734,2.7789712846279144,2.6795716285705566
80,99.92584228515625,6.462970972061157,6.086327850818634
81,99.94468688964844,4.541735857725144,4.331298530101776
82,99.8097915649414,3.64718234539032,3.7351081371307373
83,100.0,3.556913048028946,3.2223011553287506
84,99.96168518066406,3.26600843667984,3.3582404255867004
85,100.0,3.1086709201335907,3.152985870838165
86,100.0,3.0769203305244446,2.9298262894153595
87,99.42321014404297,2.9747270941734314,2.98810350894928
88,99.95745086669922,2.848639577627182,2.919097423553467
89,99.77608489990234,3.0167625844478607,2.9702251851558685
90,99.15072631835938,6.549958109855652,6.3691049218177795
91,99.94385528564453,4.6360883712768555,4.56305992603302
92,99.29045867919922,3.9385142028331757,4.000659346580505
93,99.90253448486328,3.753231018781662,3.5502927899360657
94,99.35738372802734,3.4841548800468445,3.508880466222763
95,99.95894622802734,3.3325802981853485,3.273817777633667
96,99.86195373535156,3.207884341478348,3.2860856652259827
97,99.76194763183594,3.1050888895988464,3.070515275001526
98,100.0,3.1609499156475067,2.93971386551857
99,100.0,2.9841946065425873,2.9964437186717983
100,98.70451354980469,6.372711420059205,6.351426601409912
101,99.87761688232422,5.1361693143844604,5.064236879348756
102,99.80158996582031,4.454935044050217,4.299168348312378
103,99.49982452392578,3.859127014875412,4.02699851989746
104,99.64791107177734,3.733994036912918,3.760881781578064
105,100.0,3.7527131140232086,3.4991988241672516
106,99.91643524169922,3.6118867695331573,3.4640700221061707
107,99.48318481445312,3.342679738998413,3.4530951380729675
108,99.42607879638672,3.4393246173858643,3.3013994693756104
109,99.9051284790039,3.0911207795143127,3.203464448451996
