epoch,mAP,loss
0,44.753665924072266,1.3161758571863176
1,50.77007293701172,0.5105538807809353
2,49.476375579833984,0.36155840978026393
3,47.76690673828125,0.233691169321537
4,65.39308166503906,0.2855976365506649
5,64.1890640258789,0.14779614098370075
6,79.60903930664062,0.10719796381890774
7,76.92949676513672,0.09958012439310551
8,75.6364974975586,0.2922743767499924
9,64.65727233886719,0.16068150782957671
10,69.42028045654297,0.11352768428623675
11,77.94705963134766,0.07781339772045613
12,70.80747985839844,0.25736086517572404
13,73.13780975341797,0.12917144298553468
14,78.07329559326172,0.09229806177318096
15,92.6612548828125,0.10114541929215193
16,85.00181579589844,0.2671187460422516
17,89.05870056152344,0.12897622920572757
18,84.2312240600586,0.08883244832977653
19,91.04496002197266,0.08607188537716866
20,93.74472045898438,0.2567132331430912
21,91.60430145263672,0.12401747573167086
22,93.45035552978516,0.08088639248162507
23,77.23967742919922,0.08176041021943092
24,71.83011627197266,0.30224692970514294
25,73.22174072265625,0.11213647536933422
26,97.62787628173828,0.07504580467939377
27,80.07215118408203,0.07202554028481245
28,69.54053497314453,0.2670853286981583
29,77.27154541015625,0.13007103092968464
30,90.48033905029297,0.08223470989614726
31,95.45179748535156,0.07275412995368243
32,93.72309112548828,0.26593708842992786
33,95.74327087402344,0.10271827690303324
34,87.87156677246094,0.07912912042811511
35,95.07144165039062,0.08772672060877085
36,76.79580688476562,0.29964209347963333
37,73.23028564453125,0.14460771940648556
38,95.492919921875,0.0890805033966899
39,79.67449188232422,0.09314745757728815
40,89.1910171508789,0.30234288424253464
41,94.44385528564453,0.12910503931343556
42,95.46890258789062,0.08977374006062745
43,94.1221923828125,0.0740448046475649
44,85.33158111572266,0.29196748286485674
45,93.41075897216797,0.1527286943048239
46,94.9590072631836,0.0747602991759777
47,85.2868881225586,0.08395686782896518
48,94.64933013916016,0.28400896340608595
49,81.20592498779297,0.14386166110634804
50,69.03201293945312,0.11560602206736804
51,95.27690887451172,0.09423788590356706
52,89.29496765136719,0.3653922542929649
53,72.677734375,0.16584461405873296
54,77.53256225585938,0.10988944359123708
55,94.58147430419922,0.07258584741503
56,91.48471069335938,0.3317322939634323
57,90.31999969482422,0.16320518255233765
58,97.14430236816406,0.08647659551352263
59,75.797119140625,0.10907416678965091
60,88.7252426147461,0.3343753099441528
61,77.59257507324219,0.16734806783497333
62,94.40799713134766,0.08654280342161655
63,88.001220703125,0.07836652360856533
64,73.31165313720703,0.35425987690687183
65,90.00196838378906,0.17043074369430541
66,93.6436996459961,0.10725336521863937
67,90.74095153808594,0.09520560279488563
68,76.44788360595703,0.40596437454223633
69,91.29621124267578,0.15100229755043984
70,79.21102142333984,0.10672035217285157
71,80.54529571533203,0.09350980781018735
72,82.94178009033203,0.36340075433254243
73,69.98258972167969,0.1906162932515144
74,80.66699981689453,0.12622677944600583
75,82.1954574584961,0.08480443842709064
76,84.87725067138672,0.359611701965332
77,92.08535766601562,0.1738608166575432
78,93.75977325439453,0.11623997986316681
79,73.98455047607422,0.11628178097307681
80,93.51707458496094,0.38796653151512145
81,96.10363006591797,0.15748973190784454
82,77.33744049072266,0.11620836928486825
83,92.71992492675781,0.10525331273674965
84,93.78339385986328,0.3619519844651222
85,96.3578872680664,0.18949005529284477
86,76.29951477050781,0.14084266386926172
87,76.92613983154297,0.10879017934203147
88,91.79500579833984,0.3901715904474259
89,73.43666076660156,0.23242057561874388
90,70.99515533447266,0.1490633264183998
91,64.16145324707031,0.13499607220292092
92,95.1113052368164,0.4208326727151871
93,88.13927459716797,0.2776452459394932
94,96.20314025878906,0.1266396626830101
95,95.4684066772461,0.13292116373777388
96,78.33058166503906,0.40496119260787966
97,84.4896011352539,0.21949570551514627
98,96.1361312866211,0.14785314947366715
99,81.51062774658203,0.10586539432406426
100,74.689697265625,0.39884453415870663
101,80.2678451538086,0.27312335148453715
102,90.14137268066406,0.1422663226723671
103,82.17910766601562,0.11925446093082429
104,94.08734893798828,0.3849497765302658
105,81.91732025146484,0.2562457978725433
106,94.02537536621094,0.16448115855455397
107,97.65728759765625,0.09660016335546968
108,92.40731048583984,0.3736868232488632
109,85.3427734375,0.2493392273783684
110,77.51626586914062,0.1683174967765808
111,97.96512603759766,0.12998359352350236
112,78.55964660644531,0.3851372152566909
113,92.9517593383789,0.2757131949067116
114,94.53137969970703,0.1883008502423763
115,71.92999267578125,0.1682658527046442
116,94.93254089355469,0.3680991172790527
117,94.14006805419922,0.2901913583278656
118,76.51195526123047,0.19528270065784453
119,93.16062927246094,0.16239358521997932
120,71.11820220947266,0.41086799204349517
121,70.19511413574219,0.29386791586875916
122,79.29481506347656,0.19696419462561607
123,80.10601043701172,0.15444359481334685
124,80.54658508300781,0.3934107780456543
125,82.99147033691406,0.30110449790954585
126,87.08231353759766,0.2188966765999794
127,82.46202087402344,0.17893363386392594
128,78.57310485839844,0.39066974222660067
129,97.01000213623047,0.3046711802482605
130,97.2935791015625,0.2526315525174141
131,84.64329528808594,0.1958322122693062
132,93.90304565429688,0.4147460162639618
133,77.53777313232422,0.3133438229560852
134,73.38442993164062,0.2455089181661606
135,92.2204360961914,0.19935953691601754
136,94.3834457397461,0.40781548023223874
137,81.1437759399414,0.33665736466646196
138,74.35511016845703,0.25560662895441055
139,74.83211517333984,0.20979488044977188
140,90.77330017089844,0.39861620366573336
141,94.73365020751953,0.3146831288933754
142,76.43479919433594,0.26856669038534164
143,95.56180572509766,0.20600257888436319
144,76.94444274902344,0.4192007899284363
145,96.27333068847656,0.332770223915577
146,63.98345184326172,0.2985566109418869
147,85.40935516357422,0.21403277814388275
148,92.37286376953125,0.41486323475837705
149,92.82486724853516,0.3328424677252769
150,73.22927856445312,0.29869148880243296
151,91.64751434326172,0.24745287895202636
152,95.25621795654297,0.41751159429550166
153,77.02262878417969,0.3542884588241577
154,93.21712493896484,0.3128122746944427
