epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,asym_loss,dynamic_adj_loss,overall_loss
0,0.43195190585827575,0.7747189722413398,0.5546522131887985,0.09625287398931502,0.2390652528417772,0.13724708457884452,0.593482905982906,0.2548749713236981,0.35660407639223235,0.34878969294754975,0.05925946110571853,0.10130685991130672,14.476863861083984,156.52807979094672,5.609913654816457,162.13799295669943
1,0.4576618060885137,0.8198900091659028,0.5874240682974882,0.18540005750883468,0.26807973147627984,0.21920270247936763,0.719017094017094,0.30843263061411547,0.43168697883258494,0.5362412177494633,0.05782248248374277,0.1043888000839209,16.505353927612305,82.3244377527481,2.547882529405447,84.87232056642192
2,0.4890140071408954,0.8163686382393398,0.6116454826520096,0.17900500440957753,0.26603996704976557,0.21401201464521066,0.7318376068376068,0.31407611187528656,0.439525184472249,0.7318376068376068,0.05660377358490566,0.10508015237900442,17.81011199951172,34.918351479065706,1.6460311871308546,36.56438262646015
3,0.49639994565955714,0.8386504475556575,0.6236559139784946,0.20747666065237394,0.30062512374322437,0.24551260671774655,0.7622863247863247,0.3275189350470507,0.458179483063092,0.6373613515417406,0.062423035262165756,0.113709396414929,20.120786666870117,23.808676768571903,1.2931071580984652,25.101783923613723
4,0.528872446517613,0.7546476933669957,0.6219027804047664,0.23768416156168626,0.38548846164914974,0.2940581738867029,0.8221859706362153,0.34702777140234103,0.48805681084570685,0.4134253021998307,0.14601961143885941,0.215814642387473,32.61391067504883,17.860189009935425,0.04727765759871078,17.90746671725542
5,0.5560678167757287,0.857765542555632,0.6747270594604349,0.38749524339625124,0.3946796199735449,0.3910544369741105,0.8910256410256411,0.3826565726083964,0.535387578237843,0.8553162042236276,0.15386481343210656,0.26081162028598576,36.23679733276367,14.271628575447274,0.04641961554686229,14.31804820818779
6,0.566003616636528,0.8610729023383769,0.6830332787779596,0.392670559150421,0.4027794199144241,0.3976607560365174,0.9001068376068376,0.3862906923429619,0.5405838947706127,0.8187129421844754,0.16711609712916212,0.2775737092554323,38.073272705078125,13.861817959027409,0.029183715366973322,13.891001701354982
7,0.5676532769556025,0.8633440514469454,0.6849489795918368,0.4711102351919436,0.4544928575713776,0.46265238026437805,0.9038461538461539,0.3886081763895269,0.5435271442338581,0.8755877978637119,0.15303920548351801,0.2605400412007111,41.15773010253906,13.689270043984438,0.014838857044919565,13.704108898456283
8,0.53660870952305,0.7706758304696449,0.6326876057927403,0.2418091940831715,0.4260084833937106,0.30850566409450375,0.8383458646616542,0.35761741122565865,0.5013650232856913,0.5014368008880044,0.17859182747851754,0.2633786605445769,35.42920684814453,17.134532635028545,0.019945099158436425,17.1544777063223
9,0.5587455830388692,0.8708122992198256,0.6807174887892375,0.3953385230440385,0.43538651693322283,0.414397193474221,0.8942307692307693,0.3841211564938045,0.5373996789727128,0.8830099940740745,0.14296338023066546,0.246084541162359,38.07677459716797,13.793891955644657,0.02780789959554871,13.821699814918716
