3,32,72,0,0
7,43,165,0,0
11,59,253,0,0
15,78,338,0,0
19,103,417,0,0
23,127,497,0,0
27,151,577,0,0
31,183,649,0,0
35,210,726,0,0
39,240,800,0,0
43,274,870,0,0
47,309,939,0,0
51,336,1016,0,0
55,370,1086,0,0
59,396,1164,0,0
63,426,1238,0,0
67,456,1312,0,0
71,492,1380,0,0
