epoch,entropy_loss,relation_loss,overall_loss
0,3.962662322774622,0.5036454525017706,4.466307775276392
1,3.3489121157004607,0.4320946944210411,3.7810068101215015
2,2.479139123283328,0.3657675049850046,2.8449066282683333
3,1.600168597114023,0.3176745134371378,1.9178431105511604
4,2.120724455027912,0.5360293439065676,2.656753798934479
5,0.8512507545546387,0.42643823628427074,1.2776889908389095
6,0.6690782145364669,0.2671678380789999,0.9362460526154668
7,0.6706870354494987,0.266914544941948,0.9376015803914468
8,1.3867147289106192,0.5305892811586168,1.9173040100692358
9,0.7249392112327635,0.27490677545604175,0.9998459866888054
10,0.6180478768424388,0.20557769730026956,0.8236255741427084
11,0.6480097927096274,0.20406944895695062,0.852079241666578
12,1.2726325068099968,0.4509484935542614,1.7235810003642578
13,0.6117430825212878,0.27201732315381283,0.8837604056751005
14,0.6299659021387677,0.21611951176453065,0.8460854139032984
15,0.5863393316313043,0.19767477504885742,0.7840141066801617
16,1.317149925879674,0.4986617388540463,1.8158116647337206
17,0.6273341854793721,0.340498453188538,0.9678326386679101
18,0.5747139039154394,0.25885628813298406,0.8335701920484233
19,0.5484947210844503,0.23582305180089946,0.78431777288535
20,1.623937214050097,0.595122703439964,2.219059917490061
21,0.5873232514585806,0.37474343971574536,0.962066691174326
22,0.5784972923277031,0.30495268767012307,0.8834499799978263
23,0.5577663053012779,0.2411766793381775,0.7989429846394553
24,1.5910219059922632,0.5998842794970436,2.190906185489307
25,0.6692743949427971,0.47725622052072614,1.1465306154635235
26,0.6002200880349061,0.38078838477048826,0.9810084728053943
27,0.5184042868676632,0.34010665305053694,0.8585109399181999
28,1.8036592085609342,0.6559970677264285,2.4596562762873617
29,0.7744914777053616,0.5360913367921923,1.310582814497554
30,0.5649953122515413,0.3934155364240492,0.9584108486755907
31,0.5324629131106691,0.3914739722070387,0.9239368853177075
32,2.30984770919148,0.7000239682719104,3.0098716774633902
33,1.3120013719165102,0.5679067284453037,1.8799081003618143
34,0.8917749314059052,0.5603643853164715,1.4521393167223766
35,0.7339078954788586,0.5692079299004512,1.3031158253793098
36,2.945905480276708,0.7363405927022626,3.682246072978971
37,2.3405014837134694,0.7227888371936573,3.0632903209071265
38,2.0880411818380167,0.7005997190652046,2.788640900903221
39,2.076634379578244,0.6172307898858058,2.6938651694640496
