epoch,mAP,overall_loss
0,52.838260650634766,8.025817425961192
1,77.74120330810547,4.860103881105465
2,83.5039291381836,3.9176501752214232
3,86.63833618164062,3.3985382390360455
4,88.79145050048828,3.199969299296116
5,89.76348114013672,2.8671309622466996
6,91.15879821777344,2.649367201624187
7,91.44852447509766,2.4893335431602823
8,92.35103607177734,2.296986082978282
9,93.16712951660156,2.2379093723939656
10,94.5326156616211,2.0480355017996854
11,94.36529541015625,1.9788681129191774
12,95.01518249511719,1.9129319755320846
13,95.65728759765625,1.775466231800985
14,96.41706085205078,1.6385867635831768
15,96.3316421508789,1.5805171276872034
16,96.35128784179688,1.5166015519318001
17,96.51763153076172,1.5320174911766187
18,96.9219970703125,1.4517280241699082
19,97.32874298095703,1.4137817179480328
20,97.81591033935547,1.2545307861997734
21,97.6177978515625,1.2445083156439438
22,97.77920532226562,1.2404788261186999
23,98.16056823730469,1.1645134807901176
24,98.2920913696289,1.1573929618647762
25,98.24818420410156,1.1642065646377864
26,98.21324157714844,1.1094795154500094
27,98.3655776977539,1.026233317951362
28,98.73306274414062,1.0084211713773132
29,98.61670684814453,0.9107660186734603
30,98.63813781738281,0.9649645774922473
31,98.71184539794922,0.9359007225180348
32,99.1919174194336,0.8610220677780767
33,99.03558349609375,0.8909598179954165
34,99.05692291259766,0.8661215535186712
35,99.1083984375,0.7778367976136242
36,98.93226623535156,0.8022882244582714
37,98.89952087402344,0.8357596589212717
38,99.1160659790039,0.8152599425867519
39,99.29778289794922,0.7150413080627197
40,99.26235961914062,0.7150101464585206
41,99.31385040283203,0.700948015727261
42,99.34522247314453,0.6973632070770924
43,99.23099517822266,0.6542156525220434
44,99.25379943847656,0.7193713682498918
45,99.26494598388672,0.6563399320745718
46,99.53984069824219,0.686134574868789
47,99.33317565917969,0.668327538917462
48,99.34073638916016,0.6554601425503161
49,99.36206817626953,0.6484769704546912
50,99.40047454833984,0.6335370404024921
51,99.5072021484375,0.5889738078447101
52,99.55555725097656,0.58716576411686
53,99.5571517944336,0.5923214114092762
54,99.57331085205078,0.5786672088429866
55,99.53441619873047,0.5682162706284447
56,99.61587524414062,0.5630624006825975
57,99.47098541259766,0.5588942799083093
58,99.49330139160156,0.49907758372261124
59,99.51221466064453,0.5828653834099679
60,99.62156677246094,0.5538516918738894
61,99.51905059814453,0.5549179781360409
62,99.74554443359375,0.5045528420716103
