epoch,objective_loss,entropy_loss,overall_loss
0,8.627796176274613,1.4382714414596558,10.06606760025024
1,7.557228860855107,1.1763415511449176,8.73357043584188
2,7.182101891835529,1.0590158601601911,8.241117734909057
3,6.8668610906600955,0.9735963841279348,7.840457496643063
4,6.007673460642498,1.1869303429126734,7.194603830973306
5,5.3294251012802105,1.0344729785124456,6.363898086547851
6,4.900861976941428,0.9547717181841531,5.855633692741395
7,4.6684249798456845,0.8504732577006021,5.518898215293883
8,5.724701269467669,1.0286987785498296,6.753400063514709
9,5.090692474047342,0.897069129149119,5.987761607170105
10,4.829864638646443,0.8055730998516086,5.635437733332317
11,4.497194013595581,0.7837583351135249,5.280952343940733
12,5.780750217437744,0.9439957368373871,6.724745965003964
13,5.0920789766311625,0.8522450359662376,5.944324030876161
14,4.736769083340962,0.8162365166346233,5.553005604743957
15,4.6527026859919225,0.7677831689516703,5.420485855738322
16,5.754677912394208,0.9527658156553901,6.707443720499675
17,5.100191278457638,0.8148548958698911,5.915046153068541
18,4.884371935526529,0.7796102571487427,5.663982179959617
19,4.479532130559287,0.7168799030780795,5.196412016550698
20,5.769088819821675,0.8905613605181375,6.659650182723999
21,5.190124746163687,0.7682021876176199,5.958326937357583
22,4.894094030062358,0.7348561332623162,5.628950144449869
23,4.415903804302213,0.7135571406284967,5.129460937182106
24,5.745706094106038,0.8549407233794529,6.600646810531616
25,5.1418594439824465,0.7983926463127136,5.9402520863215145
26,4.8329775015513095,0.7339150651295981,5.566892555554712
27,4.548279302914936,0.6808021630843482,5.229081463813779
