epoch,objective_loss,entropy_loss,overall_loss
0,10.608743331649087,nan,10.608743331649087
1,9.225781462409278,nan,9.225781462409278
2,8.618479685349893,nan,8.618479685349893
3,8.351141788742758,nan,8.351141788742758
4,9.613714651627973,nan,9.613714651627973
5,7.414608023383399,nan,7.414608023383399
6,7.073869824409483,nan,7.073869824409483
7,6.786042473532938,nan,6.786042473532938
8,9.072343121875415,nan,9.072343121875415
9,7.543498071757231,nan,7.543498071757231
10,6.787163636901163,nan,6.787163636901163
11,6.377998026934537,nan,6.377998026934537
12,8.635688597505743,nan,8.635688597505743
13,7.087030118161983,nan,7.087030118161983
14,7.008686195720325,nan,7.008686195720325
15,6.6233300187371,nan,6.6233300187371
16,8.848602912642736,nan,8.848602912642736
17,7.37381555817344,nan,7.37381555817344
18,7.009639588269321,nan,7.009639588269321
19,6.590594112873077,nan,6.590594112873077
20,8.845163031057877,nan,8.845163031057877
21,7.3012787320397114,nan,7.3012787320397114
22,6.997095378962429,nan,6.997095378962429
23,6.4645070596174765,nan,6.4645070596174765
24,8.807544339786874,nan,8.807544339786874
25,7.34179097955877,nan,7.34179097955877
26,6.945065444166011,nan,6.945065444166011
27,6.501255913214251,nan,6.501255913214251
