epoch,mAP,asym_loss
0,51.57180404663086,4.033151912943751
1,77.23300170898438,2.5240897863997245
2,83.4415054321289,2.0811337196529953
3,86.54656219482422,1.8300828837202963
4,87.5626220703125,1.7549705357950356
5,88.5125961303711,1.5602277373610025
6,89.81940460205078,1.4624550287409608
7,90.67902374267578,1.3880537808789903
8,91.96163177490234,1.3098976834547922
9,93.0937271118164,1.18065274135604
10,92.97257995605469,1.1715538167126247
11,93.95039367675781,1.1065506871219624
12,94.33480834960938,1.0600588863112328
13,94.94573211669922,0.972954199142303
14,94.59861755371094,0.9660571943637104
15,95.5599594116211,0.9530817622259204
16,96.14704895019531,0.8503407799900631
17,96.31471252441406,0.8445006219994972
18,96.41768646240234,0.8154905174603668
19,96.8013916015625,0.7735144479326188
20,96.81792449951172,0.7543333427801565
21,97.18299102783203,0.7101148877862932
22,97.04966735839844,0.7427623799117113
23,97.26512145996094,0.6462181136343511
24,97.71217346191406,0.6762058161252118
25,97.58676147460938,0.6560855326159889
26,97.6434555053711,0.679230488598135
27,97.95069885253906,0.610497000855907
28,98.20930480957031,0.5897918211634262
29,98.40287780761719,0.5413201208030836
30,97.9411392211914,0.5928428382364198
