epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
0,0.4842675087402729,0.7594623275557127,0.5914193237380345,0.06246971282755126,0.14478948291228302,0.08728160297730578,0.6992578251048726,0.3832684824902724,0.4951445218782131,0.4342312019339267,0.05220173670211361,0.09319937475762749,11.017165184020996,14.594670011797023,0.4466193630040147,15.041289365928593
1,0.49773255170888175,0.7966011683483802,0.6126616746085772,0.3000787454379936,0.16343868474588266,0.21161868909708265,0.7204198473282443,0.4009559214020181,0.5151825315591948,0.7040134703854641,0.05499610177111913,0.10202241944208379,13.759049415588379,13.529838103374452,0.38427256605097343,13.914110729712565
2,0.5066315904855859,0.8176189633822749,0.6256090958310775,0.2804383522072136,0.18895545516871962,0.22578208598154878,0.7493638676844784,0.4167698567132496,0.5356371490280778,0.7455825738788737,0.057512115458377186,0.1067869869941795,15.662829399108887,13.183425604842093,0.3586203621999,13.54204594997959
3,0.5114453891432309,0.830295522916298,0.6329848229342327,0.27271746487740617,0.20480285210740193,0.23393063138785744,0.7576335877862596,0.4215183153424173,0.5416714042069358,0.7883819659423817,0.05846573563603299,0.10885860944085043,17.096664428710938,12.889529519408715,0.33878346117398206,13.228312980127694
4,0.5644538110291535,0.852670675627874,0.6792532581895033,0.27935805370327926,0.32442244748581983,0.30020851395102727,0.7934886690073412,0.4396887159533074,0.565835893934221,0.44911512827672634,0.12055691769610204,0.19008808994048518,29.193941116333008,12.141872908322862,0.2635934425674322,12.405466356350262
5,0.5877030162412993,0.896795893078421,0.7100707828158945,0.4724145898862182,0.4227339062925574,0.4461956107276151,0.8419211195928753,0.4685785094707028,0.6020698282724894,0.8540296016517118,0.1471009561919062,0.2509734020900467,44.918766021728516,10.483572472142807,0.26375579287987644,10.747328299602486
6,0.6047337278106509,0.9033056390312887,0.7244630325370385,0.4718124164037982,0.46565320784199776,0.46871257892760704,0.8584605597964376,0.4771080077779742,0.6133393932507669,0.8759653212627707,0.1637356110018757,0.27589994899976894,48.26576232910156,9.909278232632703,0.26184561621141805,10.171123824956759
7,0.6109125565880391,0.9069685178634594,0.7300683371298406,0.47261697246729806,0.45995973140421154,0.4662024577939303,0.8788167938931297,0.4886805801202688,0.6280972948397362,0.8908237820063952,0.18840509003612818,0.31102899339154466,48.408145904541016,9.41478178883327,0.260948620224727,9.67573038858312
8,0.573781983876621,0.8687422607465063,0.6911061075147763,0.2923033334919378,0.3868991034676847,0.333013815954166,0.8127591706539075,0.45073412347426145,0.5798816568047337,0.5000624115683825,0.1584254914249177,0.24061985933447438,34.470455169677734,11.790886904447133,0.1715142528974372,11.962401149837119
9,0.6038231780167264,0.8938804386275203,0.7207644038790644,0.5073600172861169,0.4249985051061675,0.462541487461226,0.8600508905852418,0.4782454899186417,0.6146851557172085,0.83146483689012,0.1730034681403237,0.2864128209886315,45.022315979003906,10.147265383305438,0.17218469674805645,10.31945007629977
10,0.6089438629876308,0.9057137802936494,0.7282554583600028,0.5385512757947262,0.5186299152573473,0.5284028979917733,0.8664122137404581,0.4818680346718556,0.6193020347845857,0.9032141405717193,0.2110740258328061,0.3421826608008328,54.516929626464844,9.770813210319927,0.170995791222303,9.941809002679719
11,0.617533718689788,0.9061671673440537,0.734512640550025,0.5134552914047547,0.5208283336151618,0.5171155326046588,0.8864503816793893,0.4924898391942039,0.6331932295808247,0.9115293720483886,0.24694946350534508,0.38861597206325965,56.91240310668945,9.290487849985364,0.17151415814425205,9.462002000735913
12,0.5745810715128629,0.8614649681528662,0.6893671244513663,0.3068191505432297,0.4050752961576048,0.34916653402510045,0.8125,0.4508138711960368,0.5798816568047337,0.5935772723842544,0.18885644570348006,0.28654412845814203,39.120384216308594,11.63806186559546,0.1248923354703961,11.762954213237037
13,0.6113709967614249,0.9010076012020506,0.7284550521652137,0.5212885808929756,0.47736965968553774,0.4983633886897718,0.8692748091603053,0.4831182605621354,0.6210657879786389,0.8444435982576443,0.1839246748900095,0.30205913256560946,51.69136047363281,9.816758301421883,0.12461021707485656,9.941368536184761
