epoch,mAP,overall_loss
0,60.159969329833984,334.96443939208984
1,54.399227142333984,121.25821940104166
2,61.09956359863281,94.38782628377278
3,56.461326599121094,85.56196721394856
4,52.15966796875,295.7372690836589
5,53.24678421020508,286.16286214192706
6,65.94202423095703,282.2839864095052
7,56.75546646118164,282.5875701904297
8,67.95002746582031,291.4527842203776
9,78.33731079101562,286.4810511271159
10,68.07007598876953,282.7633870442708
11,74.7522201538086,281.68343861897785
12,88.48546600341797,38.31716537475586
13,76.2308120727539,27.113680521647133
14,61.797428131103516,16.02232527732849
15,80.66990661621094,12.157791137695312
16,75.19095611572266,30.018662770589195
17,77.62612915039062,22.04873530069987
18,87.2681884765625,15.145954132080078
19,78.65199279785156,10.504655202229818
20,80.86386108398438,31.78148110707601
21,64.07577514648438,22.79648208618164
22,85.92044067382812,13.668485164642334
23,68.1644058227539,10.945876598358154
24,66.63495635986328,31.886522928873696
25,89.5239028930664,26.497644583384194
26,90.1068115234375,17.42755126953125
27,73.82185363769531,12.533793608347576
28,68.86085510253906,32.81019322077433
29,87.37932586669922,28.284496307373047
30,93.60652923583984,19.960776170094807
31,90.20584106445312,15.463836590449016
32,74.94483947753906,30.869034131368004
33,76.1041030883789,24.132201035817467
34,76.17816162109375,19.172349611918133
35,67.69496154785156,13.769650618235271
36,80.58772277832031,37.94953727722168
37,85.57380676269531,30.492218017578125
38,77.67923736572266,24.944510142008465
39,89.5785140991211,19.307430585225422
40,61.57900619506836,35.96014563242594
41,76.74041748046875,32.427117347717285
42,68.21019744873047,24.615321159362793
43,88.87303924560547,21.38730033238729
44,76.43231964111328,36.78478399912516
45,65.55315399169922,33.35356903076172
46,82.00772094726562,27.136107444763184
47,71.13395690917969,19.06009324391683
48,77.5999526977539,33.51483599344889
49,92.63750457763672,28.301023483276367
50,80.47953033447266,21.71352163950602
51,72.52873229980469,16.298295656840008
52,86.77371978759766,30.295954386393227
53,65.54755401611328,25.14853207270304
54,71.21067810058594,19.469709396362305
55,75.89391326904297,18.800598621368408
56,79.39051055908203,36.95475514729818
57,80.49662780761719,33.67046070098877
58,79.71458435058594,24.923337300618492
59,74.0632095336914,21.547605991363525
60,80.69747924804688,36.90567715962728
61,66.01779174804688,32.17628129323324
62,76.3563003540039,29.91031869252523
63,75.2635726928711,24.4345277150472
64,78.04374694824219,32.94473012288412
65,81.30708312988281,30.570371309916176
66,79.60227966308594,26.091676076253258
67,92.30546569824219,19.330341974894207
68,77.51998901367188,43.56703758239746
69,89.37499237060547,34.21907456715902
70,88.64144897460938,32.153198877970375
71,77.28703308105469,24.044076760609947
72,79.87552642822266,41.95995330810547
73,80.58119201660156,35.04246520996094
74,82.7314682006836,29.59279696146647
75,82.06763458251953,24.533906936645508
76,70.85057830810547,34.76579157511393
77,81.6266098022461,31.170368830362953
78,87.78600311279297,29.365111033121742
79,78.25811767578125,22.45256773630778
80,83.70899200439453,43.55218696594238
81,80.39909362792969,36.5968329111735
82,81.03020477294922,32.64433511098226
83,68.67487335205078,28.935134887695312
84,68.81319427490234,41.745187759399414
85,81.90441131591797,40.054100036621094
86,64.74871063232422,33.40000947316488
87,77.61505126953125,26.917546590169273
88,75.94322204589844,44.165487925211586
89,79.54618072509766,38.757317543029785
90,79.85478973388672,33.02431774139404
91,81.71012878417969,27.58983484903971
92,78.7802963256836,45.8347593943278
93,81.32032775878906,37.74726231892904
94,64.83660888671875,35.84299373626709
95,68.60722351074219,29.12549845377604
96,72.09677124023438,45.61127599080404
97,78.62005615234375,41.775716145833336
98,77.75284576416016,38.27900695800781
99,89.07437896728516,33.47872797648112
100,90.5186538696289,48.98280588785808
101,62.071834564208984,42.733643213907875
102,90.05467987060547,37.723926862080894
103,81.80636596679688,32.66647211710612
104,90.73572540283203,47.30525588989258
105,80.73180389404297,39.796165466308594
106,80.35498046875,40.34734503428141
107,89.76297760009766,35.91827583312988
108,80.9717025756836,50.45969168345134
109,80.954833984375,44.18728192647298
110,69.35488891601562,38.28247896830241
111,85.64397430419922,35.735830307006836
112,64.92658996582031,50.301157633463546
113,80.01459503173828,44.4100268681844
114,74.23322296142578,39.894618352254234
115,83.28218078613281,37.374987284342446
116,78.7305679321289,48.55227915445964
117,66.69068145751953,41.499402364095054
118,69.08235931396484,41.6591370900472
119,77.98992156982422,32.092917124430336
120,79.15066528320312,49.07760365804036
121,77.39990997314453,47.341102600097656
122,71.72757720947266,38.02238909403483
123,78.1145248413086,38.24311447143555
124,69.1355209350586,46.60962168375651
125,73.16541290283203,42.688585917154946
126,80.17845153808594,40.61519241333008
127,67.38225555419922,41.4759521484375
128,65.5832748413086,44.54475529988607
129,73.80007934570312,46.483071962992355
130,83.06388092041016,41.95324389139811
131,79.6236801147461,36.62144470214844
132,79.77555084228516,48.60279210408528
133,75.68279266357422,46.93644460042317
134,91.49146270751953,42.055384953816734
135,82.4957275390625,39.75356674194336
136,64.6451187133789,53.83455530802409
137,91.72169494628906,51.05091603597005
138,83.56053924560547,50.49343427022298
139,80.89435577392578,42.71575037638346
140,79.86414337158203,45.44734795888265
141,70.52204132080078,42.00813992818197
142,67.5772476196289,43.38213952382406
143,81.34295654296875,39.232320149739586
144,81.06037139892578,44.810470263163246
145,90.71730041503906,45.71061197916667
146,69.36958312988281,43.0714168548584
147,80.44871520996094,45.267645517985024
148,76.14798736572266,51.397333463033036
149,88.75090789794922,48.56009229024251
150,66.56253051757812,48.98721885681152
151,78.78038024902344,42.49688005447388
152,67.58094787597656,54.16409746805827
153,90.36139678955078,46.88025093078613
154,83.3849105834961,49.91414610544841
155,73.13096618652344,42.500904719034835
156,64.4314193725586,55.977117220560714
157,68.0698013305664,53.354736328125
158,78.7815170288086,51.62086232503255
159,82.3768081665039,44.99767843882243
160,74.49217224121094,55.97601191202799
161,66.61895751953125,51.98883946736653
162,84.47820281982422,50.86398506164551
163,62.45619201660156,51.21239884694417
164,91.2071304321289,52.944595972696945
165,73.62733459472656,49.97396246592204
166,77.19776916503906,51.320830027262375
167,78.60154724121094,50.15076732635498
168,68.1520767211914,50.59018198649089
169,65.94864654541016,50.42627016703288
170,81.35913848876953,46.824377695719406
171,80.7700424194336,47.53061040242513
172,67.19905853271484,51.16354465484619
173,75.53005981445312,51.61813608805339
174,71.31141662597656,50.22655359903972
175,79.41035461425781,48.96445306142171
176,83.12545013427734,55.08645725250244
177,70.0606918334961,49.466346740722656
178,83.58152770996094,50.81413046518962
179,92.63896942138672,51.638949394226074
180,90.49264526367188,52.84632873535156
181,82.56244659423828,53.79562505086263
182,67.59854125976562,53.37785975138347
183,84.00714874267578,48.257694244384766
184,78.89823150634766,54.316993713378906
185,68.40467071533203,50.43226305643718
186,68.86136627197266,53.20039812723796
187,69.98770904541016,51.56696542104085
188,78.3912124633789,57.51778348286946
189,79.82038116455078,49.458309173583984
190,80.28175354003906,51.241119384765625
191,76.94648742675781,54.24691518147786
192,74.67732238769531,51.370393117268875
