epoch,mAP,overall_loss
0,56.192047119140625,396.4806098937988
1,57.289005279541016,97.05341720581055
2,56.44058609008789,78.86658096313477
3,72.7087173461914,68.97429847717285
4,79.88449096679688,69.05397033691406
5,81.32374572753906,65.6662483215332
6,78.69587707519531,61.82341241836548
7,95.26335906982422,59.53765678405762
8,88.87712097167969,45.11157989501953
9,91.24813079833984,42.02020454406738
10,86.49702453613281,36.87341117858887
11,96.36968231201172,34.1978714466095
12,98.57797241210938,16.374276399612427
13,92.37178039550781,13.880417108535767
14,98.32466888427734,10.094284534454346
15,80.22893524169922,7.7683703899383545
16,96.37586212158203,16.813199996948242
17,93.75745391845703,15.889863014221191
18,97.36197662353516,11.942266941070557
19,98.7441635131836,10.087279319763184
20,98.24481201171875,15.980027198791504
21,98.44581604003906,14.755036354064941
22,97.92063903808594,12.398953437805176
23,98.50088500976562,9.025811672210693
24,97.6248779296875,17.123355388641357
25,96.25503540039062,12.511082410812378
26,96.21719360351562,12.659233808517456
27,79.989501953125,10.416882753372192
28,96.35171508789062,20.724976539611816
29,85.78631591796875,16.221619606018066
30,98.2591781616211,12.817734003067017
31,98.4676513671875,10.452619671821594
32,97.49842834472656,23.437748908996582
33,96.18115234375,21.636262893676758
34,98.52937316894531,17.71514058113098
35,98.91131591796875,16.640488862991333
