epoch,objective_loss,entropy_loss,overall_loss
0,10.547768516974015,1.5984338413585322,12.146202304146504
1,9.417165355248883,1.5563926100730896,10.97355795990337
2,8.743880521167409,1.4189155887473714,10.162796074693855
3,8.345073266462848,1.2858747839927678,9.630948055874219
4,9.042444424195724,1.4146077687090093,10.457052219997754
5,7.384582942182367,1.3115874881094152,8.696170481768519
6,6.9561330838636914,1.2083494907075707,8.164482571861958
7,6.737285267223011,1.1508303176273,7.8881156119433316
8,9.04956141385165,1.3049222068353137,10.354483691128817
9,7.2192247347398215,1.2337119877338412,8.452936790206218
10,6.883061322298917,1.1398558291521939,8.022917162288318
11,6.290434089573947,1.0734621042555024,7.363896164027127
12,9.050538995049214,1.2348245910622861,10.28536358746615
13,7.110220887444235,1.1414453333074395,8.251666253263299
14,6.75507933443243,1.0653916190971027,7.820470950820228
15,6.490218834443526,1.0226577222347262,7.512876543131742
16,8.699444608254867,1.2216683721000499,9.921112938360736
17,7.260882876136086,1.1339599869467993,8.394842917268926
18,6.838569597764449,1.0614678954536265,7.900037559595975
19,6.663721767338841,1.0265786038203673,7.690300399606878
20,8.781685070558026,1.1533374962481584,9.9350225166841
21,7.206243254921653,1.0820929367433896,8.288336168635974
22,7.0354620326649036,1.0105456885966388,8.046007698232478
23,6.503027932210402,0.9973478317260746,7.5003757585178725
24,9.070384567434136,1.1203892759301446,10.190773844718933
25,7.286481510509144,1.0636291869662022,8.350110704248602
26,6.895635393532838,1.050305190411481,7.945940559560603
27,6.264286545189943,1.0071771889925,7.271463730118493
28,9.081473339687694,1.1078694706613366,10.189342802221123
