epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,0.8779771327972412,0.7607618570327759,0.7453525066375732,0.8059020042419434,0.5281733274459839,0.7433262467384338,0.8744029402732849,0.7016035914421082,0.5805776119232178,0.3818420469760895,0.6511170268058777,0.6916821599006653,0.8416829109191895,0.8026285767555237,0.9124723076820374,0.5495838522911072,0.661694347858429,0.5241867303848267,0.8860704302787781,0.6862624883651733,tensor(71.0365)
1,0.9159589409828186,0.8450092673301697,0.8414936661720276,0.8333230018615723,0.5926602482795715,0.7841649651527405,0.8941866159439087,0.8410688638687134,0.6309615969657898,0.6126171350479126,0.6617806553840637,0.7842400074005127,0.8845151662826538,0.8292972445487976,0.9220553040504456,0.6343255043029785,0.5938147902488708,0.6657090187072754,0.8940927386283875,0.7521697282791138,tensor(77.0672)
2,0.9369263052940369,0.8708363771438599,0.8308055996894836,0.8567212820053101,0.4669356644153595,0.7422058582305908,0.8598574995994568,0.8749105930328369,0.6588591933250427,0.6985852718353271,0.7705446481704712,0.7851171493530273,0.881689190864563,0.79045170545578,0.9127909541130066,0.5531009435653687,0.7422857880592346,0.6563583612442017,0.9332308769226074,0.7922354936599731,tensor(78.0723)
3,0.8932592868804932,0.7886692881584167,0.8839686512947083,0.8529263138771057,0.5162553787231445,0.7724673748016357,0.9152793288230896,0.8756938576698303,0.629231870174408,0.6995543837547302,0.7122844457626343,0.7639144659042358,0.9072833061218262,0.8273512125015259,0.9423590898513794,0.7021482586860657,0.6062800884246826,0.7303993701934814,0.9035868048667908,0.7951648831367493,tensor(78.5904)
4,0.8969070315361023,0.8929202556610107,0.8756444454193115,0.791642963886261,0.5245329737663269,0.7746913433074951,0.9353072047233582,0.872768759727478,0.6057984232902527,0.727789580821991,0.7766679525375366,0.7071841955184937,0.8937863111495972,0.8306967616081238,0.9534618854522705,0.6474487781524658,0.7278892993927002,0.6883826851844788,0.9108666181564331,0.7941773533821106,tensor(79.1428)
5,0.9296547770500183,0.8107605576515198,0.838633120059967,0.8475353717803955,0.5342094302177429,0.773758053779602,0.9265032410621643,0.8782536387443542,0.6241878867149353,0.6757933497428894,0.7159796357154846,0.7933045029640198,0.8812583684921265,0.8463755249977112,0.944529116153717,0.6037951707839966,0.7033650279045105,0.7114172577857971,0.9085123538970947,0.7925266623497009,tensor(78.7018)
6,0.9438743591308594,0.8749776482582092,0.8651905655860901,0.8238022327423096,0.6142781972885132,0.8054350018501282,0.9232724905014038,0.8934086561203003,0.45231160521507263,0.714847207069397,0.6993908882141113,0.788672685623169,0.9001978635787964,0.8484616875648499,0.943784773349762,0.6493846774101257,0.7666835188865662,0.7346200346946716,0.9100179672241211,0.7127569913864136,tensor(79.3268)
7,0.8955655694007874,0.8249359726905823,0.8386699557304382,0.8436287045478821,0.5844354033470154,0.7325660586357117,0.9071106314659119,0.8717657327651978,0.6970595717430115,0.7219862937927246,0.6925769448280334,0.7445084452629089,0.8990036249160767,0.8098596930503845,0.9578018188476562,0.631007969379425,0.7289173007011414,0.6989322900772095,0.9020546078681946,0.7773824334144592,tensor(78.7989)
8,0.9155686497688293,0.8874505162239075,0.8186408877372742,0.8719288110733032,0.5285074710845947,0.8151676654815674,0.916114330291748,0.8509452939033508,0.6037271618843079,0.6949938535690308,0.6826496124267578,0.7717424035072327,0.8878194093704224,0.8663632869720459,0.9606177806854248,0.6212821006774902,0.7049126625061035,0.6262978315353394,0.9178953766822815,0.8085135817527771,tensor(78.7557)
9,0.9389346241950989,0.8923981785774231,0.8212298154830933,0.8578273057937622,0.5409754514694214,0.8092862367630005,0.9196820259094238,0.7110896110534668,0.6397219896316528,0.6700868010520935,0.6952796578407288,0.7730274796485901,0.8919346928596497,0.8378008604049683,0.9421548843383789,0.6475780010223389,0.746837317943573,0.6389098763465881,0.913903534412384,0.7500411868095398,tensor(78.1935)
10,0.9272887110710144,0.8877107501029968,0.8189748525619507,0.889675498008728,0.5998586416244507,0.7742419242858887,0.9191016554832458,0.8781179189682007,0.6740161776542664,0.6952817440032959,0.7560539841651917,0.779384195804596,0.9107481837272644,0.8348197340965271,0.944686233997345,0.6473599672317505,0.748613715171814,0.7208948731422424,0.9193515777587891,0.8030463457107544,tensor(80.6461)
11,0.9173880815505981,0.8543274402618408,0.8224340081214905,0.8675745129585266,0.5798643827438354,0.780421793460846,0.9016121029853821,0.7569658756256104,0.6017690300941467,0.6184821724891663,0.714478075504303,0.7312568426132202,0.8696312308311462,0.8537084460258484,0.9473609328269958,0.6205645203590393,0.7464831471443176,0.6298700571060181,0.9156559109687805,0.7683667540550232,tensor(77.4911)
12,0.9170215725898743,0.8313104510307312,0.7818702459335327,0.7399985194206238,0.507367730140686,0.7380112409591675,0.8767863512039185,0.8612999320030212,0.6088059544563293,0.6525272130966187,0.7124664783477783,0.7995290160179138,0.8987588286399841,0.7444890141487122,0.938592791557312,0.6265166401863098,0.6898508667945862,0.6316162943840027,0.8385369777679443,0.7788686156272888,tensor(75.8711)
13,0.9465867280960083,0.8666975498199463,0.8133695721626282,0.822655200958252,0.5087004899978638,0.7394559979438782,0.9130077958106995,0.8534662127494812,0.6534345746040344,0.7073380351066589,0.6117331981658936,0.722130298614502,0.8948635458946228,0.8133476972579956,0.9400953054428101,0.5722912549972534,0.6926820278167725,0.7266724109649658,0.9192700982093811,0.8074095845222473,tensor(77.6260)
14,0.9048780202865601,0.8689971566200256,0.8324445486068726,0.8127811551094055,0.5704600214958191,0.702645480632782,0.927307665348053,0.8934356570243835,0.6493260264396667,0.7318331599235535,0.6928139925003052,0.8178226947784424,0.9167178273200989,0.8608464598655701,0.9583503603935242,0.685960590839386,0.7800370454788208,0.7007859349250793,0.9087916612625122,0.8021289706230164,tensor(80.0918)
15,0.9259145855903625,0.8859630823135376,0.8490333557128906,0.8279852271080017,0.5618504285812378,0.7833724021911621,0.9135151505470276,0.8587824702262878,0.5868734121322632,0.6877994537353516,0.6923841834068298,0.8071578145027161,0.8959123492240906,0.7982656955718994,0.9576887488365173,0.6637582778930664,0.7617084980010986,0.674614667892456,0.9097535014152527,0.7424077987670898,tensor(78.9237)
16,0.930859386920929,0.9022542834281921,0.7992122769355774,0.8206796646118164,0.5189633369445801,0.7937727570533752,0.9155468344688416,0.8250227570533752,0.6350060105323792,0.5388193130493164,0.7681549191474915,0.7787178754806519,0.8788870573043823,0.8558078408241272,0.9548712372779846,0.5648707151412964,0.6703407764434814,0.5957695245742798,0.8003308176994324,0.6807225942611694,tensor(76.1431)
17,0.9423792958259583,0.8526583313941956,0.8246439695358276,0.8268360495567322,0.5723491311073303,0.8169792890548706,0.9310685992240906,0.8836581110954285,0.6141468286514282,0.5201523900032043,0.6879695653915405,0.7763499617576599,0.8770689964294434,0.8356799483299255,0.9518221020698547,0.6347336173057556,0.6576711535453796,0.6946150064468384,0.9326152801513672,0.8087471127510071,tensor(78.2107)
18,0.9410132169723511,0.8515944480895996,0.7999695539474487,0.803421676158905,0.4277799129486084,0.796642005443573,0.9288434386253357,0.862951934337616,0.6790761351585388,0.723122775554657,0.7406901121139526,0.8254703283309937,0.8917303085327148,0.8155431151390076,0.9601849317550659,0.6833686828613281,0.7209404110908508,0.6565043926239014,0.9243026971817017,0.7799530029296875,tensor(79.0655)
19,0.9198353290557861,0.8979508280754089,0.8334813714027405,0.8350037336349487,0.5272490382194519,0.8299790620803833,0.930220901966095,0.8509851098060608,0.6748348474502563,0.6515769362449646,0.6821678876876831,0.7922842502593994,0.9003865122795105,0.8538265824317932,0.9565623998641968,0.6378295421600342,0.7397378087043762,0.7068414092063904,0.9399109482765198,0.8053736090660095,tensor(79.8302)
20,0.9326180219650269,0.80733323097229,0.8646722435951233,0.8499219417572021,0.5658285021781921,0.7761085033416748,0.9338029623031616,0.8672629594802856,0.660003125667572,0.7259958982467651,0.7372102737426758,0.7704453468322754,0.9001993536949158,0.85401850938797,0.958364725112915,0.5806511640548706,0.7728020548820496,0.6521543860435486,0.9292417764663696,0.7947410345077515,tensor(79.6669)
