epoch,mAP,asym_loss
0,50.76447677612305,5.173739552497864
1,73.34024047851562,3.98306667804718
2,68.22892761230469,3.2770867347717285
3,65.267333984375,2.8599956035614014
4,77.3258056640625,7.1679394245147705
5,88.96774291992188,5.543524742126465
6,91.93907928466797,4.511329114437103
7,89.12348175048828,3.8798333406448364
8,82.47438049316406,7.6836254596710205
9,89.75504302978516,6.8867257833480835
10,83.10537719726562,5.612002611160278
11,95.0879898071289,4.218054115772247
12,78.94266510009766,8.129409790039062
13,66.82597351074219,6.997366547584534
14,74.648681640625,5.471813440322876
15,88.01546478271484,4.122312784194946
16,82.65601348876953,8.803610563278198
17,83.42914581298828,8.127899408340454
18,77.34766387939453,6.630884885787964
19,87.01958465576172,5.06026816368103
20,69.521484375,8.76376187801361
21,69.94486999511719,8.508872270584106
22,96.23905944824219,6.337775945663452
23,91.72245025634766,6.277274489402771
