epoch,mAP,entropy_loss,cosine_loss,overall_loss
0,52.71100997924805,20.118316332499184,0.5955679217974345,20.713884035746254
1,59.46975326538086,10.303519090016684,0.6062882343928019,10.909807364145914
2,70.67530059814453,8.469507296880087,0.6112743417421976,9.080781618754068
3,54.412620544433594,7.195693016052246,0.6111894448598226,7.80688214302063
4,70.12197875976562,18.397528012593586,0.49640158812205,18.893929799397785
5,81.18901062011719,10.751419623692831,0.49588273962338764,11.247302214304606
6,85.8208236694336,6.964039405186972,0.4969099760055542,7.460949420928955
7,94.75430297851562,5.759296576182048,0.49931492408116657,6.258611679077148
8,87.07415008544922,19.6323504447937,0.44133177399635315,20.07368262608846
9,70.72926330566406,7.63949171702067,0.44174601634343463,8.081237554550171
10,81.16018676757812,8.296504974365234,0.44285083810488385,8.739355643590292
11,96.40724182128906,5.818806568781534,0.4442121783892314,6.263018846511841
12,79.81151580810547,18.45172945658366,0.40160776178042096,18.85333760579427
13,89.6248550415039,8.991803963979086,0.40204954147338867,9.393853743871054
14,74.2705307006836,5.799636681874593,0.4028783043225606,6.202515125274658
15,96.94339752197266,4.958770513534546,0.40401195486386615,5.3627824783325195
16,69.21052551269531,14.38369870185852,0.36797674496968585,14.751675208409626
17,72.2374038696289,8.313835938771566,0.3680697778860728,8.681905587514242
18,91.82307434082031,5.280049641927083,0.36840413014094037,5.648453791936238
19,80.53106689453125,5.92535392443339,0.3689597447713216,6.294313510258993
20,76.45845794677734,19.954914728800457,0.34269171953201294,20.29760678609212
21,72.64098358154297,9.176976998647055,0.34257717927296955,9.519554217656454
22,79.39849853515625,6.728022734324137,0.342670738697052,7.070693413416544
23,97.82694244384766,4.964861710866292,0.34303990999857586,5.307901660601298
24,87.22639465332031,14.68024206161499,0.32379303375879925,15.004034996032715
25,78.2525405883789,9.327631632486979,0.3237379888693492,9.65136949221293
26,91.3038558959961,5.28397782643636,0.32386307915051776,5.607840935389201
27,93.34739685058594,5.640609423319498,0.32408485809961957,5.964694420496622
28,73.4368667602539,20.563076972961426,0.3049085736274719,20.867985248565674
29,81.85069274902344,10.400715827941895,0.30480770270029706,10.705523411432903
30,82.75409698486328,6.5443826119105015,0.3049190441767375,6.849301735560099
31,83.05496978759766,5.976747989654541,0.3052000105381012,6.281948089599609
32,83.8119125366211,22.21112092336019,0.28632645805676776,22.497447649637856
33,81.23951721191406,10.801648139953613,0.28615958491961163,11.087807575861612
34,80.02931213378906,6.7001956303914385,0.28620560963948566,6.986401240030925
35,80.05517578125,5.915430068969727,0.2864551246166229,6.201885223388672
36,69.44322967529297,20.21194807688395,0.2734834849834442,20.485431114832558
37,91.83296966552734,9.679059505462646,0.2731037437915802,9.952163537343344
38,79.9580307006836,6.02092981338501,0.27296878894170123,6.293898502985637
39,94.50878143310547,5.163468837738037,0.2730328440666199,5.436501661936442
40,76.2964096069336,25.304644902547203,0.26179518302281696,25.566440741221108
41,80.7117919921875,13.941282431284588,0.2615983486175537,14.202880541483562
42,69.203857421875,9.45522932211558,0.2616647680600484,9.716894308725992
43,81.63505554199219,6.34336245059967,0.26193365454673767,6.6052961349487305
44,79.97868347167969,18.518294016520183,0.2501914103825887,18.76848538716634
45,77.21646881103516,10.303083260854084,0.25016913811365765,10.55325237909953
46,82.92967987060547,6.840364217758179,0.2503342231114705,7.090698480606079
47,85.24471282958984,5.035932779312134,0.2506217857201894,5.286554654439291
48,71.66525268554688,25.731030464172363,0.2381977985302607,25.96922834714254
49,73.0589828491211,13.912068764368694,0.23807128767172495,14.150140285491943
50,70.29557800292969,9.136859575907389,0.238102525472641,9.374962170918783
51,85.16108703613281,6.670484145482381,0.2382351110378901,6.908719062805176
52,83.86969757080078,23.510028839111328,0.22894090910752615,23.738969008127846
53,78.75572967529297,14.515181064605713,0.2287208487590154,14.74390196800232
54,81.1099853515625,7.202016671498617,0.22865245739618936,7.430669069290161
55,74.35871887207031,6.747469147046408,0.22870769103368124,6.976176738739014
56,72.84153747558594,31.560880661010742,0.22091953456401825,31.781799952189125
57,92.0268783569336,16.805756251017254,0.22065701087315878,17.026413361231487
58,77.95507049560547,10.774535179138184,0.2205465684334437,10.995081623395283
59,83.57280731201172,6.780958811442057,0.2205859770377477,7.001544872919718
60,79.16094970703125,30.454725901285805,0.21455122530460358,30.66927639643351
61,77.29174041748047,15.987067937850952,0.21431987981001535,16.201387405395508
62,85.33061981201172,11.500773509343464,0.21424534420172373,11.715018630027771
63,80.09330749511719,8.685171922047934,0.2143046756585439,8.899476448694864
64,92.81853485107422,34.00070889790853,0.20852299531300864,34.20923264821371
65,80.68903350830078,19.156811237335205,0.20823205014069876,19.36504316329956
66,82.31830596923828,9.51493755976359,0.20808032155036926,9.723017772038778
67,92.90666198730469,8.406927108764648,0.2080682913462321,8.6149955590566
68,63.04370880126953,28.74900690714518,0.20209836959838867,28.95110591252645
69,81.19563293457031,20.56865040461222,0.20187348127365112,20.770524422327675
70,85.26737976074219,10.128206888834635,0.201734388868014,10.329941431681315
71,75.36216735839844,8.058736324310303,0.20168910920619965,8.260425488154093
72,79.08245086669922,29.777921994527183,0.1969600866238276,29.974882443745933
73,72.02228546142578,20.79182998339335,0.19670159121354422,20.988531510035195
74,82.72662353515625,13.103403806686401,0.19654998183250427,13.2999533812205
75,93.97355651855469,8.486741781234741,0.19652609527111053,8.683267831802368
76,68.46627807617188,31.954158624013267,0.19176275531450906,32.14592138926188
77,82.10624694824219,21.23955980936686,0.1915836880604426,21.431143601735435
78,80.29669189453125,13.882821877797443,0.19149944186210632,14.074321587880451
79,84.42488861083984,10.24245039621989,0.19150744378566742,10.433957894643147
80,80.29562377929688,32.20570755004883,0.18739300469557443,32.39310042063395
81,66.61569213867188,22.779410044352215,0.1871795356273651,22.966589609781902
82,69.3482666015625,15.664085865020752,0.18706203003724417,15.851148446400959
83,82.67053985595703,10.825061877568562,0.1870393604040146,11.01210109392802
84,79.74668884277344,32.41320832570394,0.18350394566853842,32.5967124303182
85,80.81451416015625,19.329479217529297,0.1833244413137436,19.51280419031779
86,79.95431518554688,13.945146083831787,0.18321212629477182,14.128357887268066
87,79.85260772705078,12.292770067850748,0.1831437647342682,12.475913842519125
