epoch,precision,recall,loss
88,0.8307509689577042,0.2832229156342764,0.07319396523274073
89,0.8378511925065328,0.2898032698957693,0.07218620532442066
90,0.7956476821785882,0.26779852092029555,0.07664516065659695
91,0.8293816508754851,0.2801807997009111,0.07488298310655896
92,0.8252019853818984,0.27610020552362713,0.07368461912124606
93,0.8318432517467983,0.28216292017272543,0.07329848027256052
94,0.8308973622227472,0.28299849409432637,0.0731559079901825
95,0.8336488888377235,0.290758109932381,0.07275002027080875
96,0.8441979686419169,0.29538865316481816,0.0717800797918739
97,0.8328660312626097,0.2921907149610065,0.07124499564735982
98,0.8461262361397819,0.30469142006976263,0.07132998735811988
99,0.8382579213570035,0.3008917324126713,0.07139292815449469
100,0.8124986882247622,0.28861755114935694,0.07471360944783462
101,0.8196521505476937,0.2904414632135913,0.07237235107203781
102,0.8321253032911391,0.2886957401439311,0.07173529056718912
103,0.8345713721854346,0.2982762532811316,0.07173447618827387
104,0.8216984409188467,0.29501353357992477,0.07200949362749355
105,0.8421188167163304,0.31132622784565367,0.07073207560217273
106,0.8352018633768672,0.3061610646545887,0.07128671167468502
107,0.8432613360503364,0.31723794914663783,0.0694154320026591
108,0.8451864570379257,0.31809576364263653,0.06910786168428801
109,0.8331394512501974,0.3130066954190769,0.06905708518083525
110,0.8034135949990105,0.285853686964228,0.07426821839729192
111,0.8379024768632556,0.3081422117612665,0.07071142548607924
112,0.8475328929840572,0.30998680161105263,0.070520503452031
113,0.8507982918194362,0.32189695862314055,0.06922811399383892
114,0.8517884810765585,0.32397968345691286,0.06897984078508669
115,0.8461046968660657,0.3209218049924525,0.06873187991017002
116,0.8356784416569604,0.3180899167108157,0.06882570726668846
117,0.8478173563877741,0.3221934942735566,0.06818272868878879
118,0.8619460437505965,0.32924053108408335,0.06793827449499908
119,0.8508615943174513,0.3293065796532328,0.06669889762626212
120,0.8240754807752276,0.30366297131256453,0.07115367338328751
121,0.8464696537407618,0.320617811310859,0.06860059330746873
122,0.8515517536609892,0.31947386063753613,0.06803853720322563
123,0.8614237216256914,0.32816568584669203,0.06807830475887297
124,0.8603625181648467,0.33661083924391916,0.06747626825973971
125,0.8685953484641181,0.3363555097390735,0.06605760090179362
126,0.8609104944126946,0.3444271535863952,0.06635917455760218
127,0.8620012702922972,0.3295130022461452,0.0667217469821542
128,0.8564465228054259,0.34350783389712136,0.06679221150926792
129,0.8535727328724332,0.33993809055241325,0.06638297394794576
130,0.8387275276676057,0.3262212547281432,0.07004761382573445
131,0.8516685830222236,0.33420334058621576,0.06788377877016545
132,0.8552422880653351,0.3390325466318736,0.0662976820708985
133,0.8489278886053298,0.33864908085929024,0.0665851082143969
134,0.8588135464796944,0.3434850614931848,0.06638620645624928
135,0.8638693430120983,0.3538357781039344,0.06555546436306546
136,0.8642071542285737,0.35258880878488225,0.06517943521499159
137,0.8638606523237531,0.34791579960830626,0.06492783751706421
138,0.8592182948948845,0.35424928420356344,0.0656008320681357
139,0.8637518920595684,0.361914550619466,0.06477907280681854
140,0.848474600485393,0.33181730433115886,0.06831534747832853
141,0.8559956162694901,0.34174591226000633,0.06675564813411843
142,0.8604865015026123,0.346035746118379,0.06601462275131512
143,0.8522660256851287,0.3430488717461389,0.0653809165788196
144,0.8705531396563091,0.3520210029350387,0.06639756062481245
145,0.8685852530456725,0.36330009287311915,0.0650531576977948
146,0.8777656716013712,0.3677884019793026,0.0646303752687939
147,0.8731406449325501,0.36593730221428566,0.06434621070423428
148,0.8764425913492838,0.3704934898349974,0.06405440451074039
149,0.8668429328808709,0.36939184828883126,0.06374834895000263
150,0.8507261564807286,0.34886831884819364,0.0667075900210519
151,0.8630891078048282,0.3516072045479502,0.06529254285416242
152,0.8666162093480428,0.36461241495987723,0.06435164375971643
153,0.8744625780317519,0.3643534660102829,0.0640102808260668
154,0.8691159780063327,0.3652029980033163,0.06388246480854654
155,0.8724915591024217,0.36900695342393147,0.06393613568799623
156,0.8704461332351442,0.37347604890191366,0.06374945156164802
157,0.8767633232332411,0.3744938380661465,0.06318730389623199
158,0.8740683117556194,0.3711150099360754,0.06324228932403199
159,0.8820095942133949,0.3762868535187509,0.06297407104101697
160,0.8564033874916652,0.3438067877931254,0.0663123762500607
161,0.8762977426014249,0.3650078382047396,0.06401372967605458
162,0.878932932066539,0.3748754408387911,0.06362442373078045
163,0.8780401978227828,0.3644209061823194,0.06369224110114967
164,0.8740500391475738,0.3875546790068112,0.0621906252706039
165,0.8774243124893734,0.3824689384727251,0.06288570942819594
166,0.877297987540563,0.3845814509642503,0.06219571927638496
167,0.8763432564243437,0.3897451348011456,0.061721217006088375
168,0.8826452720732916,0.39182424994688186,0.062017168586002154
169,0.87689385149214,0.38041456043720245,0.06305488586381211
170,0.8598978784349229,0.36377180397274,0.06559369527917738
171,0.8798958715938386,0.37189635610769667,0.062896466813053
172,0.8871656892791627,0.37276968442731434,0.06322267025724009
173,0.8722030170380123,0.38591811522131875,0.0625096232456676
174,0.8667436819227915,0.3733082063614376,0.06336385410758161
175,0.8845591601871309,0.3993702860815184,0.06205767688386937
176,0.8836353558396536,0.385686628047436,0.06187559519026239
177,0.8902654557947128,0.3915833740953415,0.06115087639291586
178,0.8846348836308434,0.39243925126299023,0.06156287205257896
179,0.8946965639553373,0.39926991363366443,0.06062887106109355
180,0.8525871516220154,0.3658649662420863,0.06461176116870027
181,0.8656724942108941,0.3844009246972818,0.06216683990673969
182,0.8873580178571125,0.3864289474865747,0.06215286569471136
183,0.8950301829784636,0.3942635073548272,0.0615998510000178
184,0.8882128047564674,0.40174892071693663,0.06140507271110358
185,0.8759795687501393,0.3993509384611296,0.06150921969372753
186,0.8774295170155783,0.39981648160351646,0.06042737524180208
187,0.8808287807873317,0.4034510138962004,0.06071099863644849
188,0.8917225339109935,0.4031406619719097,0.059730361543543796
189,0.8780279779244983,0.405296065622852,0.06061359444783549
190,0.8740029902685256,0.38426291410412106,0.06308305866325484
191,0.8766759435335795,0.40025831664365435,0.06035935394428782
192,0.8821475283494071,0.3991579610913519,0.06139647086723852
193,0.8898144593787571,0.4037938732949514,0.060580959996711814
194,0.8865228044608283,0.4008769414254597,0.06071718547823778
195,0.8796007276054413,0.397620817971608,0.06084430360551905
196,0.8929244901925798,0.41120728720275185,0.059760522054636465
197,0.8891760938697391,0.4060582149596441,0.06141020577857763
198,0.8878040100846972,0.4092364231981928,0.0591809611882669
199,0.8871433763276964,0.41983508850846973,0.05981908745298595
200,0.8680127263069153,0.3900060283522757,0.06178736257165344
201,0.875946814578677,0.39688094799953794,0.061568660206595065
202,0.8877153680438087,0.39912513702634783,0.06093445501790743
203,0.8845359938485282,0.4021449994946283,0.060127370520044535
204,0.8983969863445039,0.4080003133368871,0.059504224483298875
205,0.8854152143947662,0.42452963323347154,0.05902161779567406
206,0.8827662519992344,0.420173643600373,0.060103214032955446
207,0.8878165235122045,0.40211041271686554,0.060176997734298736
208,0.896323025226593,0.40994985224235625,0.05911314615595376
209,0.8978444337844849,0.41356979215901996,0.05992009038902292
210,0.8666482662397718,0.3850972531806855,0.06294619823886771
211,0.8867760792611137,0.4037475221686893,0.06120977109504245
212,0.8870324823591444,0.412079020625069,0.059360875429609716
213,0.88764869031452,0.4164205433593856,0.05845707847717277
214,0.8971660435199738,0.41188336885164656,0.058801435064134426
215,0.8921824594338735,0.4111670168146255,0.05934373588707012
216,0.88275351174294,0.42126398013224675,0.05916305061648874
217,0.8942496890113467,0.4248271945213515,0.0586781170245182
218,0.9018012535950494,0.41871135504472823,0.05853761851245302
219,0.8926727360203153,0.4327007836056134,0.05876456308229673
220,0.8604720414630951,0.3971206842670365,0.062269274804626004
221,0.8926116715347956,0.409195192039959,0.059457984913589945
222,0.9007741846735515,0.4247027630843813,0.05881146122613255
223,0.8992966886550661,0.418310612913162,0.058056203869439785
224,0.879956576086226,0.41235620504806914,0.05899203090314732
225,0.8885489986056373,0.4219834351586917,0.05831493985127
226,0.8916934629281362,0.41484835069803966,0.059798826135746976
227,0.8926722676981063,0.42263633840613896,0.05851005154066642
228,0.8986866455229502,0.4175565262872075,0.05902528323247984
229,0.9036280612150828,0.43234112338414266,0.057759295276190684
230,0.8731527938729241,0.40667766001489425,0.0610927934716581
231,0.8907267579010555,0.4103196174615905,0.05997911097661983
232,0.8927943914655655,0.4286679953100189,0.058116363784890705
233,0.8989328321010347,0.43082273556363015,0.05798182996214624
234,0.8959737320741018,0.4258363421947237,0.05766949926132516
235,0.887254810522473,0.42823556325738393,0.05894534647509322
236,0.8989796203280253,0.4392642696935033,0.05793655996516362
237,0.898605943199188,0.4336476122576093,0.05737583892436648
238,0.901985420121087,0.43686484450858737,0.056911465645965525
239,0.8981006736793216,0.43331857368586557,0.05710402615034093
240,0.8785397552308583,0.4176804231745856,0.05989812518417063
241,0.8929287611492096,0.4246420112867204,0.05884819923494297
242,0.8993965576565455,0.42091133173496004,0.05825839076536603
243,0.8990888165103065,0.42883221201953436,0.0592434054959272
244,0.9010494871745034,0.4417288809541672,0.0567109859005315
245,0.8978499060585385,0.43707127100418486,0.05702998345775357
246,0.9000080171085539,0.43126907850068713,0.05817103367540261
247,0.8986733891661205,0.44114924494236235,0.05786356183951897
248,0.8986244397977042,0.4398843570361062,0.05753031612772231
249,0.898023197575221,0.43362402513859766,0.057088127944726175
250,0.8764982734407697,0.41246463547623347,0.06019957186254939
251,0.8908299098885248,0.4219003403707156,0.058953590887939465
252,0.8934593917358489,0.4272629524034167,0.058097969068368435
253,0.9024621759142194,0.4380213591077971,0.057575310213660316
254,0.8960165059755719,0.43385314633921973,0.05758822415347173
255,0.9064084494870807,0.4403640427996242,0.05690462233039995
256,0.9040389661751096,0.4361948637025697,0.05662554442317987
257,0.8953061241006094,0.4360025774628397,0.057347074934724324
258,0.8967930828295057,0.43504722380921956,0.05771803033026539
259,0.8965937376968445,0.45103746664429467,0.05685155175195437
260,0.8776941550156426,0.40482892131521586,0.0607892138695907
261,0.8954377969106039,0.427799225090042,0.058261074484182024
262,0.8984824163573129,0.4494079469688355,0.056713861949065865
263,0.9024343395990039,0.4542245055947985,0.05612867191277912
264,0.9069023652682229,0.44001957809641246,0.05694793707181366
265,0.8921881091027033,0.43621849836338134,0.05696275540751035
266,0.9040545963105702,0.44204657016292453,0.05631925065742652
267,0.9061385478292193,0.4359294021176913,0.05716993902825703
268,0.9000209077956185,0.44839816363084883,0.05654933107301875
269,0.9068831640576559,0.44459129124879837,0.056179463358248694
270,0.8806340543050615,0.41778924221557284,0.05938734824500852
271,0.9040836829041677,0.44943204060906455,0.05658582320152703
272,0.9079058208162822,0.4328330765877451,0.05774750682160422
273,0.9043627745575376,0.4524462627513068,0.056297348851221035
274,0.896551904224214,0.4437800409893195,0.056899582783311815
275,0.9007252095237611,0.446330342619192,0.056240145633311
276,0.9060124584606716,0.444077011256937,0.0564185246743507
277,0.9065479967329237,0.4464705168964371,0.05674817467689633
278,0.8989465373849111,0.4369025101500844,0.05751743731817838
279,0.9016760843140739,0.45527127456097377,0.055870171149789635
280,0.8687587337834495,0.4063510562455843,0.060384666552750446
281,0.8948939262874542,0.4599750507918615,0.05613915974149854
282,0.8997470736503601,0.4430141011400828,0.05675106075548698
283,0.9047540691163805,0.443924601352404,0.05653295084158124
284,0.9013658416649651,0.43891818667688065,0.05659488650597817
285,0.9060178947827172,0.449029665144663,0.05630334745813997
286,0.9058784757341657,0.46078365118730635,0.05562486072420955
287,0.9020918655017066,0.4507075664069917,0.05622317324970976
288,0.9070945755829887,0.45820248576383743,0.05537390665096395
289,0.9140352266175407,0.45433987369613044,0.05565176199441952
290,0.8857287617902907,0.42469040694690885,0.05957212889286599
291,0.906326827548799,0.4507002333799998,0.0566619335750818
292,0.9093913071685367,0.4546497554060013,0.055505991451895366
293,0.9084626682220943,0.45021200073616846,0.05635774392237217
294,0.9163796499608055,0.457563335578593,0.055037951691156016
295,0.9044551111402965,0.45419596655974315,0.055239621074433816
296,0.9079819756840902,0.45920927976332016,0.05596634616159787
297,0.9116252244464935,0.4595729906171087,0.05488009103652784
298,0.9123259867940631,0.4592526615375564,0.0550978417366238
299,0.9151813018889654,0.46185036772300325,0.054742731714801325
300,0.8789716419719514,0.4145568009052012,0.059834436618408204
301,0.8985163952623095,0.4552910902670452,0.05555876780483326
302,0.9036095501884581,0.44354388519885046,0.05626339278000956
303,0.9052395971994551,0.45189146638389616,0.05625422265852318
304,0.9055596836029537,0.45586231752993567,0.055449824587090066
305,0.9072460967396933,0.4650011894012254,0.05506177445277497
306,0.9043717185656229,0.44622721310172764,0.05593341040951483
307,0.910397522033207,0.45457914672673694,0.055400005763662184
308,0.9079701318627312,0.4527146974726329,0.056133123842678066
309,0.9060582774026054,0.4630906382013881,0.055001213082510714
310,0.8806345727708604,0.4341763346677735,0.05874500751257656
311,0.9014838697418334,0.4490578866430691,0.056647793888481165
312,0.9045180768247635,0.44839117900719716,0.055457037153950006
313,0.9005520055218349,0.4489991320740609,0.05579302945208633
314,0.9153311862832024,0.4681659331397405,0.0544548147540922
315,0.9062289652370271,0.46080489243779865,0.05569862750575229
316,0.9126544935362679,0.47413736830155057,0.05530603598071595
317,0.9058335759336986,0.4643261772063043,0.054938543742060184
318,0.9013883939811161,0.45626888802600285,0.05469858816129379
319,0.9038834775251056,0.4633012864561308,0.05506992026985227
320,0.8766558165588076,0.4295184583891006,0.05931763456816806
321,0.8993792273695507,0.4367318044579218,0.05742204468233041
322,0.9041556493630485,0.4504433645615502,0.05615806534648655
323,0.9039262197320423,0.4411379944473978,0.05653463320013652
324,0.9000614914629195,0.4515287327387976,0.05605872567271366
325,0.9120893587195684,0.4661754298777807,0.05488338996308038
326,0.9046178086409493,0.4696924598917129,0.05507417961561371
327,0.9206352300114102,0.46793499896450647,0.054263619735747844
328,0.9069597453825058,0.4533887979766679,0.055628811123438274
