epoch,precision,recall,train_loss
0,0.5680880037834866,0.13677280815318227,0.261501502804458
1,0.6080009654164311,0.13998148874379696,0.23513564355671404
2,0.6273867452517153,0.14944814783520988,0.2308421089313925
3,0.6369310643523931,0.15647894507274035,0.22763444660231466
4,0.6493580339476461,0.16650922158733011,0.2250993710011245
5,0.6557330422103408,0.1714577788487077,0.22329482641071075
6,0.6611154621466996,0.17573675136081873,0.22134779021143922
7,0.6700354035943749,0.1821875436231494,0.2195821409113706
8,0.6759212380275128,0.18563671694137143,0.21809554984793075
9,0.6775707360357046,0.18786388784646993,0.21742829531431204
10,0.6373935997486115,0.13600713028572503,0.18766891537234182
11,0.6521365469321607,0.1461387026123702,0.1812199489213526
12,0.6675433587282894,0.15520874983631072,0.17767164353281256
13,0.6716585522517561,0.16059820093214508,0.1752292776480317
14,0.6862080380320553,0.172120859241113,0.17283827858045692
15,0.6943105835467578,0.17892515799030667,0.17118870811536907
16,0.6996122593060137,0.186705894721672,0.1695039389654994
17,0.6984714750200514,0.19400361916050313,0.16820216830819842
18,0.7047933701425788,0.2012304075062275,0.16658957768231636
19,0.7186723437160256,0.20877855354920039,0.1654858221299947
20,0.6744115695357323,0.16076942803338168,0.17535877283662551
21,0.6822063095867632,0.17366950279101728,0.17231803564354767
22,0.6923679223284124,0.18231201274320474,0.1699985913001001
23,0.7040891744196415,0.1886317973956466,0.1679732071235776
24,0.7086290249601006,0.19522021133452658,0.16670373454689985
25,0.710236119478941,0.2061113552190363,0.1649288371205329
26,0.7166497297585008,0.21299992417916655,0.16388145554810765
27,0.7235861688852311,0.21828379761427644,0.16231426978483798
28,0.7226182464510205,0.22901344392448666,0.1612869855947793
29,0.726408624276519,0.2275220745243133,0.16046079751104117
30,0.7000408088788391,0.20987863186746838,0.1656234506517649
31,0.7118443567305804,0.21424783123657107,0.1633514169603586
32,0.7233690898865465,0.2205374873243272,0.16243798546493052
33,0.7221958234906194,0.2264179679565132,0.1608522580005229
34,0.7299205161631106,0.2337787496857346,0.1595756296999752
