epoch,objective_loss,entropy_loss,overall_loss
0,7.239378512745174,1.5938995287451947,8.833278017984311
1,6.173901470614151,1.5031020775647226,7.677003517956798
2,5.878334481951218,1.3293823826480917,7.2077168612413
3,5.5306663949724655,1.2220072847017103,6.752673666242145
4,5.708234988467794,1.4328780426105985,7.141113039473409
5,4.842010545058989,1.250431870070981,6.09244243192001
6,4.564402768309684,1.1019439923931176,5.66634677161633
7,4.191884776236305,1.0025712008207612,5.194455993007607
8,5.716306233070267,1.23719069067861,6.9534969262673805
9,4.718663947682987,1.0398449981716316,5.758508964323662
10,4.473198155282252,0.9354217086039799,5.408619857170212
11,4.222846205805388,0.8915876141736205,5.114433809065484
12,5.70571959186608,1.1489151346851403,6.854634701366156
13,4.665820309813594,0.9568871469564841,5.622707471041614
14,4.405931472778323,0.9118226011034466,5.317754040301686
15,4.164665648635002,0.8521872977135887,5.016852946348594
16,5.592302124265214,1.0548569257830234,6.647159082788815
17,4.682999721715147,0.9508140691569155,5.633813767366006
18,4.50948392505377,0.9060674511211018,5.415551360224332
19,4.168655915999076,0.8517318871659291,5.020387777140443
20,5.615297807774073,1.1201344199583565,6.735432221855918
21,4.834976176141014,0.9517370084641682,5.786713213987754
22,4.464205453093625,0.9402951405081954,5.404500578490781
23,4.0638063642340665,0.8832104105344958,4.947016783163582
24,5.557001184409772,1.0480608705063945,6.6050620683481975
25,4.8261877214404905,0.958067042726866,5.784254779278391
26,4.51034355499375,0.9489891881674106,5.459332761630208
27,4.252228206312153,0.8656526233108949,5.117880811154004
28,6.12167457459678,1.0192403826915042,7.140914970720318
