epoch,objective_loss,entropy_loss,overall_loss
0,8.207484893682516,nan,8.207484893682516
1,7.3605825668428055,nan,7.3605825668428055
2,7.020959923907021,nan,7.020959923907021
3,6.846709245588721,nan,6.846709245588721
4,6.358123879607128,nan,6.358123879607128
5,5.652715338439473,nan,5.652715338439473
6,5.270730661182866,nan,5.270730661182866
7,4.958312425671558,nan,4.958312425671558
8,6.157918854457576,nan,6.157918854457576
9,5.411926070364509,nan,5.411926070364509
10,5.254184131215258,nan,5.254184131215258
11,4.924629833640126,nan,4.924629833640126
12,6.129086395589313,nan,6.129086395589313
13,5.474822185388426,nan,5.474822185388426
14,5.0331355449630015,nan,5.0331355449630015
15,4.8647179574501225,nan,4.8647179574501225
16,6.21972704951356,nan,6.21972704951356
17,5.417332112789151,nan,5.417332112789151
18,5.0509563539086315,nan,5.0509563539086315
19,4.8055381629525185,nan,4.8055381629525185
20,6.175538158998255,nan,6.175538158998255
21,5.448617214109839,nan,5.448617214109839
22,5.085009018095527,nan,5.085009018095527
23,4.797323188403757,nan,4.797323188403757
24,6.162276826253748,nan,6.162276826253748
25,5.504986434448057,nan,5.504986434448057
26,5.14508654286222,nan,5.14508654286222
27,4.929507636442417,nan,4.929507636442417
28,6.370621862934854,nan,6.370621862934854
29,5.512904785028316,nan,5.512904785028316
30,5.185896703382821,nan,5.185896703382821
31,4.943273810351767,nan,4.943273810351767
32,6.319479181999113,nan,6.319479181999113
33,5.479408088253762,nan,5.479408088253762
34,5.106364289434944,nan,5.106364289434944
35,4.904203018037281,nan,4.904203018037281
36,6.4707471364881926,nan,6.4707471364881926
37,5.552076812197526,nan,5.552076812197526
38,5.201874176176582,nan,5.201874176176582
39,5.022006571292878,nan,5.022006571292878
40,6.499622343516927,nan,6.499622343516927
41,5.584767417209903,nan,5.584767417209903
42,5.318094513765194,nan,5.318094513765194
43,4.849944686017384,nan,4.849944686017384
