agg_iter,mAP,avgloss
0,71.31225076592219,0.11285211149297755
1,78.74709316601853,0.1085314832391579
2,81.69306723251097,0.08730082017433793
3,83.20938376039989,0.07954858537469318
4,83.50407193203928,0.07684106221981739
5,84.5064122788548,0.07282999714475806
6,85.08885316972008,0.07052026834283
7,85.07397995010524,0.07142408383275671
8,85.34413663790184,0.06678744786170876
9,85.9825851066047,0.06381817094099959
10,85.89731851263463,0.07785171183275344
11,86.1741253131811,0.0676309164282086
12,86.12130753943916,0.07028542839821679
13,86.22477996330076,0.06771967887153442
14,86.42868386716951,0.06656880126684125
15,86.6547223778264,0.0634940849216216
16,86.36089698717552,0.06842757979582519
17,86.6142891050348,0.0694485246784325
18,86.68640224768002,0.0642861683693789
19,86.81336521447571,0.06511571830821322
20,86.60003861471986,0.06931668958398277
21,86.4947427524696,0.06381494763449591
22,86.89563426601674,0.06524982818784567
23,86.77288336515042,0.06401502236224829
24,87.11418608201726,0.06217058172282241
25,86.95597847443983,0.06400480927381454
26,86.80458349480575,0.06551661637290766
27,86.98131924954292,0.0635915847353671
28,87.03275601813789,0.061665161790789465
29,87.18260962589493,0.06045188876340249
30,86.79541841885963,0.0647434400713471
31,87.03013592814013,0.06871280865335348
32,86.42061481722337,0.0702247229998764
33,86.86022563589216,0.06571138996894542
34,87.12093828953141,0.06611150787969847
35,86.68793171711616,0.06737955381931342
36,87.30752988393164,0.0643507968056212
37,87.08417965483781,0.06629087949642817
38,87.48693803824207,0.0653084681524331
