epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014084506779909134,-1.0,0.8027403950691223,-1.0,0.07715638726949692,0.03125,-1.0,-1.0,0.04349241405725479,0.37716054916381836,-1.0,0.9593686461448669,-1.0,0.27289944887161255,32.226905822753906
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012987012974917889,-1.0,0.6803995370864868,-1.0,0.08492670953273773,0.019999999552965164,-1.0,-1.0,0.04135148972272873,0.38525256514549255,-1.0,0.9942817091941833,-1.0,0.4038711488246918,32.78837585449219
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01149425283074379,-1.0,0.6971847414970398,-1.0,0.08519582450389862,0.02857142873108387,-1.0,-1.0,0.051681529730558395,0.3410300016403198,-1.0,0.9834564328193665,-1.0,0.3961654603481293,32.43474197387695
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01123595517128706,-1.0,0.6748255491256714,-1.0,0.14359377324581146,0.07692307978868484,-1.0,-1.0,0.04066091775894165,0.41368821263313293,-1.0,0.9605185389518738,-1.0,0.40290045738220215,34.05432891845703
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012195121496915817,-1.0,0.6991597414016724,-1.0,0.07763876020908356,1.0,-1.0,-1.0,0.1722402572631836,0.49884459376335144,-1.0,0.9902708530426025,-1.0,0.5733563899993896,50.29631805419922
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20000000298023224,-1.0,0.727388322353363,-1.0,0.07501643896102905,0.013333333656191826,-1.0,-1.0,0.1866758167743683,0.4589681625366211,-1.0,0.9950283169746399,-1.0,0.5210070610046387,39.717716217041016
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011363636702299118,-1.0,0.7726579308509827,-1.0,0.1334848552942276,0.012500000186264515,-1.0,-1.0,0.12777070701122284,0.43014293909072876,-1.0,0.9892386794090271,-1.0,0.45699256658554077,36.6768913269043
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012195121496915817,-1.0,0.7322085499763489,-1.0,0.07348261773586273,0.3333333432674408,-1.0,-1.0,0.16008755564689636,0.47620975971221924,-1.0,0.9931716918945312,-1.0,0.431583046913147,40.15339660644531
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02380952425301075,-1.0,0.7574465274810791,-1.0,0.32645851373672485,1.0,-1.0,-1.0,0.1403784155845642,0.4623297154903412,-1.0,0.992626428604126,-1.0,0.6915720105171204,54.93276596069336
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571492433548,-1.0,0.7479340434074402,-1.0,0.11677764356136322,1.0,-1.0,-1.0,0.18333333730697632,0.5607098340988159,-1.0,0.989978015422821,-1.0,0.5413131713867188,53.53629684448242
