epoch,mAP,support_loss,query_loss
0,36.343387603759766,14.360661188761394,13.553161091274685
1,54.53999710083008,10.216682116190592,10.366815990871853
2,62.54844665527344,9.495987786187065,9.391930686102974
3,59.389442443847656,9.073491838243273,8.876537852817112
4,69.80464172363281,8.503868420918783,8.982236756218803
5,99.25108337402344,8.466864320966932,8.374875015682644
6,96.24800872802734,8.385422706604002,8.080925040774876
7,88.2190933227539,8.190563678741455,8.246495829688179
8,99.61265563964844,7.7679135534498425,8.026389122009277
9,98.24085235595703,7.486467679341635,7.514266490936279
10,89.11474609375,10.380929417080349,9.445106824239096
11,70.2966537475586,8.948720614115397,8.251084592607286
12,72.24279022216797,7.554217444525824,7.54462136162652
13,66.89689636230469,6.954113324483235,6.9721179538302955
14,91.2647476196289,6.809288289811876,6.569986979166667
15,70.8068618774414,6.653246720631917,6.185471269819471
16,88.95125579833984,6.091548760732015,5.828977796766493
17,90.83358001708984,5.805918110741509,5.6333567301432295
18,84.35737609863281,5.30549054675632,5.3839742872450085
19,96.4913558959961,5.013498995039198,5.4227429495917425
20,53.130889892578125,6.597174485524495,6.349137253231472
21,81.28589630126953,5.596413400438097,5.3016402456495495
22,99.41578674316406,5.1132929060194225,4.970934338039822
23,86.1519546508789,5.227457205454509,4.657706578572591
24,98.64275360107422,4.6546657350328235,4.491744783189561
25,92.61966705322266,4.271779298782349,4.312243700027467
26,94.62620544433594,4.234239154391819,4.023945411046346
27,97.43492889404297,4.05512097146776,4.2012068430582685
28,99.89785766601562,3.998998377058241,3.7280599806043835
29,91.61183166503906,3.5965581205156116,3.5965317885080967
30,77.870849609375,5.873528427547878,5.260958353678386
31,81.1580581665039,4.301273266474406,4.420926385455662
32,67.54962921142578,4.196762906180488,4.0650945504506435
33,96.49898529052734,4.005561139848497,4.169713391198052
34,87.53068542480469,3.812720113330417,3.6171976725260415
35,99.61032104492188,3.8564138412475586,3.468994034661187
36,98.84004211425781,3.5030773745642767,3.4385814401838513
37,99.84538269042969,3.538726462258233,3.5046815077463784
38,97.08116912841797,3.387365791532728,3.29199136628045
39,99.7120590209961,2.9658300611707897,3.1667906708187528
40,82.03487396240234,5.682115872701009,5.235145568847656
41,95.8302001953125,3.9096109602186413,3.6929742495218916
42,69.11920928955078,3.846454302469889,3.4674789905548096
43,99.91657257080078,3.4698239167531333,3.103807290395101
44,89.69302368164062,3.704674429363674,3.229574786292182
45,99.50000762939453,3.4411480691697864,3.2356435457865396
46,99.9825210571289,2.9888138506147595,3.1872588793436685
47,95.89713287353516,2.948807266023424,3.289490434858534
48,99.9823989868164,2.9059522681766086,2.9458838038974338
49,99.97530364990234,3.329057296117147,2.8436036109924316
50,90.35517883300781,5.747441344790989,5.331955565346612
51,95.03597259521484,3.5398546854654946,3.685969458685981
52,95.86040496826172,4.017249637179905,3.686317655775282
53,99.60897827148438,3.266875982284546,3.2447116904788547
54,87.46260070800781,3.535214318169488,3.1499498420291476
55,86.45149230957031,3.019754330317179,3.0885762903425427
56,99.80085754394531,3.0988952318827305,2.7728370560540094
57,96.86891174316406,2.966372940275404,3.05139070087009
58,86.03003692626953,2.702018790774875,2.826697720421685
59,100.0,2.9517083432939315,2.6910753515031605
