3,20,0,4,0
7,35,0,13,0
11,50,0,22,0
15,71,0,25,0
19,95,0,25,0
23,119,0,25,0
27,143,0,25,0
31,165,0,25,2
35,188,0,25,3
39,207,0,25,8
43,228,0,25,11
47,244,0,25,19
