epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,0.8258495926856995,0.7101064920425415,0.76505047082901,0.720527708530426,0.39035868644714355,0.5637184381484985,0.8050358891487122,0.80156409740448,0.19234667718410492,0.5464874505996704,0.4230496883392334,0.6578944325447083,0.7278138399124146,0.6995470523834229,0.7953110337257385,0.3839898705482483,0.39101600646972656,0.4614824056625366,0.8186259865760803,0.5627758502960205,61.21276092529297
1,0.8627075552940369,0.7062845826148987,0.7749505043029785,0.7276732921600342,0.42974504828453064,0.5315720438957214,0.7815854549407959,0.7415580749511719,0.19375565648078918,0.5068404078483582,0.4289473593235016,0.6585986018180847,0.8168006539344788,0.6689193248748779,0.8774433732032776,0.534298837184906,0.46985453367233276,0.5025542378425598,0.8424545526504517,0.5365321636199951,62.96538162231445
2,0.8226133584976196,0.7213810086250305,0.7521812319755554,0.7551407814025879,0.45343300700187683,0.6735256314277649,0.8085591793060303,0.7812216877937317,0.12129811942577362,0.5362054109573364,0.32757118344306946,0.5741939544677734,0.801232635974884,0.7206503748893738,0.9087401628494263,0.4838882088661194,0.5284483432769775,0.5259617567062378,0.7839524745941162,0.6353870034217834,63.577938079833984
3,0.7950552701950073,0.7152524590492249,0.6782078146934509,0.7535915970802307,0.32490473985671997,0.6935356259346008,0.8095789551734924,0.7814014554023743,0.14368386566638947,0.5684623122215271,0.38610443472862244,0.6130359172821045,0.8051573038101196,0.6981289386749268,0.9131116271018982,0.5050546526908875,0.6609187722206116,0.45155033469200134,0.828138530254364,0.637952446937561,63.81414031982422
4,0.8421542048454285,0.6891927123069763,0.8210301399230957,0.7589225769042969,0.4525698125362396,0.6707279086112976,0.8389157652854919,0.804126501083374,0.23097430169582367,0.6166371703147888,0.4791795015335083,0.7119494080543518,0.8342578411102295,0.7658249735832214,0.9087842702865601,0.500983476638794,0.6600863933563232,0.5632900595664978,0.8721885085105896,0.6306819915771484,68.26239013671875
5,0.8631537556648254,0.7176055312156677,0.8313297033309937,0.7463662028312683,0.48995527625083923,0.6944440603256226,0.831871509552002,0.8330199718475342,0.22348345816135406,0.644705593585968,0.44858187437057495,0.7521860003471375,0.864536464214325,0.7737348079681396,0.9217584133148193,0.4680173993110657,0.6582999229431152,0.5488426685333252,0.8308849930763245,0.6598713397979736,69.01324462890625
6,0.9077674746513367,0.8002703785896301,0.779653012752533,0.7561392188072205,0.5345373749732971,0.7230430245399475,0.8329431414604187,0.8308464884757996,0.22568531334400177,0.5537944436073303,0.4951944649219513,0.7001664638519287,0.8639257550239563,0.7663168907165527,0.9185880422592163,0.5030602812767029,0.6569377183914185,0.6041153073310852,0.8760724067687988,0.7402675151824951,70.34661865234375
7,0.8540323972702026,0.8051069378852844,0.7918300032615662,0.75562983751297,0.4151903986930847,0.674662172794342,0.8120517730712891,0.8002347946166992,0.1748044788837433,0.5802425146102905,0.5675995945930481,0.6982900500297546,0.8388069868087769,0.7653962969779968,0.9150869846343994,0.4846171736717224,0.6628708839416504,0.4839947521686554,0.852914571762085,0.6275892853736877,67.80475616455078
8,0.8620098829269409,0.7638041377067566,0.8327570557594299,0.6271925568580627,0.4034821391105652,0.7152173519134521,0.8511059284210205,0.8282011151313782,0.26007401943206787,0.6627141237258911,0.5053269863128662,0.7339890599250793,0.8492528796195984,0.7646164894104004,0.9226223826408386,0.5363889932632446,0.6554110646247864,0.4733625650405884,0.8610451817512512,0.6137749552726746,68.61174011230469
9,0.8825014233589172,0.7936902642250061,0.8395143747329712,0.7634057998657227,0.4669867753982544,0.7277878522872925,0.8459346890449524,0.8213819861412048,0.22229091823101044,0.6764624118804932,0.48158666491508484,0.7016558051109314,0.8519209623336792,0.8065677285194397,0.9303532242774963,0.6048383116722107,0.7214128375053406,0.5320544242858887,0.8952436447143555,0.6907573342323303,71.28174591064453
10,0.8856168985366821,0.7467319965362549,0.8653602600097656,0.7536390423774719,0.5080071687698364,0.662290096282959,0.8653830885887146,0.8258223533630371,0.19789539277553558,0.7083527445793152,0.5911293625831604,0.6973422765731812,0.8722599148750305,0.8165181279182434,0.9260280132293701,0.5826209187507629,0.7662361860275269,0.6345800161361694,0.9019398093223572,0.6924176812171936,72.5008544921875
11,0.875374436378479,0.8364654183387756,0.8282407522201538,0.75232994556427,0.4365881085395813,0.7072358131408691,0.8538504838943481,0.8393020629882812,0.23875783383846283,0.6633868217468262,0.5270106196403503,0.7274529933929443,0.8673055768013,0.8176165223121643,0.9290184378623962,0.5921857357025146,0.6657077074050903,0.636056125164032,0.8956676721572876,0.7082758545875549,71.98914337158203
12,0.8571956753730774,0.8084172010421753,0.8677278161048889,0.7885004878044128,0.4439341723918915,0.711602509021759,0.867280900478363,0.856847882270813,0.23114317655563354,0.7178240418434143,0.4482688903808594,0.7805714011192322,0.8622534275054932,0.8031037449836731,0.9265221357345581,0.5931946635246277,0.668550431728363,0.660258412361145,0.8913137316703796,0.7014210224151611,72.42964935302734
