epoch,entropy_loss,relation_loss,overall_loss,relation_loss_for_adj
120,0.4639924407158392,1.5215883285920142,1.985580769307852,1.5388165772575164
121,0.5970455741324812,1.6309881578557561,2.2280337319882384,1.6484209303310593
122,0.49772155454406203,1.5629703448893337,2.0606918994333956,1.5841405712196786
123,0.5045905626047417,1.6384765969846165,2.1430671595893567,1.6724486739618158
124,0.45723914218566797,1.6105294624123863,2.0677686045980543,1.6280042543671769
125,0.4564675740128543,1.9022436147964084,2.358711188809267,1.9171024812651327
126,0.5373401504672423,1.5571648428932836,2.0945049933605238,1.5849625775079523
127,0.4887394573713234,1.705475664067669,2.1942151214389938,1.7315395529464395
128,0.47526495977226724,1.583666713541102,2.058931673313369,1.6008213024675182
129,0.5050890440151989,1.5523959684776143,2.057485012492816,1.5689615932782977
130,0.49462585168649237,1.6741778219718877,2.168803673658377,1.6962050859025135
131,0.5425302074558737,1.611676340605661,2.154206548061537,1.639437201401406
132,0.5552633310380919,1.6355507014065986,2.1908140324446905,1.6524110759606094
133,0.5710395345108338,1.599583918291761,2.170623452802597,1.619425778382835
134,0.5015832364693563,1.5293845402115624,2.0309677766809218,1.546337635358339
135,0.5184898950827244,1.5294199062055545,2.04790980128828,1.5517422121333693
136,0.468318088736641,1.551626096443337,2.01994418517998,1.5691766191287941
137,0.4640059018872822,1.5450021286397522,2.0090080305270375,1.5626890358721104
138,0.4402495565980797,1.819371340958129,2.2596208975562075,1.8448242530592098
139,0.4940993150577507,1.5478807647769004,2.04198007983465,1.5661319682480344
140,0.48094627554920927,1.6340649692201024,2.1150112447693123,1.6594005463076273
141,0.5552063628612259,1.603747895240301,2.1589542581015295,1.623244093811158
142,0.5098915298232681,1.6153499777919371,2.1252415076152036,1.6356813181638445
143,0.4754677515007114,1.509461029299256,1.9849287807999692,1.530542604090278
144,0.533962282738499,1.6481831301219443,2.1821454128604447,1.667255721750078
145,0.5461420579022861,1.6202062503028853,2.166348308205172,1.6429114466102324
146,0.49578402333712807,1.5857560643025135,2.0815400876396444,1.613548215223417
147,0.5022784367954178,1.7407696695272599,2.2430481063226773,1.763764087106621
148,0.5382123706158197,1.643676628719425,2.1818889993352437,1.6633216527437316
149,0.5487370966046332,1.4737705127097533,2.022507609314389,1.4915651488440662
150,0.5877405928751057,1.5293884603491705,2.1171290532242764,1.5478777034813844
151,0.44672924867254105,1.5555515386287873,2.002280787301328,1.5758139596711438
152,0.4159580527239007,1.4427913767572946,1.858749429481193,1.45894829124362
153,0.5131469723002945,1.6608370357315176,2.1739840080318134,1.6820564948668848
154,0.4363548850731478,1.81708562113131,2.253440506204456,1.8363010814459424
155,0.5344490789817933,1.602712728866175,2.1371618078479675,1.6273758664463756
156,0.46319230650737986,1.5924050036714055,2.055597310178785,1.6086406932633777
